22188;22.06.21 14:05:49;21;Avvicinamento Pressata Finale;Alcun errore (0);20210622113751A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;0,04;0,00;0,00;
0,00;0,00;1,12;0,12;0,00;0,00;
0,00;0,00;4,20;0,04;0,00;0,00;
0,00;0,00;8,82;0,17;0,00;0,00;
0,00;0,00;13,62;0,12;0,00;0,00;
0,00;0,00;18,42;0,12;0,00;0,00;
0,00;0,00;23,22;0,12;0,00;0,00;
0,00;0,00;28,02;0,08;0,00;0,00;
0,00;0,00;32,82;0,08;0,00;0,00;
0,00;0,00;37,62;0,12;0,00;0,00;
0,00;0,00;42,42;0,17;0,00;0,00;
0,00;0,00;47,22;0,08;0,00;0,00;
0,00;0,00;52,02;0,12;0,00;0,00;
0,00;0,00;56,82;0,08;0,00;0,00;
0,00;0,00;61,62;0,12;0,00;0,00;
0,00;0,00;66,42;0,08;0,00;0,00;
0,00;0,00;71,22;0,08;0,00;0,00;
0,00;0,00;76,02;0,04;0,00;0,00;
0,00;0,00;80,82;0,08;0,00;0,00;
0,00;0,00;85,62;0,12;0,00;0,00;
0,00;0,00;90,42;0,08;0,00;0,00;
0,00;0,00;95,22;0,12;0,00;0,00;
0,00;0,00;100,02;0,12;0,00;0,00;
0,00;0,00;104,82;0,08;0,00;0,00;
0,00;0,00;109,62;0,04;0,00;0,00;
0,00;0,00;114,42;0,12;0,00;0,00;
0,00;0,00;119,22;0,12;0,00;0,00;
0,00;0,00;124,02;0,08;0,00;0,00;
0,00;0,00;128,82;0,08;0,00;0,00;
0,00;0,00;133,62;0,08;0,00;0,00;
0,00;0,00;138,42;0,04;0,00;0,00;
0,00;0,00;143,22;0,08;0,00;0,00;
0,00;0,00;148,02;0,04;0,00;0,00;
0,00;0,00;152,82;0,08;0,00;0,00;
0,00;0,00;157,62;0,08;0,00;0,00;
0,00;0,00;162,42;0,17;0,00;0,00;
0,00;0,00;167,22;0,08;0,00;0,00;
0,00;0,00;172,02;0,04;0,00;0,00;
0,00;0,00;176,82;0,12;0,00;0,00;
0,00;0,00;181,22;0,04;0,00;0,00;
0,00;0,00;183,82;0,04;0,00;0,00;
0,00;0,00;184,46;0,08;0,00;0,00;
0,00;0,00;184,50;0,12;0,00;0,00;
0,00;0,00;184,65;0,12;0,00;0,00;
0,00;0,00;184,84;0,12;0,00;0,00;
0,00;0,00;185,03;0,17;0,00;0,00;
0,00;0,00;185,22;0,17;0,00;0,00;
0,00;0,00;185,42;0,17;0,00;0,00;
0,00;0,00;185,61;0,17;0,00;0,00;
0,00;0,00;185,80;0,17;0,00;0,00;
0,00;0,00;185,99;0,12;0,00;0,00;
0,00;0,00;186,18;0,17;0,00;0,00;
0,00;0,00;186,38;0,17;0,00;0,00;
0,00;0,00;186,57;0,17;0,00;0,00;
0,00;0,00;186,76;0,17;0,00;0,00;
0,00;0,00;186,95;0,17;0,00;0,00;
0,00;0,00;187,14;0,17;0,00;0,00;
0,00;0,00;187,34;0,17;0,00;0,00;
0,00;0,00;187,53;0,17;0,00;0,00;
0,00;0,00;187,72;0,17;0,00;0,00;
0,00;0,00;187,91;0,17;0,00;0,00;
