Nr;Date;ProgNr;ProgName;State;PartInfo;
73165;26.08.21 14:26:48;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210826132016P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;44,18;0,31;0,00;0,00;
0,00;0,00;44,97;0,25;0,00;0,00;
0,00;0,00;46,24;0,25;0,00;0,00;
0,00;0,00;48,03;0,23;0,00;0,00;
0,00;0,00;50,33;0,31;0,00;0,00;
0,00;0,00;53,15;0,25;0,00;0,00;
0,00;0,00;56,31;0,16;0,00;0,00;
0,00;0,00;59,42;0,20;0,00;0,00;
0,00;0,00;62,64;0,23;0,00;0,00;
0,00;0,00;65,85;0,16;0,00;0,00;
0,00;0,00;69,05;0,18;0,00;0,00;
0,00;0,00;72,25;0,16;0,00;0,00;
0,00;0,00;75,45;0,13;0,00;0,00;
0,00;0,00;78,65;0,16;0,00;0,00;
0,00;0,00;81,85;0,18;0,00;0,00;
0,00;0,00;85,05;0,16;0,00;0,00;
0,00;0,00;88,25;0,16;0,00;0,00;
0,00;0,00;91,45;0,16;0,00;0,00;
0,00;0,00;94,65;0,18;0,00;0,00;
0,00;0,00;97,85;0,13;0,00;0,00;
0,00;0,00;101,05;0,20;0,00;0,00;
0,00;0,00;104,25;0,20;0,00;0,00;
0,00;0,00;107,45;0,18;0,00;0,00;
0,00;0,00;110,65;0,23;0,00;0,00;
0,00;0,00;113,85;0,18;0,00;0,00;
0,00;0,00;117,05;0,20;0,00;0,00;
0,00;0,00;120,25;0,20;0,00;0,00;
0,00;0,00;123,45;0,20;0,00;0,00;
0,00;0,00;126,65;0,23;0,00;0,00;
0,00;0,00;129,85;0,18;0,00;0,00;
0,00;0,00;133,05;0,16;0,00;0,00;
0,00;0,00;136,25;0,18;0,00;0,00;
0,00;0,00;139,45;0,16;0,00;0,00;
0,00;0,00;142,65;0,20;0,00;0,00;
0,00;0,00;145,85;0,18;0,00;0,00;
0,00;0,00;149,05;0,16;0,00;0,00;
0,00;0,00;152,08;0,05;0,00;0,00;
0,00;0,00;154,59;0,09;0,00;0,00;
0,00;0,00;156,65;0,07;0,00;0,00;
0,00;0,00;158,21;0,09;0,00;0,00;
0,00;0,00;159,26;0,07;0,00;0,00;
0,00;0,00;159,80;0,02;0,00;0,00;
0,00;0,00;159,91;0,12;0,00;0,00;
0,00;0,00;159,96;0,07;0,00;0,00;
0,00;0,00;159,96;0,12;0,00;0,00;
0,00;0,00;160,06;0,12;0,00;0,00;
0,00;0,00;160,20;0,13;0,00;0,00;
0,00;0,00;160,36;0,12;0,00;0,00;
0,00;0,00;160,52;0,12;0,00;0,00;
0,00;0,00;160,68;0,12;0,00;0,00;
0,00;0,00;160,84;0,12;0,00;0,00;
0,00;0,00;161,00;0,12;0,00;0,00;
0,00;0,00;161,16;0,12;0,00;0,00;
0,00;0,00;161,32;0,12;0,00;0,00;
0,00;0,00;161,48;0,12;0,00;0,00;
0,00;0,00;161,64;0,12;0,00;0,00;
0,00;0,00;161,80;0,12;0,00;0,00;
0,00;0,00;161,96;0,12;0,00;0,00;
0,00;0,00;162,12;0,12;0,00;0,00;
0,00;0,00;162,28;0,12;0,00;0,00;
0,00;0,00;162,44;0,12;0,00;0,00;
0,00;0,00;162,60;0,12;0,00;0,00;
0,00;0,00;162,76;0,12;0,00;0,00;
0,00;0,00;162,92;0,12;0,00;0,00;
0,00;0,00;163,08;0,12;0,00;0,00;
0,00;0,00;163,24;0,12;0,00;0,00;
0,00;0,00;163,40;0,12;0,00;0,00;
0,00;0,00;163,56;0,12;0,00;0,00;
0,00;0,00;163,72;0,12;0,00;0,00;
0,00;0,00;163,88;0,12;0,00;0,00;
0,00;0,00;164,04;0,12;0,00;0,00;
0,00;0,00;164,20;0,12;0,00;0,00;
0,00;0,00;164,36;0,12;0,00;0,00;
0,00;0,00;164,52;0,12;0,00;0,00;
0,00;0,00;164,68;0,12;0,00;0,00;
0,00;0,00;164,84;0,12;0,00;0,00;
0,00;0,00;165,00;0,12;0,00;0,00;
0,00;0,00;165,16;0,13;0,00;0,00;
0,00;0,00;165,32;0,12;0,00;0,00;
0,00;0,00;165,48;0,12;0,00;0,00;
0,00;0,00;165,64;0,12;0,00;0,00;
0,00;0,00;165,80;0,12;0,00;0,00;
0,00;0,00;165,96;0,12;0,00;0,00;
0,00;0,00;166,12;0,12;0,00;0,00;
0,00;0,00;166,28;0,12;0,00;0,00;
0,00;0,00;166,44;0,13;0,00;0,00;
0,00;0,00;166,60;0,12;0,00;0,00;
0,00;0,00;166,76;0,12;0,00;0,00;
0,00;0,00;166,92;0,12;0,00;0,00;
0,00;0,00;167,08;0,12;0,00;0,00;
0,00;0,00;167,24;0,13;0,00;0,00;
0,00;0,00;167,40;0,12;0,00;0,00;
0,00;0,00;167,56;0,12;0,00;0,00;
0,00;0,00;167,72;0,12;0,00;0,00;
0,00;0,00;167,88;0,12;0,00;0,00;
0,00;0,00;168,04;0,12;0,00;0,00;
0,00;0,00;168,20;0,12;0,00;0,00;
0,00;0,00;168,36;0,12;0,00;0,00;
0,00;0,00;168,52;0,12;0,00;0,00;
0,00;0,00;168,68;0,12;0,00;0,00;
0,00;0,00;168,84;0,12;0,00;0,00;
0,00;0,00;169,00;0,12;0,00;0,00;
0,00;0,00;169,16;0,12;0,00;0,00;
0,00;0,00;169,32;0,12;0,00;0,00;
0,00;0,00;169,48;0,12;0,00;0,00;
0,00;0,00;169,64;0,12;0,00;0,00;
0,00;0,00;169,80;0,12;0,00;0,00;
0,00;0,00;169,96;0,12;0,00;0,00;
0,00;0,00;170,12;0,12;0,00;0,00;
0,00;0,00;170,28;0,12;0,00;0,00;
0,00;0,00;170,44;0,12;0,00;0,00;
0,00;0,00;170,60;0,12;0,00;0,00;
0,00;0,00;170,76;0,12;0,00;0,00;
0,00;0,00;170,92;0,12;0,00;0,00;
0,00;0,00;171,08;0,12;0,00;0,00;
0,00;0,00;171,24;0,12;0,00;0,00;
0,00;0,00;171,40;0,12;0,00;0,00;
0,00;0,00;171,56;0,12;0,00;0,00;
0,00;0,00;171,72;0,12;0,00;0,00;
0,00;0,00;171,88;0,12;0,00;0,00;
0,00;0,00;172,04;0,12;0,00;0,00;
0,00;0,00;172,20;0,12;0,00;0,00;
0,00;0,00;172,36;0,12;0,00;0,00;
0,00;0,00;172,52;0,12;0,00;0,00;
0,00;0,00;172,68;0,12;0,00;0,00;
0,00;0,00;172,84;0,12;0,00;0,00;
0,00;0,00;173,00;0,13;0,00;0,00;
0,00;0,00;173,16;0,12;0,00;0,00;
0,00;0,00;173,32;0,12;0,00;0,00;
0,00;0,00;173,48;0,12;0,00;0,00;
0,00;0,00;173,64;0,12;0,00;0,00;
0,00;0,00;173,80;0,12;0,00;0,00;
0,00;0,00;173,96;0,13;0,00;0,00;
0,00;0,00;174,12;0,12;0,00;0,00;
0,00;0,00;174,28;0,12;0,00;0,00;
0,00;0,00;174,44;0,12;0,00;0,00;
0,00;0,00;174,60;0,12;0,00;0,00;
0,00;0,00;174,76;0,12;0,00;0,00;
0,00;0,00;174,92;0,12;0,00;0,00;
0,00;0,00;175,08;0,12;0,00;0,00;
0,00;0,00;175,24;0,12;0,00;0,00;
0,00;0,00;175,40;0,12;0,00;0,00;
0,00;0,00;175,56;0,12;0,00;0,00;
0,00;0,00;175,72;0,12;0,00;0,00;
0,00;0,00;175,88;0,16;0,00;0,00;
0,00;0,00;176,04;0,25;0,00;0,00;
0,00;0,00;176,20;0,31;0,00;0,00;
0,00;0,00;176,36;0,30;0,00;0,00;
0,00;0,00;176,52;0,48;0,00;0,00;
0,00;0,00;176,68;0,88;0,00;0,00;
0,00;0,00;176,83;1,26;0,00;0,00;
0,00;0,00;176,99;1,65;0,00;0,00;
0,00;0,00;177,15;2,04;0,00;0,00;
0,00;0,00;177,31;2,33;0,00;0,00;
0,00;0,00;177,47;2,62;0,00;0,00;
0,00;0,00;177,63;2,92;0,00;0,00;
0,00;0,00;177,79;3,24;0,00;0,00;
0,00;0,00;177,95;3,62;0,00;0,00;
0,00;0,00;178,11;3,93;0,00;0,00;
0,00;0,00;178,27;4,23;0,00;0,00;
0,00;0,00;178,43;4,50;0,00;0,00;
0,00;0,00;178,54;4,50;0,00;0,00;
0,00;0,00;178,55;4,32;0,00;0,00;
0,00;0,00;178,55;4,27;0,00;0,00;
0,00;0,00;178,41;0,97;0,00;0,00;
0,00;0,00;177,77;0,05;0,00;0,00;
0,00;0,00;176,61;-0,09;0,00;0,00;
0,00;0,00;174,94;-0,09;0,00;0,00;
0,00;0,00;172,77;-0,07;0,00;0,00;
0,00;0,00;170,07;-0,07;0,00;0,00;
0,00;0,00;166,94;-0,05;0,00;0,00;
0,00;0,00;163,83;-0,09;0,00;0,00;
0,00;0,00;160,62;-0,05;0,00;0,00;
0,00;0,00;157,41;-0,05;0,00;0,00;
0,00;0,00;151,00;0,02;0,00;0,00;
0,00;0,00;138,20;-0,02;0,00;0,00;
0,00;0,00;135,01;0,02;0,00;0,00;
0,00;0,00;125,41;-0,02;0,00;0,00;
0,00;0,00;119,00;0,02;0,00;0,00;
0,00;0,00;115,81;-0,02;0,00;0,00;
