Nr;Date;ProgNr;ProgName;State;PartInfo;
65978;15.07.21 11:34:40;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210715101900A0217;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;43,96;0,16;0,00;0,00;
0,00;0,00;44,52;0,11;0,00;0,00;
0,00;0,00;45,55;0,11;0,00;0,00;
0,00;0,00;47,07;0,13;0,00;0,00;
0,00;0,00;49,11;0,13;0,00;0,00;
0,00;0,00;51,68;0,13;0,00;0,00;
0,00;0,00;54,74;0,06;0,00;0,00;
0,00;0,00;57,85;0,09;0,00;0,00;
0,00;0,00;61,03;0,06;0,00;0,00;
0,00;0,00;64,25;0,06;0,00;0,00;
0,00;0,00;67,45;0,06;0,00;0,00;
0,00;0,00;70,65;0,09;0,00;0,00;
0,00;0,00;73,85;0,06;0,00;0,00;
0,00;0,00;77,05;0,09;0,00;0,00;
0,00;0,00;80,25;0,09;0,00;0,00;
0,00;0,00;83,45;0,11;0,00;0,00;
0,00;0,00;86,65;0,11;0,00;0,00;
0,00;0,00;89,85;0,06;0,00;0,00;
0,00;0,00;93,05;0,04;0,00;0,00;
0,00;0,00;96,25;0,09;0,00;0,00;
0,00;0,00;99,45;0,09;0,00;0,00;
0,00;0,00;102,65;0,06;0,00;0,00;
0,00;0,00;105,85;0,02;0,00;0,00;
0,00;0,00;109,05;0,09;0,00;0,00;
0,00;0,00;112,25;0,04;0,00;0,00;
0,00;0,00;115,45;0,06;0,00;0,00;
0,00;0,00;118,65;0,09;0,00;0,00;
0,00;0,00;121,85;0,04;0,00;0,00;
0,00;0,00;125,05;0,09;0,00;0,00;
0,00;0,00;128,25;0,06;0,00;0,00;
0,00;0,00;131,45;0,04;0,00;0,00;
0,00;0,00;134,65;0,09;0,00;0,00;
0,00;0,00;137,85;0,02;0,00;0,00;
0,00;0,00;141,05;0,09;0,00;0,00;
0,00;0,00;144,25;0,06;0,00;0,00;
0,00;0,00;147,45;0,06;0,00;0,00;
0,00;0,00;150,65;0,09;0,00;0,00;
0,00;0,00;153,85;0,04;0,00;0,00;
0,00;0,00;157,05;0,06;0,00;0,00;
0,00;0,00;160,21;-0,05;0,00;0,00;
0,00;0,00;162,90;0,04;0,00;0,00;
0,00;0,00;165,14;0,04;0,00;0,00;
0,00;0,00;166,90;-0,00;0,00;0,00;
0,00;0,00;168,15;-0,05;0,00;0,00;
0,00;0,00;168,89;-0,02;0,00;0,00;
0,00;0,00;169,13;-0,05;0,00;0,00;
0,00;0,00;169,20;-0,02;0,00;0,00;
0,00;0,00;169,34;-0,05;0,00;0,00;
0,00;0,00;169,65;0,02;0,00;0,00;
0,00;0,00;169,81;0,02;0,00;0,00;
0,00;0,00;169,97;0,02;0,00;0,00;
0,00;0,00;171,41;0,02;0,00;0,00;
0,00;0,00;172,69;0,04;0,00;0,00;
0,00;0,00;172,85;0,20;0,00;0,00;
0,00;0,00;173,01;0,20;0,00;0,00;
0,00;0,00;173,17;0,67;0,00;0,00;
0,00;0,00;173,33;0,84;0,00;0,00;
0,00;0,00;173,49;0,92;0,00;0,00;
0,00;0,00;173,65;1,04;0,00;0,00;
0,00;0,00;173,71;0,92;0,00;0,00;
0,00;0,00;173,71;0,84;0,00;0,00;
0,00;0,00;173,55;0,09;0,00;0,00;
0,00;0,00;172,88;-0,21;0,00;0,00;
0,00;0,00;172,09;0,02;0,00;0,00;
0,00;0,00;171,83;-0,00;0,00;0,00;
0,00;0,00;171,74;-0,07;0,00;0,00;
0,00;0,00;171,70;-0,07;0,00;0,00;
0,00;0,00;171,70;-0,07;0,00;0,00;
0,00;0,00;171,76;0,04;0,00;0,00;
0,00;0,00;171,90;0,04;0,00;0,00;
0,00;0,00;172,05;0,02;0,00;0,00;
0,00;0,00;173,03;0,02;0,00;0,00;
0,00;0,00;173,51;0,22;0,00;0,00;
0,00;0,00;173,67;0,22;0,00;0,00;
0,00;0,00;173,82;1,22;0,00;0,00;
0,00;0,00;173,98;1,29;0,00;0,00;
0,00;0,00;174,14;1,40;0,00;0,00;
0,00;0,00;174,30;1,47;0,00;0,00;
0,00;0,00;174,47;1,54;0,00;0,00;
0,00;0,00;174,63;1,72;0,00;0,00;
0,00;0,00;174,79;1,81;0,00;0,00;
0,00;0,00;174,95;1,90;0,00;0,00;
0,00;0,00;175,11;1,99;0,00;0,00;
0,00;0,00;175,27;2,08;0,00;0,00;
0,00;0,00;175,43;2,17;0,00;0,00;
0,00;0,00;175,59;2,22;0,00;0,00;
0,00;0,00;175,75;2,44;0,00;0,00;
0,00;0,00;175,91;2,53;0,00;0,00;
0,00;0,00;176,07;2,62;0,00;0,00;
0,00;0,00;176,23;2,73;0,00;0,00;
0,00;0,00;176,39;2,80;0,00;0,00;
0,00;0,00;176,55;2,94;0,00;0,00;
0,00;0,00;176,71;3,00;0,00;0,00;
0,00;0,00;176,87;3,07;0,00;0,00;
0,00;0,00;177,03;3,28;0,00;0,00;
0,00;0,00;177,19;3,41;0,00;0,00;
0,00;0,00;177,35;3,75;0,00;0,00;
0,00;0,00;177,50;3,93;0,00;0,00;
0,00;0,00;177,66;4,04;0,00;0,00;
0,00;0,00;177,82;4,29;0,00;0,00;
0,00;0,00;177,98;4,61;0,00;0,00;
0,00;0,00;178,14;4,66;0,00;0,00;
0,00;0,00;178,30;4,70;0,00;0,00;
0,00;0,00;178,47;4,81;0,00;0,00;
0,00;0,00;178,63;4,88;0,00;0,00;
0,00;0,00;178,79;5,17;0,00;0,00;
0,00;0,00;178,94;5,49;0,00;0,00;
0,00;0,00;179,10;5,56;0,00;0,00;
0,00;0,00;179,26;5,81;0,00;0,00;
0,00;0,00;179,33;7,55;0,00;0,00;
0,00;0,00;179,33;7,62;0,00;0,00;
0,00;0,00;179,34;7,60;0,00;0,00;
0,00;0,00;179,34;7,69;0,00;0,00;
0,00;0,00;179,34;7,78;0,00;0,00;
0,00;0,00;179,34;7,87;0,00;0,00;
0,00;0,00;179,34;7,87;0,00;0,00;
0,00;0,00;179,34;7,69;0,00;0,00;
0,00;0,00;178,96;0,20;0,00;0,00;
0,00;0,00;178,09;-0,12;0,00;0,00;
0,00;0,00;176,67;-0,21;0,00;0,00;
0,00;0,00;174,74;-0,23;0,00;0,00;
0,00;0,00;172,30;-0,18;0,00;0,00;
0,00;0,00;169,35;-0,23;0,00;0,00;
0,00;0,00;166,19;-0,09;0,00;0,00;
0,00;0,00;163,05;-0,05;0,00;0,00;
0,00;0,00;159,82;-0,09;0,00;0,00;
0,00;0,00;156,62;-0,14;0,00;0,00;
0,00;0,00;153,42;-0,16;0,00;0,00;
0,00;0,00;150,22;-0,14;0,00;0,00;
0,00;0,00;147,02;-0,07;0,00;0,00;
0,00;0,00;143,82;-0,14;0,00;0,00;
0,00;0,00;140,62;-0,12;0,00;0,00;
0,00;0,00;137,42;-0,12;0,00;0,00;
0,00;0,00;134,22;-0,12;0,00;0,00;
0,00;0,00;131,02;-0,07;0,00;0,00;
0,00;0,00;127,82;-0,12;0,00;0,00;
0,00;0,00;124,62;-0,14;0,00;0,00;
0,00;0,00;121,42;-0,14;0,00;0,00;
0,00;0,00;118,22;-0,14;0,00;0,00;
0,00;0,00;115,02;-0,12;0,00;0,00;
0,00;0,00;111,82;-0,14;0,00;0,00;
0,00;0,00;108,62;-0,14;0,00;0,00;
0,00;0,00;105,42;-0,14;0,00;0,00;
0,00;0,00;102,22;-0,12;0,00;0,00;
0,00;0,00;99,02;-0,12;0,00;0,00;
0,00;0,00;95,82;-0,14;0,00;0,00;
0,00;0,00;92,62;-0,12;0,00;0,00;
0,00;0,00;89,42;-0,14;0,00;0,00;
0,00;0,00;86,22;-0,14;0,00;0,00;
0,00;0,00;83,02;-0,07;0,00;0,00;
0,00;0,00;79,82;-0,14;0,00;0,00;
0,00;0,00;76,62;-0,12;0,00;0,00;
0,00;0,00;73,42;-0,14;0,00;0,00;
0,00;0,00;70,22;-0,14;0,00;0,00;
0,00;0,00;67,02;-0,12;0,00;0,00;
0,00;0,00;63,82;-0,12;0,00;0,00;
0,00;0,00;60,62;-0,12;0,00;0,00;
0,00;0,00;57,42;-0,14;0,00;0,00;
0,00;0,00;54,22;-0,14;0,00;0,00;
0,00;0,00;51,32;-0,07;0,00;0,00;
0,00;0,00;48,89;-0,02;0,00;0,00;
0,00;0,00;44,49;-0,05;0,00;0,00;
0,00;0,00;44,02;-0,02;0,00;0,00;
0,00;0,00;43,93;-0,09;0,00;0,00;
0,00;0,00;43,89;-0,07;0,00;0,00;
