8353;12.01.21 09:03:05;21;Avvicinamento Pressata Finale;Alcun errore (0);20210108162847P0008;
0,00;0,00;173,92;-0,09;0,00;0,00;
0,00;0,00;176,32;-0,04;0,00;0,00;
0,00;0,00;178,72;-0,04;0,00;0,00;
0,00;0,00;181,12;-0,04;0,00;0,00;
0,00;0,00;183,52;-0,04;0,00;0,00;
0,00;0,00;185,92;-0,09;0,00;0,00;
0,00;0,00;188,32;-0,09;0,00;0,00;
0,00;0,00;193,12;-0,04;0,00;0,00;
0,00;0,00;195,52;-0,04;0,00;0,00;
0,00;0,00;197,92;-0,04;0,00;0,00;
0,00;0,00;200,32;-0,04;0,00;0,00;
0,00;0,00;202,72;-0,04;0,00;0,00;
0,00;0,00;205,12;-0,04;0,00;0,00;
0,00;0,00;207,52;-0,09;0,00;0,00;
0,00;0,00;209,92;-0,04;0,00;0,00;
0,00;0,00;212,32;-0,04;0,00;0,00;
0,00;0,00;224,32;-0,09;0,00;0,00;
0,00;0,00;226,72;-0,09;0,00;0,00;
0,00;0,00;231,52;-0,09;0,00;0,00;
0,00;0,00;233,92;-0,09;0,00;0,00;
0,00;0,00;236,32;-0,04;0,00;0,00;
0,00;0,00;238,72;-0,04;0,00;0,00;
0,00;0,00;245,92;-0,04;0,00;0,00;
0,00;0,00;248,32;-0,04;0,00;0,00;
0,00;0,00;250,72;-0,09;0,00;0,00;
0,00;0,00;253,12;-0,04;0,00;0,00;
0,00;0,00;255,52;-0,04;0,00;0,00;
0,00;0,00;257,92;-0,09;0,00;0,00;
0,00;0,00;260,32;-0,09;0,00;0,00;
0,00;0,00;262,72;0,04;0,00;0,00;
0,00;0,00;267,52;-0,01;0,00;0,00;
0,00;0,00;269,92;-0,04;0,00;0,00;
0,00;0,00;272,32;-0,09;0,00;0,00;
0,00;0,00;277,12;-0,04;0,00;0,00;
0,00;0,00;279,52;-0,04;0,00;0,00;
0,00;0,00;281,92;-0,04;0,00;0,00;
0,00;0,00;284,32;-0,04;0,00;0,00;
0,00;0,00;286,71;-0,04;0,00;0,00;
0,00;0,00;288,65;-0,04;0,00;0,00;
0,00;0,00;290,17;-0,04;0,00;0,00;
0,00;0,00;291,23;-0,04;0,00;0,00;
0,00;0,00;291,78;-0,04;0,00;0,00;
0,00;0,00;291,99;-0,01;0,00;0,00;
0,00;0,00;292,57;-0,04;0,00;0,00;
0,00;0,00;294,97;-0,04;0,00;0,00;
0,00;0,00;300,15;0,17;0,00;0,00;
0,00;0,00;300,25;0,17;0,00;0,00;
0,00;0,00;300,34;0,21;0,00;0,00;
0,00;0,00;300,44;0,26;0,00;0,00;
0,00;0,00;300,53;0,30;0,00;0,00;
0,00;0,00;300,63;0,35;0,00;0,00;
0,00;0,00;300,73;0,35;0,00;0,00;
0,00;0,00;300,82;0,35;0,00;0,00;
0,00;0,00;300,92;0,38;0,00;0,00;
0,00;0,00;301,01;0,43;0,00;0,00;
0,00;0,00;301,11;0,38;0,00;0,00;
0,00;0,00;301,21;0,52;0,00;0,00;
0,00;0,00;301,30;0,52;0,00;0,00;
0,00;0,00;301,40;0,52;0,00;0,00;
0,00;0,00;301,49;0,52;0,00;0,00;
0,00;0,00;301,59;0,52;0,00;0,00;
0,00;0,00;301,69;0,52;0,00;0,00;
0,00;0,00;301,78;0,52;0,00;0,00;
0,00;0,00;301,88;0,56;0,00;0,00;
0,00;0,00;301,97;0,69;0,00;0,00;
0,00;0,00;302,07;0,65;0,00;0,00;
0,00;0,00;302,16;0,69;0,00;0,00;
0,00;0,00;302,26;0,69;0,00;0,00;
0,00;0,00;302,36;0,69;0,00;0,00;
0,00;0,00;302,45;0,69;0,00;0,00;
0,00;0,00;302,55;0,69;0,00;0,00;
0,00;0,00;302,65;0,69;0,00;0,00;
0,00;0,00;302,74;0,69;0,00;0,00;
0,00;0,00;302,84;0,69;0,00;0,00;
0,00;0,00;302,93;0,69;0,00;0,00;
0,00;0,00;303,03;0,73;0,00;0,00;
0,00;0,00;303,13;0,82;0,00;0,00;
0,00;0,00;303,22;0,73;0,00;0,00;
0,00;0,00;303,32;0,82;0,00;0,00;
0,00;0,00;303,41;0,86;0,00;0,00;
0,00;0,00;303,51;0,86;0,00;0,00;
0,00;0,00;303,61;0,82;0,00;0,00;
0,00;0,00;303,70;0,86;0,00;0,00;
0,00;0,00;303,80;0,86;0,00;0,00;
0,00;0,00;303,89;1,12;0,00;0,00;
0,00;0,00;303,99;1,39;0,00;0,00;
0,00;0,00;304,08;1,30;0,00;0,00;
0,00;0,00;304,18;1,39;0,00;0,00;
0,00;0,00;304,28;1,39;0,00;0,00;
0,00;0,00;304,37;1,43;0,00;0,00;
0,00;0,00;304,47;1,43;0,00;0,00;
0,00;0,00;304,57;1,52;0,00;0,00;
0,00;0,00;304,66;1,57;0,00;0,00;
0,00;0,00;304,76;1,48;0,00;0,00;
0,00;0,00;304,85;1,57;0,00;0,00;
0,00;0,00;304,95;1,57;0,00;0,00;
0,00;0,00;305,05;1,57;0,00;0,00;
0,00;0,00;305,14;1,65;0,00;0,00;
0,00;0,00;305,24;1,65;0,00;0,00;
0,00;0,00;305,33;1,69;0,00;0,00;
0,00;0,00;305,43;1,73;0,00;0,00;
0,00;0,00;305,52;1,73;0,00;0,00;
0,00;0,00;305,62;1,73;0,00;0,00;
0,00;0,00;305,72;1,73;0,00;0,00;
0,00;0,00;305,81;1,78;0,00;0,00;
0,00;0,00;305,91;1,87;0,00;0,00;
0,00;0,00;306,01;1,91;0,00;0,00;
0,00;0,00;306,10;1,91;0,00;0,00;
0,00;0,00;306,20;1,91;0,00;0,00;
0,00;0,00;306,29;1,95;0,00;0,00;
0,00;0,00;306,39;1,95;0,00;0,00;
0,00;0,00;306,49;1,99;0,00;0,00;
0,00;0,00;306,58;2,04;0,00;0,00;
0,00;0,00;306,68;2,08;0,00;0,00;
0,00;0,00;306,77;2,08;0,00;0,00;
0,00;0,00;306,87;2,08;0,00;0,00;
0,00;0,00;306,97;2,08;0,00;0,00;
0,00;0,00;307,06;2,13;0,00;0,00;
0,00;0,00;307,16;2,21;0,00;0,00;
0,00;0,00;307,25;2,21;0,00;0,00;
0,00;0,00;307,35;2,21;0,00;0,00;
0,00;0,00;307,45;2,26;0,00;0,00;
0,00;0,00;307,54;2,26;0,00;0,00;
0,00;0,00;307,64;2,26;0,00;0,00;
0,00;0,00;307,73;2,34;0,00;0,00;
0,00;0,00;307,83;2,34;0,00;0,00;
0,00;0,00;307,92;2,47;0,00;0,00;
0,00;0,00;308,02;2,47;0,00;0,00;
0,00;0,00;308,12;2,47;0,00;0,00;
0,00;0,00;308,21;2,47;0,00;0,00;
0,00;0,00;308,31;2,52;0,00;0,00;
0,00;0,00;308,41;2,52;0,00;0,00;
0,00;0,00;308,50;2,52;0,00;0,00;
0,00;0,00;308,60;2,61;0,00;0,00;
0,00;0,00;308,69;2,64;0,00;0,00;
0,00;0,00;308,79;2,61;0,00;0,00;
0,00;0,00;308,89;2,64;0,00;0,00;
0,00;0,00;308,98;2,64;0,00;0,00;
0,00;0,00;309,08;2,69;0,00;0,00;
0,00;0,00;309,17;2,73;0,00;0,00;
0,00;0,00;309,27;2,73;0,00;0,00;
0,00;0,00;309,37;2,78;0,00;0,00;
0,00;0,00;309,46;2,73;0,00;0,00;
0,00;0,00;309,56;2,78;0,00;0,00;
0,00;0,00;309,65;2,78;0,00;0,00;
0,00;0,00;309,75;2,78;0,00;0,00;
0,00;0,00;309,85;2,78;0,00;0,00;
0,00;0,00;309,94;2,78;0,00;0,00;
0,00;0,00;310,04;2,82;0,00;0,00;
0,00;0,00;310,13;2,78;0,00;0,00;
0,00;0,00;310,23;2,82;0,00;0,00;
0,00;0,00;310,33;2,95;0,00;0,00;
0,00;0,00;310,42;2,95;0,00;0,00;
0,00;0,00;310,52;2,95;0,00;0,00;
0,00;0,00;310,61;2,95;0,00;0,00;
0,00;0,00;310,71;3,00;0,00;0,00;
0,00;0,00;310,81;3,13;0,00;0,00;
0,00;0,00;310,90;3,21;0,00;0,00;
0,00;0,00;311,00;3,48;0,00;0,00;
0,00;0,00;311,09;4,08;0,00;0,00;
0,00;0,00;311,09;4,04;0,00;0,00;
0,00;0,00;311,10;4,17;0,00;0,00;
0,00;0,00;311,09;3,99;0,00;0,00;
0,00;0,00;310,66;-0,18;0,00;0,00;
0,00;0,00;309,73;-0,13;0,00;0,00;
0,00;0,00;308,31;-0,18;0,00;0,00;
0,00;0,00;306,37;-0,18;0,00;0,00;
0,00;0,00;304,01;-0,01;0,00;0,00;
0,00;0,00;301,69;-0,09;0,00;0,00;
0,00;0,00;299,28;-0,09;0,00;0,00;
0,00;0,00;296,88;-0,09;0,00;0,00;
0,00;0,00;294,48;-0,13;0,00;0,00;
0,00;0,00;292,08;-0,04;0,00;0,00;
0,00;0,00;289,68;-0,09;0,00;0,00;
0,00;0,00;287,28;-0,05;0,00;0,00;
0,00;0,00;284,88;-0,05;0,00;0,00;
0,00;0,00;282,48;-0,09;0,00;0,00;
0,00;0,00;280,08;-0,04;0,00;0,00;
0,00;0,00;277,68;-0,04;0,00;0,00;
0,00;0,00;275,28;-0,04;0,00;0,00;
0,00;0,00;272,88;-0,04;0,00;0,00;
0,00;0,00;270,48;-0,09;0,00;0,00;
0,00;0,00;268,08;-0,09;0,00;0,00;
0,00;0,00;265,68;-0,04;0,00;0,00;
0,00;0,00;263,28;-0,04;0,00;0,00;
0,00;0,00;258,48;-0,09;0,00;0,00;
0,00;0,00;256,08;-0,04;0,00;0,00;
0,00;0,00;253,68;-0,04;0,00;0,00;
0,00;0,00;251,28;-0,04;0,00;0,00;
0,00;0,00;248,88;-0,04;0,00;0,00;
0,00;0,00;246,48;-0,04;0,00;0,00;
0,00;0,00;244,08;-0,05;0,00;0,00;
0,00;0,00;241,68;-0,09;0,00;0,00;
0,00;0,00;239,28;-0,09;0,00;0,00;
0,00;0,00;236,88;-0,09;0,00;0,00;
0,00;0,00;234,48;-0,04;0,00;0,00;
0,00;0,00;232,08;-0,09;0,00;0,00;
0,00;0,00;229,68;-0,09;0,00;0,00;
0,00;0,00;227,28;-0,04;0,00;0,00;
0,00;0,00;224,88;-0,05;0,00;0,00;
0,00;0,00;222,48;-0,09;0,00;0,00;
0,00;0,00;220,08;-0,04;0,00;0,00;
0,00;0,00;217,68;-0,09;0,00;0,00;
0,00;0,00;215,28;-0,04;0,00;0,00;
0,00;0,00;212,88;-0,04;0,00;0,00;
0,00;0,00;210,48;-0,13;0,00;0,00;
0,00;0,00;208,08;-0,13;0,00;0,00;
0,00;0,00;205,68;-0,09;0,00;0,00;
0,00;0,00;203,28;-0,04;0,00;0,00;
0,00;0,00;200,88;-0,04;0,00;0,00;
0,00;0,00;198,48;-0,09;0,00;0,00;
0,00;0,00;196,08;-0,04;0,00;0,00;
0,00;0,00;193,68;-0,04;0,00;0,00;
0,00;0,00;191,28;-0,09;0,00;0,00;
0,00;0,00;188,88;-0,09;0,00;0,00;
0,00;0,00;186,48;-0,04;0,00;0,00;
0,00;0,00;184,08;-0,01;0,00;0,00;
0,00;0,00;179,28;-0,04;0,00;0,00;
0,00;0,00;176,88;-0,05;0,00;0,00;
0,00;0,00;174,48;-0,04;0,00;0,00;
0,00;0,00;172,08;-0,09;0,00;0,00;
0,00;0,00;169,68;-0,09;0,00;0,00;
0,00;0,00;167,28;-0,04;0,00;0,00;
0,00;0,00;164,88;-0,01;0,00;0,00;
0,00;0,00;162,48;-0,09;0,00;0,00;
0,00;0,00;160,08;-0,09;0,00;0,00;
0,00;0,00;157,68;-0,05;0,00;0,00;
0,00;0,00;155,28;-0,09;0,00;0,00;
0,00;0,00;152,88;-0,04;0,00;0,00;
0,00;0,00;150,48;-0,13;0,00;0,00;
0,00;0,00;148,08;-0,09;0,00;0,00;
0,00;0,00;145,68;-0,04;0,00;0,00;
0,00;0,00;143,28;-0,04;0,00;0,00;
0,00;0,00;138,48;-0,09;0,00;0,00;
0,00;0,00;136,08;-0,04;0,00;0,00;
0,00;0,00;133,68;-0,04;0,00;0,00;
0,00;0,00;131,28;-0,09;0,00;0,00;
0,00;0,00;128,88;-0,09;0,00;0,00;
0,00;0,00;126,48;-0,04;0,00;0,00;
0,00;0,00;124,08;-0,04;0,00;0,00;
0,00;0,00;121,68;-0,04;0,00;0,00;
0,00;0,00;119,28;-0,04;0,00;0,00;
0,00;0,00;116,88;-0,09;0,00;0,00;
0,00;0,00;114,48;-0,04;0,00;0,00;
0,00;0,00;112,08;-0,09;0,00;0,00;
0,00;0,00;109,68;-0,09;0,00;0,00;
0,00;0,00;104,88;-0,05;0,00;0,00;
0,00;0,00;102,48;-0,01;0,00;0,00;
0,00;0,00;100,08;-0,04;0,00;0,00;
0,00;0,00;97,68;-0,01;0,00;0,00;
0,00;0,00;95,28;-0,04;0,00;0,00;
0,00;0,00;92,88;-0,04;0,00;0,00;
0,00;0,00;90,48;-0,13;0,00;0,00;
0,00;0,00;88,08;-0,04;0,00;0,00;
0,00;0,00;85,68;-0,04;0,00;0,00;
0,00;0,00;83,28;-0,09;0,00;0,00;
0,00;0,00;80,88;-0,04;0,00;0,00;
0,00;0,00;78,48;-0,05;0,00;0,00;
0,00;0,00;76,15;-0,01;0,00;0,00;
0,00;0,00;74,34;-0,09;0,00;0,00;
0,00;0,00;72,93;-0,01;0,00;0,00;
0,00;0,00;71,52;-0,09;0,00;0,00;
