11690;05.11.20 09:31:45;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20201104144506P0045;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,20;0,08;0,00;0,00;
0,00;0,00;74,25;0,30;0,00;0,00;
0,00;0,00;74,71;0,22;0,00;0,00;
0,00;0,00;75,48;0,14;0,00;0,00;
0,00;0,00;76,63;0,30;0,00;0,00;
0,00;0,00;78,18;0,30;0,00;0,00;
0,00;0,00;80,10;0,30;0,00;0,00;
0,00;0,00;82,40;0,45;0,00;0,00;
0,00;0,00;84,73;0,30;0,00;0,00;
0,00;0,00;87,13;0,22;0,00;0,00;
0,00;0,00;89,54;0,16;0,00;0,00;
0,00;0,00;91,94;0,30;0,00;0,00;
0,00;0,00;94,34;0,22;0,00;0,00;
0,00;0,00;96,74;0,16;0,00;0,00;
0,00;0,00;99,15;0,16;0,00;0,00;
0,00;0,00;101,54;0,16;0,00;0,00;
0,00;0,00;103,95;0,22;0,00;0,00;
0,00;0,00;106,35;0,22;0,00;0,00;
0,00;0,00;108,75;0,22;0,00;0,00;
0,00;0,00;111,15;0,16;0,00;0,00;
0,00;0,00;113,54;0,16;0,00;0,00;
0,00;0,00;115,95;0,14;0,00;0,00;
0,00;0,00;118,35;0,22;0,00;0,00;
0,00;0,00;120,75;0,16;0,00;0,00;
0,00;0,00;123,15;0,16;0,00;0,00;
0,00;0,00;125,55;0,16;0,00;0,00;
0,00;0,00;127,95;0,14;0,00;0,00;
0,00;0,00;130,35;0,30;0,00;0,00;
0,00;0,00;132,74;0,14;0,00;0,00;
0,00;0,00;135,15;0,16;0,00;0,00;
0,00;0,00;137,54;0,08;0,00;0,00;
0,00;0,00;139,95;0,16;0,00;0,00;
0,00;0,00;142,35;0,22;0,00;0,00;
0,00;0,00;144,75;0,22;0,00;0,00;
0,00;0,00;147,15;0,08;0,00;0,00;
0,00;0,00;149,54;0,22;0,00;0,00;
0,00;0,00;151,95;0,16;0,00;0,00;
0,00;0,00;154,35;0,30;0,00;0,00;
0,00;0,00;156,74;0,22;0,00;0,00;
0,00;0,00;159,15;0,16;0,00;0,00;
0,00;0,00;161,54;0,08;0,00;0,00;
0,00;0,00;163,95;0,16;0,00;0,00;
0,00;0,00;166,35;0,22;0,00;0,00;
0,00;0,00;168,74;0,14;0,00;0,00;
0,00;0,00;171,15;0,16;0,00;0,00;
0,00;0,00;173,54;0,22;0,00;0,00;
0,00;0,00;175,95;0,08;0,00;0,00;
0,00;0,00;178,35;0,30;0,00;0,00;
0,00;0,00;180,74;0,30;0,00;0,00;
0,00;0,00;183,15;0,22;0,00;0,00;
0,00;0,00;185,40;0,14;0,00;0,00;
0,00;0,00;187,27;0,14;0,00;0,00;
0,00;0,00;188,81;0,22;0,00;0,00;
0,00;0,00;189,96;0,14;0,00;0,00;
0,00;0,00;191,20;0,16;0,00;0,00;
0,00;0,00;191,22;0,16;0,00;0,00;
0,00;0,00;191,32;0,08;0,00;0,00;
0,00;0,00;191,45;0,16;0,00;0,00;
0,00;0,00;191,60;0,16;0,00;0,00;
0,00;0,00;191,77;0,16;0,00;0,00;
0,00;0,00;191,93;0,16;0,00;0,00;
0,00;0,00;192,09;0,16;0,00;0,00;
0,00;0,00;192,25;0,16;0,00;0,00;
0,00;0,00;192,41;0,16;0,00;0,00;
0,00;0,00;192,57;0,16;0,00;0,00;
0,00;0,00;192,73;0,16;0,00;0,00;
0,00;0,00;192,89;0,16;0,00;0,00;
0,00;0,00;193,05;0,16;0,00;0,00;
0,00;0,00;193,21;0,16;0,00;0,00;
0,00;0,00;193,37;0,16;0,00;0,00;
0,00;0,00;193,53;0,16;0,00;0,00;
0,00;0,00;193,69;0,16;0,00;0,00;
0,00;0,00;193,85;0,16;0,00;0,00;
0,00;0,00;194,01;0,16;0,00;0,00;
0,00;0,00;194,17;0,16;0,00;0,00;
0,00;0,00;194,33;0,16;0,00;0,00;
0,00;0,00;194,49;0,16;0,00;0,00;
0,00;0,00;194,65;0,16;0,00;0,00;
0,00;0,00;194,81;0,16;0,00;0,00;
0,00;0,00;194,97;0,16;0,00;0,00;
0,00;0,00;195,13;0,16;0,00;0,00;
0,00;0,00;195,20;0,16;0,00;0,00;
0,00;0,00;195,20;0,16;0,00;0,00;
0,00;0,00;195,06;-0,16;0,00;0,00;
0,00;0,00;194,53;-0,16;0,00;0,00;
0,00;0,00;193,79;0,08;0,00;0,00;
0,00;0,00;193,43;-0,16;0,00;0,00;
0,00;0,00;193,27;-0,16;0,00;0,00;
0,00;0,00;193,19;-0,16;0,00;0,00;
0,00;0,00;193,25;0,08;0,00;0,00;
0,00;0,00;193,42;0,16;0,00;0,00;
0,00;0,00;193,56;0,16;0,00;0,00;
0,00;0,00;193,72;0,16;0,00;0,00;
0,00;0,00;193,89;0,16;0,00;0,00;
0,00;0,00;194,05;0,16;0,00;0,00;
0,00;0,00;194,21;0,16;0,00;0,00;
0,00;0,00;194,37;0,16;0,00;0,00;
0,00;0,00;194,53;0,16;0,00;0,00;
0,00;0,00;194,69;0,16;0,00;0,00;
0,00;0,00;194,85;0,16;0,00;0,00;
0,00;0,00;195,01;0,16;0,00;0,00;
0,00;0,00;195,17;0,16;0,00;0,00;
0,00;0,00;195,33;0,37;0,00;0,00;
0,00;0,00;195,49;1,43;0,00;0,00;
0,00;0,00;195,65;2,59;0,00;0,00;
0,00;0,00;195,80;3,43;0,00;0,00;
0,00;0,00;195,96;3,80;0,00;0,00;
0,00;0,00;196,13;4,11;0,00;0,00;
0,00;0,00;196,29;4,41;0,00;0,00;
0,00;0,00;196,45;4,41;0,00;0,00;
0,00;0,00;196,61;4,41;0,00;0,00;
0,00;0,00;196,77;4,64;0,00;0,00;
0,00;0,00;196,93;4,72;0,00;0,00;
0,00;0,00;197,09;4,72;0,00;0,00;
0,00;0,00;197,25;4,72;0,00;0,00;
0,00;0,00;197,41;4,72;0,00;0,00;
0,00;0,00;197,57;4,72;0,00;0,00;
0,00;0,00;197,73;4,78;0,00;0,00;
0,00;0,00;197,89;4,72;0,00;0,00;
0,00;0,00;198,05;4,78;0,00;0,00;
0,00;0,00;198,21;4,86;0,00;0,00;
0,00;0,00;198,37;4,86;0,00;0,00;
0,00;0,00;198,53;5,02;0,00;0,00;
0,00;0,00;198,69;4,78;0,00;0,00;
0,00;0,00;198,85;4,86;0,00;0,00;
0,00;0,00;199,01;4,78;0,00;0,00;
0,00;0,00;199,17;4,94;0,00;0,00;
0,00;0,00;199,33;5,02;0,00;0,00;
0,00;0,00;199,49;5,02;0,00;0,00;
0,00;0,00;199,65;5,02;0,00;0,00;
0,00;0,00;199,81;5,02;0,00;0,00;
0,00;0,00;199,97;5,17;0,00;0,00;
0,00;0,00;200,13;5,33;0,00;0,00;
0,00;0,00;200,29;5,39;0,00;0,00;
0,00;0,00;200,45;5,47;0,00;0,00;
0,00;0,00;200,61;5,62;0,00;0,00;
0,00;0,00;200,77;5,70;0,00;0,00;
0,00;0,00;200,93;5,78;0,00;0,00;
0,00;0,00;201,09;5,93;0,00;0,00;
0,00;0,00;201,25;5,93;0,00;0,00;
0,00;0,00;201,41;5,93;0,00;0,00;
0,00;0,00;201,57;6,17;0,00;0,00;
0,00;0,00;201,73;6,25;0,00;0,00;
0,00;0,00;201,89;6,25;0,00;0,00;
0,00;0,00;202,05;6,39;0,00;0,00;
0,00;0,00;202,21;6,46;0,00;0,00;
0,00;0,00;202,37;6,54;0,00;0,00;
0,00;0,00;202,53;6,54;0,00;0,00;
0,00;0,00;202,69;6,85;0,00;0,00;
0,00;0,00;202,85;6,85;0,00;0,00;
0,00;0,00;203,01;6,85;0,00;0,00;
0,00;0,00;203,17;6,85;0,00;0,00;
0,00;0,00;203,33;6,85;0,00;0,00;
0,00;0,00;203,49;6,92;0,00;0,00;
0,00;0,00;203,65;6,99;0,00;0,00;
0,00;0,00;203,81;7,07;0,00;0,00;
0,00;0,00;203,97;7,07;0,00;0,00;
0,00;0,00;204,13;7,15;0,00;0,00;
