Nr;Date;ProgNr;ProgName;State;PartInfo;
66863;20.07.21 09:25:01;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210719163351P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,96;0,18;0,00;0,00;
0,00;0,00;2,52;0,11;0,00;0,00;
0,00;0,00;3,55;0,13;0,00;0,00;
0,00;0,00;5,07;0,13;0,00;0,00;
0,00;0,00;7,12;0,13;0,00;0,00;
0,00;0,00;9,68;0,13;0,00;0,00;
0,00;0,00;12,74;0,11;0,00;0,00;
0,00;0,00;15,85;0,11;0,00;0,00;
0,00;0,00;19,03;0,09;0,00;0,00;
0,00;0,00;22,25;0,04;0,00;0,00;
0,00;0,00;25,45;0,06;0,00;0,00;
0,00;0,00;28,65;0,09;0,00;0,00;
0,00;0,00;31,85;0,09;0,00;0,00;
0,00;0,00;35,05;0,04;0,00;0,00;
0,00;0,00;38,25;0,04;0,00;0,00;
0,00;0,00;41,45;0,06;0,00;0,00;
0,00;0,00;44,65;0,06;0,00;0,00;
0,00;0,00;47,85;0,04;0,00;0,00;
0,00;0,00;51,05;0,04;0,00;0,00;
0,00;0,00;54,25;0,09;0,00;0,00;
0,00;0,00;57,45;0,04;0,00;0,00;
0,00;0,00;60,65;0,09;0,00;0,00;
0,00;0,00;63,85;0,04;0,00;0,00;
0,00;0,00;67,05;0,09;0,00;0,00;
0,00;0,00;70,25;0,09;0,00;0,00;
0,00;0,00;73,45;0,06;0,00;0,00;
0,00;0,00;76,65;0,09;0,00;0,00;
0,00;0,00;79,85;0,09;0,00;0,00;
0,00;0,00;83,05;0,04;0,00;0,00;
0,00;0,00;86,25;0,09;0,00;0,00;
0,00;0,00;89,45;0,06;0,00;0,00;
0,00;0,00;92,65;0,09;0,00;0,00;
0,00;0,00;95,85;0,04;0,00;0,00;
0,00;0,00;99,05;0,06;0,00;0,00;
0,00;0,00;102,25;0,04;0,00;0,00;
0,00;0,00;105,45;0,09;0,00;0,00;
0,00;0,00;108,65;0,04;0,00;0,00;
0,00;0,00;111,85;0,06;0,00;0,00;
0,00;0,00;115,05;0,09;0,00;0,00;
0,00;0,00;118,25;0,04;0,00;0,00;
0,00;0,00;121,45;0,06;0,00;0,00;
0,00;0,00;124,65;0,09;0,00;0,00;
0,00;0,00;127,85;0,04;0,00;0,00;
0,00;0,00;131,05;0,09;0,00;0,00;
0,00;0,00;134,25;0,06;0,00;0,00;
0,00;0,00;137,45;0,04;0,00;0,00;
0,00;0,00;140,65;0,11;0,00;0,00;
0,00;0,00;143,54;-0,02;0,00;0,00;
0,00;0,00;145,94;-0,05;0,00;0,00;
0,00;0,00;147,88;-0,05;0,00;0,00;
0,00;0,00;149,30;-0,05;0,00;0,00;
0,00;0,00;150,21;-0,07;0,00;0,00;
0,00;0,00;150,61;-0,09;0,00;0,00;
0,00;0,00;150,76;0,04;0,00;0,00;
0,00;0,00;150,91;-0,00;0,00;0,00;
0,00;0,00;154,11;0,04;0,00;0,00;
0,00;0,00;154,27;0,20;0,00;0,00;
0,00;0,00;154,43;0,18;0,00;0,00;
0,00;0,00;154,59;0,56;0,00;0,00;
0,00;0,00;154,74;1,02;0,00;0,00;
0,00;0,00;154,90;1,33;0,00;0,00;
0,00;0,00;155,06;1,53;0,00;0,00;
0,00;0,00;155,22;1,72;0,00;0,00;
0,00;0,00;155,38;1,87;0,00;0,00;
0,00;0,00;155,54;1,99;0,00;0,00;
0,00;0,00;155,71;1,90;0,00;0,00;
0,00;0,00;155,87;1,92;0,00;0,00;
0,00;0,00;156,03;1,90;0,00;0,00;
0,00;0,00;156,19;1,97;0,00;0,00;
0,00;0,00;156,35;2,03;0,00;0,00;
0,00;0,00;156,51;2,08;0,00;0,00;
0,00;0,00;156,67;2,17;0,00;0,00;
0,00;0,00;156,71;2,05;0,00;0,00;
0,00;0,00;156,71;1,97;0,00;0,00;
0,00;0,00;156,43;0,15;0,00;0,00;
0,00;0,00;155,65;-0,07;0,00;0,00;
0,00;0,00;154,59;0,04;0,00;0,00;
0,00;0,00;154,02;-0,09;0,00;0,00;
0,00;0,00;153,79;-0,09;0,00;0,00;
0,00;0,00;153,71;-0,07;0,00;0,00;
0,00;0,00;153,70;-0,02;0,00;0,00;
0,00;0,00;153,83;-0,02;0,00;0,00;
0,00;0,00;153,97;0,02;0,00;0,00;
0,00;0,00;154,30;0,02;0,00;0,00;
0,00;0,00;155,11;0,02;0,00;0,00;
0,00;0,00;155,43;0,02;0,00;0,00;
0,00;0,00;156,39;0,13;0,00;0,00;
0,00;0,00;156,55;0,20;0,00;0,00;
0,00;0,00;156,71;1,13;0,00;0,00;
0,00;0,00;156,85;2,33;0,00;0,00;
0,00;0,00;157,01;2,37;0,00;0,00;
0,00;0,00;157,18;2,44;0,00;0,00;
0,00;0,00;157,34;2,55;0,00;0,00;
0,00;0,00;157,50;2,67;0,00;0,00;
0,00;0,00;157,66;2,71;0,00;0,00;
0,00;0,00;157,82;2,80;0,00;0,00;
0,00;0,00;157,99;2,85;0,00;0,00;
0,00;0,00;158,15;2,94;0,00;0,00;
0,00;0,00;158,31;3,05;0,00;0,00;
0,00;0,00;158,47;3,14;0,00;0,00;
0,00;0,00;158,63;3,25;0,00;0,00;
0,00;0,00;158,79;3,35;0,00;0,00;
0,00;0,00;158,95;3,43;0,00;0,00;
0,00;0,00;159,11;3,53;0,00;0,00;
0,00;0,00;159,27;3,61;0,00;0,00;
0,00;0,00;159,43;3,71;0,00;0,00;
0,00;0,00;159,59;3,78;0,00;0,00;
0,00;0,00;159,75;3,86;0,00;0,00;
0,00;0,00;159,91;3,96;0,00;0,00;
0,00;0,00;160,07;4,04;0,00;0,00;
0,00;0,00;160,23;4,16;0,00;0,00;
0,00;0,00;160,39;4,23;0,00;0,00;
0,00;0,00;160,55;4,29;0,00;0,00;
0,00;0,00;160,71;4,41;0,00;0,00;
0,00;0,00;160,87;4,50;0,00;0,00;
0,00;0,00;161,03;4,61;0,00;0,00;
0,00;0,00;161,19;4,70;0,00;0,00;
0,00;0,00;161,35;4,79;0,00;0,00;
0,00;0,00;161,51;4,88;0,00;0,00;
0,00;0,00;161,67;4,97;0,00;0,00;
0,00;0,00;161,83;5,09;0,00;0,00;
0,00;0,00;161,99;5,17;0,00;0,00;
0,00;0,00;162,15;5,24;0,00;0,00;
