Nr;Date;ProgNr;ProgName;State;PartInfo;
11175;26.05.21 08:56:09;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210525155003P0028;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;39,90;-0,05;0,00;0,00;
0,00;0,00;40,16;0,16;0,00;0,00;
0,00;0,00;40,95;0,11;0,00;0,00;
0,00;0,00;42,22;0,02;0,00;0,00;
0,00;0,00;44,01;0,09;0,00;0,00;
0,00;0,00;46,31;0,18;0,00;0,00;
0,00;0,00;49,13;0,13;0,00;0,00;
0,00;0,00;55,40;0,05;0,00;0,00;
0,00;0,00;58,66;0,05;0,00;0,00;
0,00;0,00;61,84;0,05;0,00;0,00;
0,00;0,00;65,04;0,09;0,00;0,00;
0,00;0,00;68,25;0,05;0,00;0,00;
0,00;0,00;71,45;0,02;0,00;0,00;
0,00;0,00;74,65;0,07;0,00;0,00;
0,00;0,00;77,85;0,05;0,00;0,00;
0,00;0,00;81,05;0,09;0,00;0,00;
0,00;0,00;84,25;0,07;0,00;0,00;
0,00;0,00;87,45;0,02;0,00;0,00;
0,00;0,00;90,65;0,07;0,00;0,00;
0,00;0,00;93,85;0,05;0,00;0,00;
0,00;0,00;97,05;0,07;0,00;0,00;
0,00;0,00;100,25;0,11;0,00;0,00;
0,00;0,00;103,45;0,02;0,00;0,00;
0,00;0,00;106,65;0,07;0,00;0,00;
0,00;0,00;109,85;0,02;0,00;0,00;
0,00;0,00;113,05;0,11;0,00;0,00;
0,00;0,00;116,25;0,07;0,00;0,00;
0,00;0,00;122,65;0,07;0,00;0,00;
0,00;0,00;125,85;0,02;0,00;0,00;
0,00;0,00;129,05;0,07;0,00;0,00;
0,00;0,00;132,25;0,07;0,00;0,00;
0,00;0,00;135,45;0,02;0,00;0,00;
0,00;0,00;138,65;0,07;0,00;0,00;
0,00;0,00;141,85;0,02;0,00;0,00;
0,00;0,00;145,05;0,11;0,00;0,00;
0,00;0,00;148,25;0,07;0,00;0,00;
0,00;0,00;151,45;0,02;0,00;0,00;
0,00;0,00;154,65;0,05;0,00;0,00;
0,00;0,00;157,85;0,02;0,00;0,00;
0,00;0,00;161,05;0,16;0,00;0,00;
0,00;0,00;163,87;-0,02;0,00;0,00;
0,00;0,00;166,24;-0,05;0,00;0,00;
0,00;0,00;168,14;-0,05;0,00;0,00;
0,00;0,00;169,53;-0,07;0,00;0,00;
0,00;0,00;170,82;-0,09;0,00;0,00;
0,00;0,00;170,93;-0,05;0,00;0,00;
0,00;0,00;170,93;0,05;0,00;0,00;
0,00;0,00;171,08;-0,05;0,00;0,00;
0,00;0,00;171,23;-0,05;0,00;0,00;
0,00;0,00;171,55;0,02;0,00;0,00;
0,00;0,00;173,15;0,18;0,00;0,00;
0,00;0,00;173,31;0,18;0,00;0,00;
0,00;0,00;173,47;0,57;0,00;0,00;
0,00;0,00;173,62;0,97;0,00;0,00;
0,00;0,00;173,78;1,20;0,00;0,00;
0,00;0,00;173,94;1,36;0,00;0,00;
0,00;0,00;174,10;1,47;0,00;0,00;
0,00;0,00;174,26;1,63;0,00;0,00;
0,00;0,00;174,43;1,72;0,00;0,00;
0,00;0,00;174,59;1,81;0,00;0,00;
0,00;0,00;174,75;1,85;0,00;0,00;
0,00;0,00;174,91;2,12;0,00;0,00;
0,00;0,00;175,07;2,26;0,00;0,00;
0,00;0,00;175,23;2,33;0,00;0,00;
0,00;0,00;175,25;2,30;0,00;0,00;
0,00;0,00;175,26;2,26;0,00;0,00;
0,00;0,00;175,20;1,15;0,00;0,00;
0,00;0,00;174,68;-0,27;0,00;0,00;
0,00;0,00;173,65;-0,11;0,00;0,00;
0,00;0,00;172,12;-0,13;0,00;0,00;
0,00;0,00;170,07;-0,25;0,00;0,00;
0,00;0,00;167,50;-0,23;0,00;0,00;
0,00;0,00;164,46;-0,18;0,00;0,00;
0,00;0,00;161,31;-0,11;0,00;0,00;
0,00;0,00;158,14;-0,13;0,00;0,00;
0,00;0,00;154,91;-0,13;0,00;0,00;
0,00;0,00;151,72;-0,18;0,00;0,00;
0,00;0,00;148,50;-0,11;0,00;0,00;
0,00;0,00;145,31;-0,16;0,00;0,00;
0,00;0,00;142,11;-0,13;0,00;0,00;
0,00;0,00;138,91;-0,16;0,00;0,00;
0,00;0,00;135,71;-0,16;0,00;0,00;
0,00;0,00;132,51;-0,11;0,00;0,00;
0,00;0,00;129,30;-0,18;0,00;0,00;
0,00;0,00;126,11;-0,11;0,00;0,00;
0,00;0,00;122,91;-0,20;0,00;0,00;
0,00;0,00;119,71;-0,16;0,00;0,00;
0,00;0,00;116,50;-0,09;0,00;0,00;
0,00;0,00;113,30;-0,16;0,00;0,00;
0,00;0,00;110,11;-0,11;0,00;0,00;
0,00;0,00;106,90;-0,16;0,00;0,00;
0,00;0,00;103,70;-0,18;0,00;0,00;
0,00;0,00;100,50;-0,11;0,00;0,00;
0,00;0,00;97,30;-0,16;0,00;0,00;
0,00;0,00;94,10;-0,11;0,00;0,00;
0,00;0,00;90,91;-0,18;0,00;0,00;
0,00;0,00;87,70;-0,13;0,00;0,00;
0,00;0,00;84,50;-0,07;0,00;0,00;
0,00;0,00;81,30;-0,18;0,00;0,00;
0,00;0,00;78,10;-0,11;0,00;0,00;
0,00;0,00;74,90;-0,16;0,00;0,00;
0,00;0,00;71,70;-0,16;0,00;0,00;
0,00;0,00;68,50;-0,09;0,00;0,00;
0,00;0,00;65,30;-0,13;0,00;0,00;
0,00;0,00;62,10;-0,13;0,00;0,00;
0,00;0,00;58,91;-0,18;0,00;0,00;
0,00;0,00;55,70;-0,16;0,00;0,00;
0,00;0,00;52,50;-0,07;0,00;0,00;
0,00;0,00;49,30;-0,20;0,00;0,00;
0,00;0,00;46,10;-0,13;0,00;0,00;
0,00;0,00;42,90;-0,16;0,00;0,00;
0,00;0,00;39,70;-0,20;0,00;0,00;
0,00;0,00;36,50;-0,09;0,00;0,00;
0,00;0,00;33,30;-0,18;0,00;0,00;
0,00;0,00;30,10;-0,09;0,00;0,00;
0,00;0,00;26,90;-0,16;0,00;0,00;
0,00;0,00;23,70;-0,18;0,00;0,00;
0,00;0,00;20,50;-0,09;0,00;0,00;
0,00;0,00;17,30;-0,16;0,00;0,00;
0,00;0,00;14,10;-0,11;0,00;0,00;
0,00;0,00;10,90;-0,11;0,00;0,00;
0,00;0,00;7,87;-0,05;0,00;0,00;
0,00;0,00;5,35;-0,07;0,00;0,00;
0,00;0,00;3,27;-0,05;0,00;0,00;
0,00;0,00;1,69;-0,05;0,00;0,00;
0,00;0,00;0,63;-0,05;0,00;0,00;
0,00;0,00;0,06;-0,02;0,00;0,00;
0,00;0,00;-0,08;-0,05;0,00;0,00;
0,00;0,00;-0,12;-0,09;0,00;0,00;
