12768;17.12.20 12:00:38;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20201214140104P0003;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,05;0,04;0,00;0,00;
0,00;0,00;0,59;0,03;0,00;0,00;
0,00;0,00;1,63;0,04;0,00;0,00;
0,00;0,00;3,18;0,04;0,00;0,00;
0,00;0,00;5,24;0,05;0,00;0,00;
0,00;0,00;7,82;0,06;0,00;0,00;
0,00;0,00;10,90;0,07;0,00;0,00;
0,00;0,00;14,38;0,02;0,00;0,00;
0,00;0,00;17,89;0,04;0,00;0,00;
0,00;0,00;21,41;0,03;0,00;0,00;
0,00;0,00;24,93;0,03;0,00;0,00;
0,00;0,00;28,45;0,02;0,00;0,00;
0,00;0,00;31,97;0,03;0,00;0,00;
0,00;0,00;35,49;0,03;0,00;0,00;
0,00;0,00;39,01;0,03;0,00;0,00;
0,00;0,00;42,53;0,02;0,00;0,00;
0,00;0,00;46,04;0,01;0,00;0,00;
0,00;0,00;49,57;0,02;0,00;0,00;
0,00;0,00;53,09;0,03;0,00;0,00;
0,00;0,00;56,61;0,04;0,00;0,00;
0,00;0,00;60,13;0,02;0,00;0,00;
0,00;0,00;63,65;0,03;0,00;0,00;
0,00;0,00;67,16;0,02;0,00;0,00;
0,00;0,00;70,69;0,02;0,00;0,00;
0,00;0,00;74,21;0,03;0,00;0,00;
0,00;0,00;77,73;0,01;0,00;0,00;
0,00;0,00;81,25;0,03;0,00;0,00;
0,00;0,00;84,77;0,04;0,00;0,00;
0,00;0,00;88,28;0,04;0,00;0,00;
0,00;0,00;91,81;0,03;0,00;0,00;
0,00;0,00;95,33;0,03;0,00;0,00;
0,00;0,00;98,85;0,01;0,00;0,00;
0,00;0,00;102,37;0,02;0,00;0,00;
0,00;0,00;105,89;0,04;0,00;0,00;
0,00;0,00;109,41;0,03;0,00;0,00;
0,00;0,00;112,93;0,03;0,00;0,00;
0,00;0,00;116,45;0,01;0,00;0,00;
0,00;0,00;119,97;0,01;0,00;0,00;
0,00;0,00;123,13;0,01;0,00;0,00;
0,00;0,00;129,66;-0,01;0,00;0,00;
0,00;0,00;131,48;-0,02;0,00;0,00;
0,00;0,00;131,66;-0,01;0,00;0,00;
0,00;0,00;133,08;0,01;0,00;0,00;
0,00;0,00;133,37;0,01;0,00;0,00;
0,00;0,00;133,95;0,01;0,00;0,00;
0,00;0,00;134,04;0,01;0,00;0,00;
0,00;0,00;134,52;0,01;0,00;0,00;
0,00;0,00;134,62;0,01;0,00;0,00;
0,00;0,00;134,71;0,01;0,00;0,00;
0,00;0,00;135,00;0,01;0,00;0,00;
0,00;0,00;135,10;0,01;0,00;0,00;
0,00;0,00;135,48;0,01;0,00;0,00;
0,00;0,00;135,58;0,01;0,00;0,00;
0,00;0,00;135,96;0,01;0,00;0,00;
0,00;0,00;136,06;0,01;0,00;0,00;
0,00;0,00;136,73;0,01;0,00;0,00;
0,00;0,00;136,92;0,01;0,00;0,00;
0,00;0,00;137,40;0,01;0,00;0,00;
0,00;0,00;137,50;0,01;0,00;0,00;
