5454;30.10.20 08:56:11;21;Avvicinamento Pressata Finale;Alcun errore (0);20201029112200A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;20,30;0,09;0,00;0,00;
0,00;0,00;21,12;0,09;0,00;0,00;
0,00;0,00;22,40;0,09;0,00;0,00;
0,00;0,00;24,20;0,04;0,00;0,00;
0,00;0,00;26,51;0,04;0,00;0,00;
0,00;0,00;28,82;0,04;0,00;0,00;
0,00;0,00;31,22;0,04;0,00;0,00;
0,00;0,00;33,63;0,09;0,00;0,00;
0,00;0,00;36,02;0,09;0,00;0,00;
0,00;0,00;38,42;0,04;0,00;0,00;
0,00;0,00;40,82;0,09;0,00;0,00;
0,00;0,00;43,22;0,04;0,00;0,00;
0,00;0,00;45,62;0,09;0,00;0,00;
0,00;0,00;48,02;0,04;0,00;0,00;
0,00;0,00;50,42;0,04;0,00;0,00;
0,00;0,00;52,82;0,04;0,00;0,00;
0,00;0,00;57,62;0,04;0,00;0,00;
0,00;0,00;60,02;0,04;0,00;0,00;
0,00;0,00;62,42;0,04;0,00;0,00;
0,00;0,00;67,22;0,04;0,00;0,00;
0,00;0,00;72,02;0,04;0,00;0,00;
0,00;0,00;74,42;0,04;0,00;0,00;
0,00;0,00;76,82;0,04;0,00;0,00;
0,00;0,00;81,62;0,04;0,00;0,00;
0,00;0,00;86,42;0,04;0,00;0,00;
0,00;0,00;88,82;0,04;0,00;0,00;
0,00;0,00;93,62;0,09;0,00;0,00;
0,00;0,00;96,02;0,04;0,00;0,00;
0,00;0,00;100,82;0,04;0,00;0,00;
0,00;0,00;105,62;0,04;0,00;0,00;
0,00;0,00;108,02;0,09;0,00;0,00;
0,00;0,00;110,42;0,04;0,00;0,00;
0,00;0,00;112,82;0,04;0,00;0,00;
0,00;0,00;115,22;0,04;0,00;0,00;
0,00;0,00;124,82;0,04;0,00;0,00;
0,00;0,00;127,22;0,04;0,00;0,00;
0,00;0,00;129,62;0,04;0,00;0,00;
0,00;0,00;132,02;0,04;0,00;0,00;
0,00;0,00;139,22;0,04;0,00;0,00;
0,00;0,00;141,62;0,04;0,00;0,00;
0,00;0,00;146,42;0,04;0,00;0,00;
0,00;0,00;148,82;0,04;0,00;0,00;
0,00;0,00;151,22;0,04;0,00;0,00;
0,00;0,00;153,62;0,09;0,00;0,00;
0,00;0,00;163,22;0,04;0,00;0,00;
0,00;0,00;168,02;0,04;0,00;0,00;
0,00;0,00;175,22;0,09;0,00;0,00;
0,00;0,00;179,95;-0,13;0,00;0,00;
0,00;0,00;184,58;0,09;0,00;0,00;
0,00;0,00;184,77;0,04;0,00;0,00;
0,00;0,00;184,86;0,04;0,00;0,00;
0,00;0,00;184,96;0,09;0,00;0,00;
0,00;0,00;185,06;0,09;0,00;0,00;
0,00;0,00;185,15;0,13;0,00;0,00;
0,00;0,00;185,25;0,04;0,00;0,00;
0,00;0,00;185,44;0,13;0,00;0,00;
0,00;0,00;185,54;0,09;0,00;0,00;
0,00;0,00;185,63;0,18;0,00;0,00;
0,00;0,00;185,73;0,13;0,00;0,00;
0,00;0,00;185,82;0,13;0,00;0,00;
0,00;0,00;185,92;0,13;0,00;0,00;
0,00;0,00;186,02;0,13;0,00;0,00;
0,00;0,00;186,11;0,13;0,00;0,00;
0,00;0,00;186,21;0,13;0,00;0,00;
0,00;0,00;186,30;0,13;0,00;0,00;
0,00;0,00;186,40;0,04;0,00;0,00;
0,00;0,00;186,50;0,18;0,00;0,00;
0,00;0,00;186,59;0,13;0,00;0,00;
0,00;0,00;186,69;0,13;0,00;0,00;
0,00;0,00;186,78;0,09;0,00;0,00;
0,00;0,00;186,88;0,13;0,00;0,00;
0,00;0,00;186,98;0,18;0,00;0,00;
0,00;0,00;187,07;0,09;0,00;0,00;
0,00;0,00;187,17;0,09;0,00;0,00;
0,00;0,00;187,26;0,09;0,00;0,00;
0,00;0,00;187,36;0,13;0,00;0,00;
0,00;0,00;187,46;0,09;0,00;0,00;
0,00;0,00;187,55;0,09;0,00;0,00;
0,00;0,00;187,65;0,04;0,00;0,00;
0,00;0,00;187,74;0,13;0,00;0,00;
0,00;0,00;187,84;0,13;0,00;0,00;
0,00;0,00;187,94;0,18;0,00;0,00;
0,00;0,00;188,03;0,13;0,00;0,00;
0,00;0,00;188,13;0,09;0,00;0,00;
0,00;0,00;188,22;0,13;0,00;0,00;
0,00;0,00;188,32;0,09;0,00;0,00;
0,00;0,00;188,42;0,13;0,00;0,00;
0,00;0,00;188,51;0,09;0,00;0,00;
0,00;0,00;188,61;0,04;0,00;0,00;
0,00;0,00;188,70;0,13;0,00;0,00;
0,00;0,00;188,80;0,13;0,00;0,00;
0,00;0,00;188,90;0,18;0,00;0,00;
0,00;0,00;188,99;0,09;0,00;0,00;
0,00;0,00;189,09;0,09;0,00;0,00;
0,00;0,00;189,18;0,13;0,00;0,00;
0,00;0,00;189,28;0,04;0,00;0,00;
0,00;0,00;189,38;0,13;0,00;0,00;
0,00;0,00;189,47;0,09;0,00;0,00;
0,00;0,00;189,57;0,13;0,00;0,00;
0,00;0,00;189,66;0,09;0,00;0,00;
0,00;0,00;189,76;0,18;0,00;0,00;
0,00;0,00;189,86;0,13;0,00;0,00;
0,00;0,00;189,95;0,13;0,00;0,00;
0,00;0,00;190,05;0,09;0,00;0,00;
0,00;0,00;190,14;0,13;0,00;0,00;
0,00;0,00;190,24;0,13;0,00;0,00;
0,00;0,00;190,34;0,13;0,00;0,00;
0,00;0,00;190,43;0,13;0,00;0,00;
0,00;0,00;190,53;0,13;0,00;0,00;
0,00;0,00;190,62;0,09;0,00;0,00;
0,00;0,00;190,72;0,18;0,00;0,00;
0,00;0,00;190,82;0,09;0,00;0,00;
0,00;0,00;190,91;0,13;0,00;0,00;
0,00;0,00;191,01;0,09;0,00;0,00;
0,00;0,00;191,10;0,13;0,00;0,00;
0,00;0,00;191,20;0,13;0,00;0,00;
0,00;0,00;191,30;0,13;0,00;0,00;
0,00;0,00;191,39;0,09;0,00;0,00;
0,00;0,00;191,49;0,09;0,00;0,00;
0,00;0,00;191,58;0,13;0,00;0,00;
0,00;0,00;191,68;0,09;0,00;0,00;
0,00;0,00;191,78;0,13;0,00;0,00;
0,00;0,00;191,87;0,09;0,00;0,00;
0,00;0,00;191,97;0,13;0,00;0,00;
0,00;0,00;192,06;0,18;0,00;0,00;
0,00;0,00;192,16;0,18;0,00;0,00;
0,00;0,00;192,26;0,13;0,00;0,00;
0,00;0,00;192,35;0,18;0,00;0,00;
0,00;0,00;192,45;0,13;0,00;0,00;
0,00;0,00;192,54;0,18;0,00;0,00;
0,00;0,00;192,64;0,09;0,00;0,00;
0,00;0,00;192,74;0,13;0,00;0,00;
0,00;0,00;192,83;0,18;0,00;0,00;
0,00;0,00;192,93;0,13;0,00;0,00;
0,00;0,00;193,02;0,18;0,00;0,00;
0,00;0,00;193,12;0,13;0,00;0,00;
0,00;0,00;193,22;0,13;0,00;0,00;
0,00;0,00;193,31;0,13;0,00;0,00;
0,00;0,00;193,41;0,13;0,00;0,00;
0,00;0,00;193,50;0,13;0,00;0,00;
0,00;0,00;193,60;0,13;0,00;0,00;
0,00;0,00;193,70;0,13;0,00;0,00;
0,00;0,00;193,79;0,13;0,00;0,00;
0,00;0,00;193,89;0,13;0,00;0,00;
0,00;0,00;193,98;0,13;0,00;0,00;
0,00;0,00;194,08;0,18;0,00;0,00;
0,00;0,00;194,18;0,13;0,00;0,00;
0,00;0,00;194,27;0,18;0,00;0,00;
0,00;0,00;194,37;0,13;0,00;0,00;
0,00;0,00;194,46;0,18;0,00;0,00;
0,00;0,00;194,56;0,13;0,00;0,00;
0,00;0,00;194,66;0,09;0,00;0,00;
0,00;0,00;194,75;0,18;0,00;0,00;
0,00;0,00;194,85;0,13;0,00;0,00;
0,00;0,00;194,94;0,13;0,00;0,00;
0,00;0,00;195,04;0,13;0,00;0,00;
0,00;0,00;195,14;0,18;0,00;0,00;
0,00;0,00;195,23;0,13;0,00;0,00;
0,00;0,00;195,33;0,09;0,00;0,00;
0,00;0,00;195,42;0,13;0,00;0,00;
0,00;0,00;195,52;0,18;0,00;0,00;
0,00;0,00;195,62;0,18;0,00;0,00;
0,00;0,00;195,71;0,13;0,00;0,00;
0,00;0,00;195,81;0,18;0,00;0,00;
0,00;0,00;195,90;0,09;0,00;0,00;
0,00;0,00;196,00;0,13;0,00;0,00;
0,00;0,00;196,10;0,13;0,00;0,00;
0,00;0,00;196,19;0,13;0,00;0,00;
0,00;0,00;196,29;0,18;0,00;0,00;
0,00;0,00;196,38;0,13;0,00;0,00;
0,00;0,00;196,48;0,13;0,00;0,00;
0,00;0,00;196,58;0,13;0,00;0,00;
0,00;0,00;196,67;0,13;0,00;0,00;
0,00;0,00;196,77;0,18;0,00;0,00;
0,00;0,00;196,86;0,18;0,00;0,00;
0,00;0,00;196,96;0,13;0,00;0,00;
0,00;0,00;197,06;0,13;0,00;0,00;
0,00;0,00;197,15;0,13;0,00;0,00;
0,00;0,00;197,25;0,18;0,00;0,00;
0,00;0,00;197,34;0,13;0,00;0,00;
0,00;0,00;197,44;0,18;0,00;0,00;
0,00;0,00;197,54;0,18;0,00;0,00;
0,00;0,00;197,63;0,13;0,00;0,00;
0,00;0,00;197,73;0,18;0,00;0,00;
0,00;0,00;197,82;0,18;0,00;0,00;
0,00;0,00;197,92;0,09;0,00;0,00;
0,00;0,00;198,02;0,18;0,00;0,00;
0,00;0,00;198,11;0,13;0,00;0,00;
0,00;0,00;198,21;0,18;0,00;0,00;
0,00;0,00;198,30;0,13;0,00;0,00;
0,00;0,00;198,40;0,18;0,00;0,00;
0,00;0,00;198,50;0,18;0,00;0,00;
0,00;0,00;198,59;0,18;0,00;0,00;
0,00;0,00;198,69;0,18;0,00;0,00;
0,00;0,00;198,78;0,09;0,00;0,00;
0,00;0,00;198,88;0,18;0,00;0,00;
0,00;0,00;198,98;0,18;0,00;0,00;
0,00;0,00;199,07;0,18;0,00;0,00;
0,00;0,00;199,17;0,18;0,00;0,00;
0,00;0,00;199,26;0,18;0,00;0,00;
0,00;0,00;199,36;0,13;0,00;0,00;
0,00;0,00;199,46;0,13;0,00;0,00;
0,00;0,00;199,55;0,18;0,00;0,00;
0,00;0,00;199,65;0,18;0,00;0,00;
0,00;0,00;199,74;0,18;0,00;0,00;
0,00;0,00;199,84;0,18;0,00;0,00;
0,00;0,00;199,94;0,09;0,00;0,00;
0,00;0,00;200,03;0,13;0,00;0,00;
0,00;0,00;200,13;0,13;0,00;0,00;
0,00;0,00;200,22;0,13;0,00;0,00;
0,00;0,00;200,32;0,13;0,00;0,00;
0,00;0,00;200,42;0,13;0,00;0,00;
0,00;0,00;200,51;0,18;0,00;0,00;
0,00;0,00;200,61;0,18;0,00;0,00;
0,00;0,00;200,70;0,13;0,00;0,00;
0,00;0,00;200,80;0,13;0,00;0,00;
0,00;0,00;200,90;0,13;0,00;0,00;
0,00;0,00;200,99;0,13;0,00;0,00;
0,00;0,00;201,09;0,13;0,00;0,00;
0,00;0,00;201,18;0,18;0,00;0,00;
0,00;0,00;201,28;0,18;0,00;0,00;
0,00;0,00;201,38;0,09;0,00;0,00;
