63034;07.07.21 11:30:58;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210706134543A0217;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,96;0,27;0,00;0,00;
0,00;0,00;2,51;0,20;0,00;0,00;
0,00;0,00;3,54;0,18;0,00;0,00;
0,00;0,00;5,07;0,23;0,00;0,00;
0,00;0,00;7,11;0,20;0,00;0,00;
0,00;0,00;9,67;0,23;0,00;0,00;
0,00;0,00;12,74;0,18;0,00;0,00;
0,00;0,00;15,86;0,18;0,00;0,00;
0,00;0,00;19,04;0,13;0,00;0,00;
0,00;0,00;22,25;0,13;0,00;0,00;
0,00;0,00;25,45;0,16;0,00;0,00;
0,00;0,00;28,65;0,18;0,00;0,00;
0,00;0,00;31,85;0,13;0,00;0,00;
0,00;0,00;35,05;0,11;0,00;0,00;
0,00;0,00;38,25;0,16;0,00;0,00;
0,00;0,00;41,45;0,18;0,00;0,00;
0,00;0,00;44,65;0,16;0,00;0,00;
0,00;0,00;47,85;0,13;0,00;0,00;
0,00;0,00;51,05;0,16;0,00;0,00;
0,00;0,00;54,25;0,18;0,00;0,00;
0,00;0,00;57,45;0,13;0,00;0,00;
0,00;0,00;60,65;0,18;0,00;0,00;
0,00;0,00;63,85;0,11;0,00;0,00;
0,00;0,00;67,05;0,13;0,00;0,00;
0,00;0,00;70,25;0,13;0,00;0,00;
0,00;0,00;73,45;0,13;0,00;0,00;
0,00;0,00;76,65;0,18;0,00;0,00;
0,00;0,00;79,85;0,16;0,00;0,00;
0,00;0,00;83,05;0,11;0,00;0,00;
0,00;0,00;86,25;0,16;0,00;0,00;
0,00;0,00;89,45;0,13;0,00;0,00;
0,00;0,00;92,65;0,18;0,00;0,00;
0,00;0,00;95,85;0,13;0,00;0,00;
0,00;0,00;99,05;0,13;0,00;0,00;
0,00;0,00;102,25;0,11;0,00;0,00;
0,00;0,00;105,45;0,16;0,00;0,00;
0,00;0,00;108,65;0,16;0,00;0,00;
0,00;0,00;111,85;0,16;0,00;0,00;
0,00;0,00;115,05;0,13;0,00;0,00;
0,00;0,00;118,25;0,16;0,00;0,00;
0,00;0,00;121,45;0,16;0,00;0,00;
0,00;0,00;124,65;0,20;0,00;0,00;
0,00;0,00;127,85;0,13;0,00;0,00;
0,00;0,00;131,05;0,13;0,00;0,00;
0,00;0,00;134,25;0,16;0,00;0,00;
0,00;0,00;137,45;0,16;0,00;0,00;
0,00;0,00;140,65;0,16;0,00;0,00;
0,00;0,00;143,54;0,07;0,00;0,00;
0,00;0,00;145,94;0,02;0,00;0,00;
0,00;0,00;147,88;0,05;0,00;0,00;
0,00;0,00;149,30;0,02;0,00;0,00;
0,00;0,00;150,21;0,02;0,00;0,00;
0,00;0,00;150,69;0,05;0,00;0,00;
0,00;0,00;150,70;0,09;0,00;0,00;
0,00;0,00;150,76;0,16;0,00;0,00;
0,00;0,00;150,91;0,09;0,00;0,00;
0,00;0,00;151,06;0,07;0,00;0,00;
0,00;0,00;151,23;0,09;0,00;0,00;
0,00;0,00;151,39;0,09;0,00;0,00;
0,00;0,00;151,55;0,09;0,00;0,00;
0,00;0,00;151,71;0,09;0,00;0,00;
0,00;0,00;151,87;0,09;0,00;0,00;
0,00;0,00;152,03;0,09;0,00;0,00;
0,00;0,00;152,19;0,09;0,00;0,00;
0,00;0,00;152,35;0,09;0,00;0,00;
0,00;0,00;152,51;0,09;0,00;0,00;
0,00;0,00;152,67;0,09;0,00;0,00;
0,00;0,00;152,83;0,09;0,00;0,00;
0,00;0,00;152,99;0,09;0,00;0,00;
0,00;0,00;153,15;0,09;0,00;0,00;
0,00;0,00;153,31;0,09;0,00;0,00;
0,00;0,00;153,47;0,09;0,00;0,00;
0,00;0,00;153,63;0,09;0,00;0,00;
0,00;0,00;153,79;0,11;0,00;0,00;
0,00;0,00;153,95;0,09;0,00;0,00;
0,00;0,00;154,11;0,09;0,00;0,00;
0,00;0,00;154,27;0,09;0,00;0,00;
0,00;0,00;154,43;0,29;0,00;0,00;
0,00;0,00;154,59;0,27;0,00;0,00;
0,00;0,00;154,75;0,56;0,00;0,00;
0,00;0,00;154,91;1,08;0,00;0,00;
0,00;0,00;155,06;1,26;0,00;0,00;
0,00;0,00;155,22;1,33;0,00;0,00;
0,00;0,00;155,39;1,45;0,00;0,00;
0,00;0,00;155,55;1,56;0,00;0,00;
0,00;0,00;155,71;1,63;0,00;0,00;
0,00;0,00;155,87;1,72;0,00;0,00;
0,00;0,00;156,03;1,86;0,00;0,00;
0,00;0,00;156,19;1,88;0,00;0,00;
0,00;0,00;156,35;2,01;0,00;0,00;
0,00;0,00;156,51;2,10;0,00;0,00;
0,00;0,00;156,67;2,17;0,00;0,00;
0,00;0,00;156,71;1,99;0,00;0,00;
0,00;0,00;156,71;1,88;0,00;0,00;
0,00;0,00;156,43;0,23;0,00;0,00;
0,00;0,00;155,64;-0,05;0,00;0,00;
0,00;0,00;154,59;0,13;0,00;0,00;
0,00;0,00;153,79;-0,02;0,00;0,00;
0,00;0,00;153,71;0,02;0,00;0,00;
0,00;0,00;153,70;0,07;0,00;0,00;
0,00;0,00;153,83;0,07;0,00;0,00;
0,00;0,00;153,98;0,09;0,00;0,00;
0,00;0,00;154,14;0,11;0,00;0,00;
0,00;0,00;154,30;0,09;0,00;0,00;
0,00;0,00;154,47;0,09;0,00;0,00;
0,00;0,00;154,63;0,09;0,00;0,00;
0,00;0,00;154,79;0,09;0,00;0,00;
0,00;0,00;154,95;0,09;0,00;0,00;
0,00;0,00;155,11;0,09;0,00;0,00;
0,00;0,00;155,27;0,09;0,00;0,00;
0,00;0,00;155,43;0,09;0,00;0,00;
0,00;0,00;155,59;0,09;0,00;0,00;
0,00;0,00;155,75;0,09;0,00;0,00;
0,00;0,00;155,91;0,09;0,00;0,00;
0,00;0,00;156,07;0,09;0,00;0,00;
0,00;0,00;156,23;0,09;0,00;0,00;
0,00;0,00;156,39;0,27;0,00;0,00;
0,00;0,00;156,55;0,29;0,00;0,00;
0,00;0,00;156,71;1,58;0,00;0,00;
0,00;0,00;156,85;2,35;0,00;0,00;
0,00;0,00;157,01;2,44;0,00;0,00;
0,00;0,00;157,18;2,51;0,00;0,00;
0,00;0,00;157,34;2,58;0,00;0,00;
0,00;0,00;157,50;2,71;0,00;0,00;
0,00;0,00;157,66;2,81;0,00;0,00;
0,00;0,00;157,82;2,89;0,00;0,00;
0,00;0,00;157,99;3,03;0,00;0,00;
0,00;0,00;158,15;3,14;0,00;0,00;
0,00;0,00;158,31;3,26;0,00;0,00;
0,00;0,00;158,47;3,37;0,00;0,00;
0,00;0,00;158,63;3,53;0,00;0,00;
0,00;0,00;158,79;3,62;0,00;0,00;
0,00;0,00;158,95;3,71;0,00;0,00;
0,00;0,00;159,11;3,89;0,00;0,00;
0,00;0,00;159,27;3,98;0,00;0,00;
0,00;0,00;159,43;4,05;0,00;0,00;
0,00;0,00;159,59;4,14;0,00;0,00;
0,00;0,00;159,75;4,16;0,00;0,00;
0,00;0,00;159,91;4,30;0,00;0,00;
0,00;0,00;160,07;4,43;0,00;0,00;
0,00;0,00;160,23;4,52;0,00;0,00;
0,00;0,00;160,39;4,70;0,00;0,00;
0,00;0,00;160,55;4,73;0,00;0,00;
0,00;0,00;160,71;4,86;0,00;0,00;
0,00;0,00;160,87;4,95;0,00;0,00;
0,00;0,00;161,03;5,11;0,00;0,00;
0,00;0,00;161,19;5,18;0,00;0,00;
0,00;0,00;161,35;5,34;0,00;0,00;
0,00;0,00;161,51;5,38;0,00;0,00;
0,00;0,00;161,67;5,47;0,00;0,00;
0,00;0,00;161,83;5,61;0,00;0,00;
0,00;0,00;161,99;5,72;0,00;0,00;
0,00;0,00;162,15;5,83;0,00;0,00;
0,00;0,00;162,31;5,97;0,00;0,00;
0,00;0,00;162,47;6,06;0,00;0,00;
0,00;0,00;162,63;6,15;0,00;0,00;
0,00;0,00;162,79;6,26;0,00;0,00;
0,00;0,00;162,95;6,42;0,00;0,00;
0,00;0,00;163,11;6,51;0,00;0,00;
0,00;0,00;163,27;6,56;0,00;0,00;
0,00;0,00;163,43;6,76;0,00;0,00;
0,00;0,00;163,59;6,83;0,00;0,00;
0,00;0,00;163,75;6,87;0,00;0,00;
0,00;0,00;163,91;7,05;0,00;0,00;
0,00;0,00;164,07;7,15;0,00;0,00;
0,00;0,00;164,23;7,26;0,00;0,00;
0,00;0,00;164,39;7,33;0,00;0,00;
0,00;0,00;164,55;7,42;0,00;0,00;
0,00;0,00;164,71;7,53;0,00;0,00;
0,00;0,00;164,87;7,60;0,00;0,00;
0,00;0,00;165,03;7,69;0,00;0,00;
0,00;0,00;165,19;7,78;0,00;0,00;
0,00;0,00;165,35;7,85;0,00;0,00;
0,00;0,00;165,51;7,96;0,00;0,00;
0,00;0,00;165,67;8,05;0,00;0,00;
0,00;0,00;165,83;8,14;0,00;0,00;
0,00;0,00;165,98;10,09;0,00;0,00;
0,00;0,00;166,02;11,96;0,00;0,00;
0,00;0,00;166,02;12,07;0,00;0,00;
0,00;0,00;166,02;12,10;0,00;0,00;
0,00;0,00;166,03;12,32;0,00;0,00;
0,00;0,00;166,03;12,43;0,00;0,00;
0,00;0,00;166,03;12,61;0,00;0,00;
0,00;0,00;166,03;12,66;0,00;0,00;
0,00;0,00;166,04;12,80;0,00;0,00;
0,00;0,00;166,04;12,89;0,00;0,00;
0,00;0,00;166,04;13,03;0,00;0,00;
0,00;0,00;166,04;13,04;0,00;0,00;
0,00;0,00;166,04;13,11;0,00;0,00;
0,00;0,00;165,82;4,93;0,00;0,00;
0,00;0,00;165,12;-0,23;0,00;0,00;
0,00;0,00;163,83;-0,05;0,00;0,00;
0,00;0,00;162,00;-0,07;0,00;0,00;
0,00;0,00;159,68;-0,09;0,00;0,00;
0,00;0,00;156,85;-0,12;0,00;0,00;
0,00;0,00;153,68;-0,05;0,00;0,00;
0,00;0,00;150,55;-0,05;0,00;0,00;
0,00;0,00;147,34;-0,07;0,00;0,00;
0,00;0,00;140,93;-0,02;0,00;0,00;
0,00;0,00;137,73;-0,05;0,00;0,00;
0,00;0,00;134,53;-0,02;0,00;0,00;
0,00;0,00;131,33;-0,02;0,00;0,00;
0,00;0,00;128,13;-0,07;0,00;0,00;
0,00;0,00;124,93;-0,02;0,00;0,00;
0,00;0,00;121,73;-0,05;0,00;0,00;
0,00;0,00;118,53;-0,02;0,00;0,00;
0,00;0,00;115,33;-0,05;0,00;0,00;
0,00;0,00;112,13;-0,02;0,00;0,00;
0,00;0,00;108,93;-0,02;0,00;0,00;
0,00;0,00;105,73;-0,02;0,00;0,00;
0,00;0,00;102,53;-0,05;0,00;0,00;
0,00;0,00;99,33;-0,05;0,00;0,00;
0,00;0,00;96,13;-0,02;0,00;0,00;
0,00;0,00;92,93;-0,05;0,00;0,00;
0,00;0,00;89,73;-0,07;0,00;0,00;
0,00;0,00;86,53;-0,02;0,00;0,00;
0,00;0,00;83,33;-0,05;0,00;0,00;
0,00;0,00;80,13;-0,05;0,00;0,00;
0,00;0,00;73,73;-0,05;0,00;0,00;
0,00;0,00;70,53;-0,05;0,00;0,00;
0,00;0,00;67,33;-0,07;0,00;0,00;
0,00;0,00;60,93;-0,05;0,00;0,00;
0,00;0,00;57,73;-0,02;0,00;0,00;
0,00;0,00;54,53;-0,07;0,00;0,00;
0,00;0,00;51,33;-0,07;0,00;0,00;
0,00;0,00;48,13;-0,05;0,00;0,00;
0,00;0,00;44,93;-0,05;0,00;0,00;
0,00;0,00;41,73;-0,02;0,00;0,00;
0,00;0,00;38,53;-0,05;0,00;0,00;
0,00;0,00;35,33;-0,05;0,00;0,00;
0,00;0,00;28,93;-0,02;0,00;0,00;
0,00;0,00;25,73;-0,02;0,00;0,00;
0,00;0,00;22,53;-0,05;0,00;0,00;
0,00;0,00;19,33;-0,07;0,00;0,00;
0,00;0,00;12,93;-0,05;0,00;0,00;
0,00;0,00;9,90;0,06;0,00;0,00;
0,00;0,00;7,38;0,02;0,00;0,00;
0,00;0,00;3,71;0,05;0,00;0,00;
0,00;0,00;2,64;0,07;0,00;0,00;
0,00;0,00;2,08;0,05;0,00;0,00;
0,00;0,00;1,94;0,02;0,00;0,00;
0,00;0,00;1,90;0,02;0,00;0,00;
