16284;24.02.21 16:26:46;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210224153730P0003;
0,00;0,00;92,02;0,01;0,00;0,00;
0,00;0,00;92,05;0,01;0,00;0,00;
0,00;0,00;92,09;0,02;0,00;0,00;
0,00;0,00;92,12;0,02;0,00;0,00;
0,00;0,00;92,15;0,02;0,00;0,00;
0,00;0,00;92,18;0,02;0,00;0,00;
0,00;0,00;92,22;0,01;0,00;0,00;
0,00;0,00;92,25;0,02;0,00;0,00;
0,00;0,00;92,28;0,02;0,00;0,00;
0,00;0,00;92,31;0,01;0,00;0,00;
0,00;0,00;92,34;0,01;0,00;0,00;
0,00;0,00;92,37;0,02;0,00;0,00;
0,00;0,00;92,41;0,02;0,00;0,00;
0,00;0,00;92,44;0,02;0,00;0,00;
0,00;0,00;92,47;0,01;0,00;0,00;
0,00;0,00;92,50;0,02;0,00;0,00;
0,00;0,00;92,54;0,02;0,00;0,00;
0,00;0,00;92,57;0,01;0,00;0,00;
0,00;0,00;92,60;0,02;0,00;0,00;
0,00;0,00;92,60;0,01;0,00;0,00;
0,00;0,00;92,55;-0,04;0,00;0,00;
0,00;0,00;92,03;0,01;0,00;0,00;
0,00;0,00;91,81;-0,01;0,00;0,00;
0,00;0,00;91,88;0,01;0,00;0,00;
0,00;0,00;91,91;0,01;0,00;0,00;
0,00;0,00;91,95;0,02;0,00;0,00;
0,00;0,00;91,98;0,02;0,00;0,00;
0,00;0,00;92,01;0,01;0,00;0,00;
0,00;0,00;92,04;0,02;0,00;0,00;
0,00;0,00;92,08;0,01;0,00;0,00;
0,00;0,00;92,11;0,01;0,00;0,00;
0,00;0,00;92,14;0,01;0,00;0,00;
0,00;0,00;92,17;0,02;0,00;0,00;
0,00;0,00;92,21;0,02;0,00;0,00;
0,00;0,00;92,24;0,02;0,00;0,00;
0,00;0,00;92,27;0,02;0,00;0,00;
0,00;0,00;92,30;0,02;0,00;0,00;
0,00;0,00;92,34;0,01;0,00;0,00;
0,00;0,00;92,37;0,02;0,00;0,00;
0,00;0,00;92,40;0,01;0,00;0,00;
0,00;0,00;92,43;0,02;0,00;0,00;
0,00;0,00;92,46;0,02;0,00;0,00;
0,00;0,00;92,49;0,02;0,00;0,00;
0,00;0,00;92,53;0,01;0,00;0,00;
0,00;0,00;92,56;0,02;0,00;0,00;
0,00;0,00;92,59;0,02;0,00;0,00;
0,00;0,00;92,62;0,02;0,00;0,00;
0,00;0,00;92,65;0,01;0,00;0,00;
0,00;0,00;92,69;0,02;0,00;0,00;
0,00;0,00;92,72;0,02;0,00;0,00;
0,00;0,00;92,75;0,01;0,00;0,00;
0,00;0,00;92,78;0,02;0,00;0,00;
0,00;0,00;92,81;0,02;0,00;0,00;
0,00;0,00;92,85;0,02;0,00;0,00;
0,00;0,00;92,88;0,02;0,00;0,00;
0,00;0,00;92,91;0,02;0,00;0,00;
0,00;0,00;92,94;0,02;0,00;0,00;
0,00;0,00;92,97;0,02;0,00;0,00;
0,00;0,00;93,01;0,02;0,00;0,00;
0,00;0,00;93,04;0,02;0,00;0,00;
0,00;0,00;93,07;0,02;0,00;0,00;
0,00;0,00;93,10;0,02;0,00;0,00;
0,00;0,00;93,14;0,01;0,00;0,00;
0,00;0,00;93,17;0,02;0,00;0,00;
0,00;0,00;93,20;0,02;0,00;0,00;
0,00;0,00;93,23;0,02;0,00;0,00;
0,00;0,00;93,26;0,02;0,00;0,00;
0,00;0,00;93,29;0,02;0,00;0,00;
0,00;0,00;93,33;0,02;0,00;0,00;
0,00;0,00;93,36;0,02;0,00;0,00;
0,00;0,00;93,39;0,01;0,00;0,00;
0,00;0,00;93,42;0,02;0,00;0,00;
0,00;0,00;93,45;0,02;0,00;0,00;
0,00;0,00;93,49;0,02;0,00;0,00;
0,00;0,00;93,52;0,02;0,00;0,00;
0,00;0,00;93,55;0,02;0,00;0,00;
0,00;0,00;93,58;0,02;0,00;0,00;
0,00;0,00;93,61;0,02;0,00;0,00;
0,00;0,00;93,65;0,02;0,00;0,00;
0,00;0,00;93,68;0,02;0,00;0,00;
0,00;0,00;93,71;0,02;0,00;0,00;
0,00;0,00;93,74;0,02;0,00;0,00;
0,00;0,00;93,78;0,02;0,00;0,00;
0,00;0,00;93,81;0,02;0,00;0,00;
0,00;0,00;93,84;0,02;0,00;0,00;
0,00;0,00;93,87;0,02;0,00;0,00;
0,00;0,00;93,90;0,02;0,00;0,00;
0,00;0,00;93,93;0,02;0,00;0,00;
0,00;0,00;93,97;0,02;0,00;0,00;
0,00;0,00;94,00;0,02;0,00;0,00;
0,00;0,00;94,03;0,02;0,00;0,00;
0,00;0,00;94,06;0,02;0,00;0,00;
0,00;0,00;94,10;0,02;0,00;0,00;
0,00;0,00;94,13;0,02;0,00;0,00;
0,00;0,00;94,16;0,02;0,00;0,00;
0,00;0,00;94,19;0,02;0,00;0,00;
0,00;0,00;94,22;0,02;0,00;0,00;
0,00;0,00;94,25;0,02;0,00;0,00;
0,00;0,00;94,29;0,02;0,00;0,00;
0,00;0,00;94,32;0,02;0,00;0,00;
0,00;0,00;94,35;0,02;0,00;0,00;
0,00;0,00;94,38;0,02;0,00;0,00;
0,00;0,00;94,42;0,01;0,00;0,00;
0,00;0,00;94,45;0,02;0,00;0,00;
0,00;0,00;94,48;0,01;0,00;0,00;
0,00;0,00;94,51;0,02;0,00;0,00;
0,00;0,00;94,54;0,01;0,00;0,00;
0,00;0,00;94,57;0,02;0,00;0,00;
0,00;0,00;94,61;0,02;0,00;0,00;
0,00;0,00;94,64;0,01;0,00;0,00;
0,00;0,00;94,67;0,02;0,00;0,00;
0,00;0,00;94,70;0,02;0,00;0,00;
0,00;0,00;94,74;0,02;0,00;0,00;
0,00;0,00;94,77;0,02;0,00;0,00;
0,00;0,00;94,80;0,01;0,00;0,00;
0,00;0,00;94,83;0,01;0,00;0,00;
0,00;0,00;94,86;0,02;0,00;0,00;
0,00;0,00;94,89;0,01;0,00;0,00;
0,00;0,00;94,93;0,02;0,00;0,00;
0,00;0,00;94,96;0,02;0,00;0,00;
0,00;0,00;94,99;0,02;0,00;0,00;
0,00;0,00;95,02;0,02;0,00;0,00;
0,00;0,00;95,05;0,02;0,00;0,00;
0,00;0,00;95,09;0,02;0,00;0,00;
0,00;0,00;95,12;0,02;0,00;0,00;
0,00;0,00;95,15;0,02;0,00;0,00;
0,00;0,00;95,18;0,02;0,00;0,00;
0,00;0,00;95,21;0,02;0,00;0,00;
0,00;0,00;95,25;0,01;0,00;0,00;
0,00;0,00;95,28;0,01;0,00;0,00;
0,00;0,00;95,31;0,02;0,00;0,00;
0,00;0,00;95,34;0,02;0,00;0,00;
0,00;0,00;95,37;0,02;0,00;0,00;
0,00;0,00;95,41;0,02;0,00;0,00;
0,00;0,00;95,44;0,02;0,00;0,00;
0,00;0,00;95,47;0,02;0,00;0,00;
0,00;0,00;95,50;0,02;0,00;0,00;
0,00;0,00;95,54;0,02;0,00;0,00;
0,00;0,00;95,57;0,01;0,00;0,00;
0,00;0,00;95,60;0,02;0,00;0,00;
0,00;0,00;95,63;0,02;0,00;0,00;
0,00;0,00;95,66;0,02;0,00;0,00;
0,00;0,00;95,69;0,02;0,00;0,00;
0,00;0,00;95,73;0,02;0,00;0,00;
0,00;0,00;95,76;0,02;0,00;0,00;
0,00;0,00;95,79;0,01;0,00;0,00;
0,00;0,00;95,82;0,02;0,00;0,00;
0,00;0,00;95,85;0,02;0,00;0,00;
0,00;0,00;95,89;0,02;0,00;0,00;
0,00;0,00;95,92;0,02;0,00;0,00;
0,00;0,00;95,95;0,01;0,00;0,00;
0,00;0,00;95,98;0,02;0,00;0,00;
0,00;0,00;96,01;0,02;0,00;0,00;
0,00;0,00;96,05;0,02;0,00;0,00;
0,00;0,00;96,08;0,01;0,00;0,00;
0,00;0,00;96,11;0,01;0,00;0,00;
0,00;0,00;96,14;0,02;0,00;0,00;
0,00;0,00;96,17;0,02;0,00;0,00;
0,00;0,00;96,21;0,02;0,00;0,00;
0,00;0,00;96,24;0,02;0,00;0,00;
0,00;0,00;96,27;0,02;0,00;0,00;
0,00;0,00;96,30;0,01;0,00;0,00;
0,00;0,00;96,33;0,02;0,00;0,00;
0,00;0,00;96,37;0,01;0,00;0,00;
0,00;0,00;96,40;0,02;0,00;0,00;
0,00;0,00;96,43;0,02;0,00;0,00;
0,00;0,00;96,46;0,02;0,00;0,00;
0,00;0,00;96,49;0,02;0,00;0,00;
0,00;0,00;96,53;0,02;0,00;0,00;
0,00;0,00;96,56;0,02;0,00;0,00;
0,00;0,00;96,59;0,01;0,00;0,00;
0,00;0,00;96,62;0,02;0,00;0,00;
0,00;0,00;96,65;0,02;0,00;0,00;
0,00;0,00;96,69;0,02;0,00;0,00;
0,00;0,00;96,72;0,02;0,00;0,00;
0,00;0,00;96,75;0,01;0,00;0,00;
0,00;0,00;96,78;0,02;0,00;0,00;
0,00;0,00;96,82;0,02;0,00;0,00;
0,00;0,00;96,85;0,01;0,00;0,00;
0,00;0,00;96,88;0,02;0,00;0,00;
0,00;0,00;96,91;0,02;0,00;0,00;
0,00;0,00;96,94;0,02;0,00;0,00;
0,00;0,00;96,97;0,02;0,00;0,00;
0,00;0,00;97,01;0,02;0,00;0,00;
0,00;0,00;97,04;0,01;0,00;0,00;
0,00;0,00;97,07;0,02;0,00;0,00;
0,00;0,00;97,10;0,02;0,00;0,00;
0,00;0,00;97,14;0,02;0,00;0,00;
0,00;0,00;97,17;0,01;0,00;0,00;
0,00;0,00;97,20;0,01;0,00;0,00;
0,00;0,00;97,23;0,01;0,00;0,00;
0,00;0,00;97,26;0,02;0,00;0,00;
0,00;0,00;97,29;0,02;0,00;0,00;
0,00;0,00;97,33;0,02;0,00;0,00;
0,00;0,00;97,36;0,01;0,00;0,00;
0,00;0,00;97,39;0,02;0,00;0,00;
0,00;0,00;97,42;0,01;0,00;0,00;
0,00;0,00;97,45;0,02;0,00;0,00;
0,00;0,00;97,49;0,02;0,00;0,00;
0,00;0,00;97,52;0,02;0,00;0,00;
0,00;0,00;97,55;0,02;0,00;0,00;
0,00;0,00;97,58;0,01;0,00;0,00;
0,00;0,00;97,62;0,02;0,00;0,00;
0,00;0,00;97,65;0,02;0,00;0,00;
0,00;0,00;97,68;0,02;0,00;0,00;
0,00;0,00;97,71;0,02;0,00;0,00;
0,00;0,00;97,74;0,01;0,00;0,00;
0,00;0,00;97,77;0,02;0,00;0,00;
0,00;0,00;97,81;0,02;0,00;0,00;
0,00;0,00;97,84;0,02;0,00;0,00;
0,00;0,00;97,87;0,02;0,00;0,00;
0,00;0,00;97,90;0,01;0,00;0,00;
0,00;0,00;97,94;0,02;0,00;0,00;
0,00;0,00;97,97;0,01;0,00;0,00;
0,00;0,00;98,00;0,02;0,00;0,00;
0,00;0,00;98,03;0,01;0,00;0,00;
0,00;0,00;98,06;0,02;0,00;0,00;
0,00;0,00;98,09;0,01;0,00;0,00;
0,00;0,00;98,13;0,02;0,00;0,00;
0,00;0,00;98,16;0,02;0,00;0,00;
0,00;0,00;98,19;0,02;0,00;0,00;
0,00;0,00;98,22;0,01;0,00;0,00;
0,00;0,00;98,26;0,01;0,00;0,00;
0,00;0,00;98,29;0,02;0,00;0,00;
0,00;0,00;98,32;0,01;0,00;0,00;
0,00;0,00;98,35;0,02;0,00;0,00;
0,00;0,00;98,38;0,02;0,00;0,00;
0,00;0,00;98,41;0,02;0,00;0,00;
0,00;0,00;98,45;0,01;0,00;0,00;
0,00;0,00;98,48;0,02;0,00;0,00;
0,00;0,00;98,51;0,02;0,00;0,00;
0,00;0,00;98,54;0,01;0,00;0,00;
0,00;0,00;98,58;0,02;0,00;0,00;
0,00;0,00;98,61;0,02;0,00;0,00;
0,00;0,00;98,64;0,01;0,00;0,00;
0,00;0,00;98,67;0,01;0,00;0,00;
0,00;0,00;98,70;0,02;0,00;0,00;
0,00;0,00;98,73;0,01;0,00;0,00;
0,00;0,00;98,77;0,02;0,00;0,00;
0,00;0,00;98,80;0,01;0,00;0,00;
0,00;0,00;98,83;0,02;0,00;0,00;
0,00;0,00;98,86;0,01;0,00;0,00;
0,00;0,00;98,90;0,02;0,00;0,00;
0,00;0,00;98,93;0,02;0,00;0,00;
0,00;0,00;98,96;0,02;0,00;0,00;
0,00;0,00;98,99;0,02;0,00;0,00;
0,00;0,00;99,02;0,02;0,00;0,00;
0,00;0,00;99,05;0,02;0,00;0,00;
0,00;0,00;99,09;0,02;0,00;0,00;
0,00;0,00;99,12;0,02;0,00;0,00;
0,00;0,00;99,15;0,02;0,00;0,00;
0,00;0,00;99,18;0,02;0,00;0,00;
0,00;0,00;99,22;0,02;0,00;0,00;
0,00;0,00;99,25;0,01;0,00;0,00;
0,00;0,00;99,28;0,02;0,00;0,00;
0,00;0,00;99,31;0,02;0,00;0,00;
0,00;0,00;99,34;0,02;0,00;0,00;
0,00;0,00;99,37;0,01;0,00;0,00;
0,00;0,00;99,41;0,02;0,00;0,00;
0,00;0,00;99,44;0,02;0,00;0,00;
0,00;0,00;99,47;0,01;0,00;0,00;
0,00;0,00;99,50;0,02;0,00;0,00;
0,00;0,00;99,53;0,04;0,00;0,00;
0,00;0,00;99,57;0,13;0,00;0,00;
0,00;0,00;99,60;0,29;0,00;0,00;
0,00;0,00;99,63;0,36;0,00;0,00;
0,00;0,00;99,66;0,42;0,00;0,00;
0,00;0,00;99,69;0,49;0,00;0,00;
0,00;0,00;99,73;0,54;0,00;0,00;
0,00;0,00;99,76;0,58;0,00;0,00;
0,00;0,00;99,79;0,61;0,00;0,00;
0,00;0,00;99,82;0,64;0,00;0,00;
0,00;0,00;99,85;0,66;0,00;0,00;
0,00;0,00;99,89;0,67;0,00;0,00;
0,00;0,00;99,92;0,70;0,00;0,00;
0,00;0,00;99,95;0,72;0,00;0,00;
0,00;0,00;99,98;0,75;0,00;0,00;
0,00;0,00;100,01;0,74;0,00;0,00;
0,00;0,00;100,05;0,78;0,00;0,00;
0,00;0,00;100,08;0,78;0,00;0,00;
0,00;0,00;100,11;0,81;0,00;0,00;
0,00;0,00;100,14;0,81;0,00;0,00;
0,00;0,00;100,17;0,84;0,00;0,00;
0,00;0,00;100,20;0,85;0,00;0,00;
0,00;0,00;100,24;0,86;0,00;0,00;
0,00;0,00;100,27;0,87;0,00;0,00;
0,00;0,00;100,30;0,87;0,00;0,00;
0,00;0,00;100,33;0,87;0,00;0,00;
0,00;0,00;100,37;0,90;0,00;0,00;
0,00;0,00;100,40;0,90;0,00;0,00;
0,00;0,00;100,43;0,91;0,00;0,00;
0,00;0,00;100,46;0,92;0,00;0,00;
0,00;0,00;100,49;0,93;0,00;0,00;
0,00;0,00;100,53;0,93;0,00;0,00;
0,00;0,00;100,56;0,93;0,00;0,00;
0,00;0,00;100,59;0,96;0,00;0,00;
0,00;0,00;100,62;0,96;0,00;0,00;
0,00;0,00;100,66;0,96;0,00;0,00;
0,00;0,00;100,69;0,96;0,00;0,00;
0,00;0,00;100,72;0,96;0,00;0,00;
0,00;0,00;100,75;0,97;0,00;0,00;
0,00;0,00;100,78;0,96;0,00;0,00;
0,00;0,00;100,81;0,99;0,00;0,00;
0,00;0,00;100,85;0,98;0,00;0,00;
0,00;0,00;100,88;0,99;0,00;0,00;
0,00;0,00;100,91;0,99;0,00;0,00;
0,00;0,00;100,94;1,01;0,00;0,00;
0,00;0,00;100,98;1,01;0,00;0,00;
0,00;0,00;101,01;1,02;0,00;0,00;
0,00;0,00;101,04;1,04;0,00;0,00;
0,00;0,00;101,07;1,03;0,00;0,00;
0,00;0,00;101,10;1,05;0,00;0,00;
0,00;0,00;101,13;1,07;0,00;0,00;
0,00;0,00;101,17;1,07;0,00;0,00;
0,00;0,00;101,20;1,08;0,00;0,00;
0,00;0,00;101,23;1,07;0,00;0,00;
0,00;0,00;101,26;1,10;0,00;0,00;
0,00;0,00;101,30;1,08;0,00;0,00;
0,00;0,00;101,33;1,09;0,00;0,00;
0,00;0,00;101,36;1,10;0,00;0,00;
0,00;0,00;101,39;1,10;0,00;0,00;
0,00;0,00;101,42;1,10;0,00;0,00;
0,00;0,00;101,45;1,10;0,00;0,00;
0,00;0,00;101,49;1,11;0,00;0,00;
0,00;0,00;101,52;1,10;0,00;0,00;
0,00;0,00;101,55;1,10;0,00;0,00;
0,00;0,00;101,58;1,12;0,00;0,00;
0,00;0,00;101,61;1,13;0,00;0,00;
0,00;0,00;101,65;1,13;0,00;0,00;
0,00;0,00;101,68;1,13;0,00;0,00;
0,00;0,00;101,71;1,14;0,00;0,00;
0,00;0,00;101,74;1,15;0,00;0,00;
0,00;0,00;101,77;1,15;0,00;0,00;
0,00;0,00;101,81;1,17;0,00;0,00;
0,00;0,00;101,84;1,19;0,00;0,00;
0,00;0,00;101,87;1,19;0,00;0,00;
0,00;0,00;101,90;1,19;0,00;0,00;
0,00;0,00;101,93;1,20;0,00;0,00;
0,00;0,00;101,97;1,19;0,00;0,00;
0,00;0,00;102,00;1,22;0,00;0,00;
0,00;0,00;102,03;1,22;0,00;0,00;
0,00;0,00;102,06;1,22;0,00;0,00;
0,00;0,00;102,09;1,23;0,00;0,00;
0,00;0,00;102,13;1,25;0,00;0,00;
0,00;0,00;102,16;1,23;0,00;0,00;
0,00;0,00;102,19;1,24;0,00;0,00;
0,00;0,00;102,22;1,24;0,00;0,00;
0,00;0,00;102,25;1,25;0,00;0,00;
0,00;0,00;102,29;1,25;0,00;0,00;
0,00;0,00;102,32;1,26;0,00;0,00;
0,00;0,00;102,35;1,27;0,00;0,00;
0,00;0,00;102,38;1,26;0,00;0,00;
0,00;0,00;102,41;1,28;0,00;0,00;
0,00;0,00;102,45;1,28;0,00;0,00;
0,00;0,00;102,48;1,30;0,00;0,00;
0,00;0,00;102,51;1,30;0,00;0,00;
0,00;0,00;102,54;1,31;0,00;0,00;
0,00;0,00;102,57;1,31;0,00;0,00;
0,00;0,00;102,61;1,31;0,00;0,00;
0,00;0,00;102,64;1,34;0,00;0,00;
0,00;0,00;102,67;1,34;0,00;0,00;
0,00;0,00;102,70;1,32;0,00;0,00;
0,00;0,00;102,74;1,34;0,00;0,00;
0,00;0,00;102,77;1,34;0,00;0,00;
0,00;0,00;102,80;1,35;0,00;0,00;
0,00;0,00;102,83;1,35;0,00;0,00;
0,00;0,00;102,86;1,34;0,00;0,00;
0,00;0,00;102,89;1,37;0,00;0,00;
0,00;0,00;102,93;1,37;0,00;0,00;
0,00;0,00;102,96;1,36;0,00;0,00;
0,00;0,00;102,99;1,37;0,00;0,00;
0,00;0,00;103,02;1,37;0,00;0,00;
0,00;0,00;103,06;1,37;0,00;0,00;
0,00;0,00;103,09;1,39;0,00;0,00;
0,00;0,00;103,12;1,39;0,00;0,00;
0,00;0,00;103,15;1,39;0,00;0,00;
0,00;0,00;103,18;1,38;0,00;0,00;
0,00;0,00;103,21;1,38;0,00;0,00;
0,00;0,00;103,25;1,37;0,00;0,00;
0,00;0,00;103,28;1,39;0,00;0,00;
0,00;0,00;103,31;1,39;0,00;0,00;
0,00;0,00;103,34;1,38;0,00;0,00;
0,00;0,00;103,38;1,39;0,00;0,00;
0,00;0,00;103,41;1,39;0,00;0,00;
0,00;0,00;103,44;1,39;0,00;0,00;
0,00;0,00;103,47;1,39;0,00;0,00;
0,00;0,00;103,50;1,42;0,00;0,00;
0,00;0,00;103,53;1,42;0,00;0,00;
0,00;0,00;103,57;1,42;0,00;0,00;
0,00;0,00;103,60;1,42;0,00;0,00;
0,00;0,00;103,63;1,43;0,00;0,00;
0,00;0,00;103,66;1,44;0,00;0,00;
0,00;0,00;103,69;1,45;0,00;0,00;
0,00;0,00;103,73;1,45;0,00;0,00;
0,00;0,00;103,76;1,44;0,00;0,00;
0,00;0,00;103,79;1,46;0,00;0,00;
0,00;0,00;103,82;1,46;0,00;0,00;
0,00;0,00;103,85;1,47;0,00;0,00;
0,00;0,00;103,89;1,45;0,00;0,00;
0,00;0,00;103,92;1,45;0,00;0,00;
0,00;0,00;103,95;1,45;0,00;0,00;
0,00;0,00;103,98;1,46;0,00;0,00;
0,00;0,00;104,01;1,45;0,00;0,00;
0,00;0,00;104,05;1,45;0,00;0,00;
0,00;0,00;104,08;1,45;0,00;0,00;
0,00;0,00;104,11;1,45;0,00;0,00;
0,00;0,00;104,14;1,47;0,00;0,00;
0,00;0,00;104,17;1,47;0,00;0,00;
0,00;0,00;104,21;1,47;0,00;0,00;
0,00;0,00;104,24;1,47;0,00;0,00;
0,00;0,00;104,27;1,47;0,00;0,00;
0,00;0,00;104,30;1,47;0,00;0,00;
0,00;0,00;104,33;1,47;0,00;0,00;
0,00;0,00;104,37;1,47;0,00;0,00;
0,00;0,00;104,40;1,49;0,00;0,00;
0,00;0,00;104,43;1,50;0,00;0,00;
0,00;0,00;104,46;1,50;0,00;0,00;
0,00;0,00;104,49;1,49;0,00;0,00;
0,00;0,00;104,53;1,50;0,00;0,00;
0,00;0,00;104,56;1,51;0,00;0,00;
0,00;0,00;104,59;1,49;0,00;0,00;
0,00;0,00;104,62;1,50;0,00;0,00;
0,00;0,00;104,65;1,51;0,00;0,00;
0,00;0,00;104,69;1,51;0,00;0,00;
0,00;0,00;104,72;1,53;0,00;0,00;
0,00;0,00;104,75;1,54;0,00;0,00;
0,00;0,00;104,78;1,52;0,00;0,00;
0,00;0,00;104,82;1,53;0,00;0,00;
0,00;0,00;104,85;1,54;0,00;0,00;
0,00;0,00;104,88;1,52;0,00;0,00;
0,00;0,00;104,91;1,53;0,00;0,00;
