13732;23.07.21 11:06:49;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210722143837A0218;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;39,90;0,02;0,00;0,00;
0,00;0,00;39,96;0,16;0,00;0,00;
0,00;0,00;40,50;0,11;0,00;0,00;
0,00;0,00;41,52;0,18;0,00;0,00;
0,00;0,00;43,05;0,23;0,00;0,00;
0,00;0,00;45,10;0,16;0,00;0,00;
0,00;0,00;47,66;0,16;0,00;0,00;
0,00;0,00;50,70;0,23;0,00;0,00;
0,00;0,00;53,84;0,11;0,00;0,00;
0,00;0,00;57,01;0,18;0,00;0,00;
0,00;0,00;60,26;0,16;0,00;0,00;
0,00;0,00;63,44;0,07;0,00;0,00;
0,00;0,00;66,65;0,14;0,00;0,00;
0,00;0,00;69,85;0,07;0,00;0,00;
0,00;0,00;73,05;0,18;0,00;0,00;
0,00;0,00;76,25;0,11;0,00;0,00;
0,00;0,00;79,45;0,07;0,00;0,00;
0,00;0,00;82,65;0,18;0,00;0,00;
0,00;0,00;85,85;0,07;0,00;0,00;
0,00;0,00;89,05;0,18;0,00;0,00;
0,00;0,00;92,25;0,11;0,00;0,00;
0,00;0,00;95,45;0,09;0,00;0,00;
0,00;0,00;98,65;0,13;0,00;0,00;
0,00;0,00;101,85;0,09;0,00;0,00;
0,00;0,00;105,05;0,18;0,00;0,00;
0,00;0,00;108,25;0,16;0,00;0,00;
0,00;0,00;111,45;0,09;0,00;0,00;
0,00;0,00;114,65;0,14;0,00;0,00;
0,00;0,00;117,85;0,07;0,00;0,00;
0,00;0,00;121,05;0,20;0,00;0,00;
0,00;0,00;124,25;0,16;0,00;0,00;
0,00;0,00;127,45;0,13;0,00;0,00;
0,00;0,00;130,65;0,18;0,00;0,00;
0,00;0,00;133,85;0,09;0,00;0,00;
0,00;0,00;137,05;0,16;0,00;0,00;
0,00;0,00;140,25;0,18;0,00;0,00;
0,00;0,00;143,45;0,07;0,00;0,00;
0,00;0,00;146,65;0,16;0,00;0,00;
0,00;0,00;149,81;0,05;0,00;0,00;
0,00;0,00;152,50;0,09;0,00;0,00;
0,00;0,00;154,76;0,02;0,00;0,00;
0,00;0,00;158,57;-0,02;0,00;0,00;
0,00;0,00;158,84;0,02;0,00;0,00;
0,00;0,00;158,91;0,05;0,00;0,00;
0,00;0,00;159,05;0,05;0,00;0,00;
0,00;0,00;159,19;0,05;0,00;0,00;
0,00;0,00;159,35;0,09;0,00;0,00;
0,00;0,00;159,51;0,05;0,00;0,00;
0,00;0,00;159,67;0,07;0,00;0,00;
0,00;0,00;159,83;0,07;0,00;0,00;
0,00;0,00;159,99;0,05;0,00;0,00;
0,00;0,00;160,15;0,11;0,00;0,00;
0,00;0,00;160,31;0,02;0,00;0,00;
0,00;0,00;160,47;0,05;0,00;0,00;
0,00;0,00;160,63;0,11;0,00;0,00;
0,00;0,00;160,79;0,07;0,00;0,00;
0,00;0,00;160,95;0,07;0,00;0,00;
0,00;0,00;161,11;0,07;0,00;0,00;
0,00;0,00;161,27;0,16;0,00;0,00;
0,00;0,00;161,43;0,29;0,00;0,00;
0,00;0,00;161,59;0,29;0,00;0,00;
0,00;0,00;161,75;0,43;0,00;0,00;
0,00;0,00;161,91;0,47;0,00;0,00;
0,00;0,00;162,07;0,57;0,00;0,00;
0,00;0,00;162,23;0,63;0,00;0,00;
0,00;0,00;162,39;0,75;0,00;0,00;
0,00;0,00;162,55;0,84;0,00;0,00;
0,00;0,00;162,71;0,91;0,00;0,00;
0,00;0,00;162,87;0,93;0,00;0,00;
0,00;0,00;163,03;1,00;0,00;0,00;
0,00;0,00;163,19;1,04;0,00;0,00;
0,00;0,00;163,35;1,11;0,00;0,00;
0,00;0,00;163,51;1,20;0,00;0,00;
0,00;0,00;163,67;1,20;0,00;0,00;
0,00;0,00;163,83;1,29;0,00;0,00;
0,00;0,00;163,91;1,25;0,00;0,00;
0,00;0,00;163,91;1,20;0,00;0,00;
0,00;0,00;163,76;0,11;0,00;0,00;
0,00;0,00;163,10;-0,13;0,00;0,00;
0,00;0,00;161,96;-0,11;0,00;0,00;
0,00;0,00;160,23;0,14;0,00;0,00;
0,00;0,00;159,98;0,02;0,00;0,00;
0,00;0,00;159,90;-0,05;0,00;0,00;
0,00;0,00;159,89;-0,05;0,00;0,00;
0,00;0,00;159,90;0,07;0,00;0,00;
0,00;0,00;160,05;0,07;0,00;0,00;
0,00;0,00;160,20;0,09;0,00;0,00;
0,00;0,00;160,37;0,07;0,00;0,00;
0,00;0,00;160,54;0,07;0,00;0,00;
0,00;0,00;160,70;0,05;0,00;0,00;
0,00;0,00;160,86;0,05;0,00;0,00;
0,00;0,00;161,02;0,11;0,00;0,00;
0,00;0,00;161,19;0,07;0,00;0,00;
0,00;0,00;161,35;0,07;0,00;0,00;
0,00;0,00;161,51;0,05;0,00;0,00;
0,00;0,00;161,67;0,07;0,00;0,00;
0,00;0,00;161,83;0,07;0,00;0,00;
0,00;0,00;161,99;0,05;0,00;0,00;
0,00;0,00;162,15;0,11;0,00;0,00;
0,00;0,00;162,31;0,11;0,00;0,00;
0,00;0,00;162,47;0,05;0,00;0,00;
0,00;0,00;162,63;0,09;0,00;0,00;
0,00;0,00;162,79;0,09;0,00;0,00;
0,00;0,00;162,95;0,09;0,00;0,00;
0,00;0,00;163,11;0,07;0,00;0,00;
0,00;0,00;163,27;0,07;0,00;0,00;
0,00;0,00;163,43;0,07;0,00;0,00;
0,00;0,00;163,59;0,18;0,00;0,00;
0,00;0,00;163,75;0,27;0,00;0,00;
0,00;0,00;163,91;0,84;0,00;0,00;
0,00;0,00;164,06;1,36;0,00;0,00;
0,00;0,00;164,22;1,43;0,00;0,00;
0,00;0,00;164,38;1,47;0,00;0,00;
0,00;0,00;164,55;1,54;0,00;0,00;
0,00;0,00;164,71;1,58;0,00;0,00;
0,00;0,00;164,87;1,63;0,00;0,00;
0,00;0,00;165,03;1,70;0,00;0,00;
0,00;0,00;165,19;1,74;0,00;0,00;
0,00;0,00;165,35;1,83;0,00;0,00;
0,00;0,00;165,51;1,90;0,00;0,00;
0,00;0,00;165,67;1,92;0,00;0,00;
0,00;0,00;165,83;2,01;0,00;0,00;
0,00;0,00;165,99;2,10;0,00;0,00;
0,00;0,00;166,15;2,10;0,00;0,00;
0,00;0,00;166,31;2,15;0,00;0,00;
0,00;0,00;166,47;2,19;0,00;0,00;
