24797;19.01.21 16:16:19;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210118085033P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;43,96;0,13;0,00;0,00;
0,00;0,00;44,52;0,06;0,00;0,00;
0,00;0,00;45,55;0,11;0,00;0,00;
0,00;0,00;47,07;0,13;0,00;0,00;
0,00;0,00;49,11;0,11;0,00;0,00;
0,00;0,00;51,67;0,13;0,00;0,00;
0,00;0,00;54,73;0,07;0,00;0,00;
0,00;0,00;57,85;0,09;0,00;0,00;
0,00;0,00;61,03;0,09;0,00;0,00;
0,00;0,00;64,25;0,07;0,00;0,00;
0,00;0,00;67,44;0,04;0,00;0,00;
0,00;0,00;70,65;0,11;0,00;0,00;
0,00;0,00;73,85;0,07;0,00;0,00;
0,00;0,00;77,05;0,09;0,00;0,00;
0,00;0,00;80,25;0,09;0,00;0,00;
0,00;0,00;83,45;0,05;0,00;0,00;
0,00;0,00;86,65;0,09;0,00;0,00;
0,00;0,00;89,85;0,07;0,00;0,00;
0,00;0,00;93,05;0,05;0,00;0,00;
0,00;0,00;96,25;0,09;0,00;0,00;
0,00;0,00;99,45;0,05;0,00;0,00;
0,00;0,00;102,65;0,07;0,00;0,00;
0,00;0,00;105,85;0,07;0,00;0,00;
0,00;0,00;109,05;0,05;0,00;0,00;
0,00;0,00;112,25;0,05;0,00;0,00;
0,00;0,00;115,45;0,06;0,00;0,00;
0,00;0,00;118,65;0,07;0,00;0,00;
0,00;0,00;121,85;0,07;0,00;0,00;
0,00;0,00;125,05;0,04;0,00;0,00;
0,00;0,00;128,25;0,06;0,00;0,00;
0,00;0,00;131,45;0,05;0,00;0,00;
0,00;0,00;134,65;0,09;0,00;0,00;
0,00;0,00;137,85;0,02;0,00;0,00;
0,00;0,00;141,05;0,06;0,00;0,00;
0,00;0,00;144,25;0,07;0,00;0,00;
0,00;0,00;147,45;0,06;0,00;0,00;
0,00;0,00;150,65;0,09;0,00;0,00;
0,00;0,00;153,85;0,07;0,00;0,00;
0,00;0,00;157,05;0,06;0,00;0,00;
0,00;0,00;160,21;-0,07;0,00;0,00;
0,00;0,00;166,91;-0,05;0,00;0,00;
0,00;0,00;168,15;-0,05;0,00;0,00;
0,00;0,00;168,89;-0,07;0,00;0,00;
0,00;0,00;169,14;-0,07;0,00;0,00;
0,00;0,00;169,20;-0,02;0,00;0,00;
0,00;0,00;169,21;-0,02;0,00;0,00;
0,00;0,00;172,05;0,18;0,00;0,00;
0,00;0,00;172,21;0,18;0,00;0,00;
0,00;0,00;172,37;0,34;0,00;0,00;
0,00;0,00;172,53;0,66;0,00;0,00;
0,00;0,00;172,68;1,04;0,00;0,00;
0,00;0,00;172,84;1,27;0,00;0,00;
0,00;0,00;173,00;1,45;0,00;0,00;
0,00;0,00;173,16;1,51;0,00;0,00;
0,00;0,00;173,33;1,63;0,00;0,00;
0,00;0,00;173,49;1,72;0,00;0,00;
0,00;0,00;173,65;1,81;0,00;0,00;
0,00;0,00;173,71;1,65;0,00;0,00;
0,00;0,00;173,71;1,54;0,00;0,00;
0,00;0,00;173,55;0,18;0,00;0,00;
0,00;0,00;172,89;-0,25;0,00;0,00;
0,00;0,00;172,10;0,02;0,00;0,00;
0,00;0,00;171,83;-0,02;0,00;0,00;
0,00;0,00;171,75;-0,07;0,00;0,00;
0,00;0,00;171,71;-0,07;0,00;0,00;
0,00;0,00;171,71;-0,09;0,00;0,00;
0,00;0,00;173,31;0,02;0,00;0,00;
0,00;0,00;173,47;0,18;0,00;0,00;
0,00;0,00;173,63;0,20;0,00;0,00;
0,00;0,00;173,78;1,90;0,00;0,00;
0,00;0,00;173,93;1,99;0,00;0,00;
0,00;0,00;174,10;2,06;0,00;0,00;
0,00;0,00;174,26;2,17;0,00;0,00;
0,00;0,00;174,42;2,26;0,00;0,00;
0,00;0,00;174,58;2,35;0,00;0,00;
0,00;0,00;174,74;2,42;0,00;0,00;
0,00;0,00;174,91;2,46;0,00;0,00;
0,00;0,00;175,07;2,63;0,00;0,00;
0,00;0,00;175,23;2,74;0,00;0,00;
0,00;0,00;175,39;2,82;0,00;0,00;
0,00;0,00;175,55;2,96;0,00;0,00;
