19481;19.05.21 10:28:41;21;Avvicinamento Pressata Finale;Alcun errore (0);20210518115719P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,12;0,04;0,00;0,00;
0,00;0,00;4,20;0,04;0,00;0,00;
0,00;0,00;8,82;0,13;0,00;0,00;
0,00;0,00;13,62;0,13;0,00;0,00;
0,00;0,00;18,42;0,09;0,00;0,00;
0,00;0,00;23,22;0,04;0,00;0,00;
0,00;0,00;28,02;0,09;0,00;0,00;
0,00;0,00;32,82;0,09;0,00;0,00;
0,00;0,00;42,42;0,04;0,00;0,00;
0,00;0,00;47,22;0,13;0,00;0,00;
0,00;0,00;52,02;0,04;0,00;0,00;
0,00;0,00;56,82;0,04;0,00;0,00;
0,00;0,00;61,62;0,09;0,00;0,00;
0,00;0,00;66,42;0,04;0,00;0,00;
0,00;0,00;71,22;0,09;0,00;0,00;
0,00;0,00;76,02;0,04;0,00;0,00;
0,00;0,00;80,82;0,04;0,00;0,00;
0,00;0,00;85,62;0,04;0,00;0,00;
0,00;0,00;90,42;0,09;0,00;0,00;
0,00;0,00;95,22;0,09;0,00;0,00;
0,00;0,00;100,02;0,04;0,00;0,00;
0,00;0,00;109,62;0,09;0,00;0,00;
0,00;0,00;114,42;0,04;0,00;0,00;
0,00;0,00;119,22;0,09;0,00;0,00;
0,00;0,00;124,02;0,04;0,00;0,00;
0,00;0,00;128,82;0,04;0,00;0,00;
0,00;0,00;133,62;0,09;0,00;0,00;
0,00;0,00;143,22;0,04;0,00;0,00;
0,00;0,00;148,02;0,04;0,00;0,00;
0,00;0,00;152,82;0,09;0,00;0,00;
0,00;0,00;157,62;0,13;0,00;0,00;
0,00;0,00;162,42;0,09;0,00;0,00;
0,00;0,00;167,22;0,04;0,00;0,00;
0,00;0,00;172,02;0,09;0,00;0,00;
0,00;0,00;176,82;0,09;0,00;0,00;
0,00;0,00;181,62;0,09;0,00;0,00;
0,00;0,00;186,42;0,04;0,00;0,00;
0,00;0,00;191,22;0,09;0,00;0,00;
0,00;0,00;200,82;0,04;0,00;0,00;
0,00;0,00;205,62;0,04;0,00;0,00;
0,00;0,00;215,22;0,04;0,00;0,00;
0,00;0,00;220,02;0,09;0,00;0,00;
0,00;0,00;224,82;0,04;0,00;0,00;
0,00;0,00;229,62;0,09;0,00;0,00;
0,00;0,00;234,42;0,09;0,00;0,00;
0,00;0,00;239,22;0,04;0,00;0,00;
0,00;0,00;244,02;0,09;0,00;0,00;
0,00;0,00;253,62;0,13;0,00;0,00;
0,00;0,00;268,02;0,04;0,00;0,00;
0,00;0,00;272,82;0,09;0,00;0,00;
0,00;0,00;277,62;0,09;0,00;0,00;
0,00;0,00;282,42;0,09;0,00;0,00;
0,00;0,00;287,22;0,09;0,00;0,00;
0,00;0,00;292,02;0,09;0,00;0,00;
0,00;0,00;296,82;0,09;0,00;0,00;
0,00;0,00;301,62;0,09;0,00;0,00;
0,00;0,00;306,30;0,04;0,00;0,00;
0,00;0,00;310,50;0,09;0,00;0,00;
0,00;0,00;310,59;0,13;0,00;0,00;
0,00;0,00;310,78;0,18;0,00;0,00;
0,00;0,00;310,97;0,18;0,00;0,00;
0,00;0,00;311,16;0,18;0,00;0,00;
0,00;0,00;311,36;0,18;0,00;0,00;
0,00;0,00;311,55;0,18;0,00;0,00;
0,00;0,00;311,74;0,18;0,00;0,00;
0,00;0,00;311,93;0,13;0,00;0,00;
0,00;0,00;312,12;0,18;0,00;0,00;
0,00;0,00;312,32;0,18;0,00;0,00;
0,00;0,00;312,51;0,18;0,00;0,00;
0,00;0,00;312,70;0,18;0,00;0,00;
0,00;0,00;312,89;0,18;0,00;0,00;
0,00;0,00;313,08;0,13;0,00;0,00;
0,00;0,00;313,28;0,13;0,00;0,00;
0,00;0,00;313,47;0,18;0,00;0,00;
0,00;0,00;313,66;0,18;0,00;0,00;
0,00;0,00;313,85;0,18;0,00;0,00;
0,00;0,00;314,04;0,18;0,00;0,00;
0,00;0,00;314,24;0,13;0,00;0,00;
0,00;0,00;314,43;0,18;0,00;0,00;
0,00;0,00;314,62;0,18;0,00;0,00;
0,00;0,00;314,81;0,18;0,00;0,00;
0,00;0,00;315,00;0,09;0,00;0,00;
0,00;0,00;315,20;0,18;0,00;0,00;
0,00;0,00;315,39;0,18;0,00;0,00;
0,00;0,00;315,58;0,13;0,00;0,00;
0,00;0,00;315,77;0,13;0,00;0,00;
0,00;0,00;315,96;0,13;0,00;0,00;
0,00;0,00;316,16;0,13;0,00;0,00;
0,00;0,00;316,35;0,13;0,00;0,00;
0,00;0,00;316,54;0,18;0,00;0,00;
0,00;0,00;316,73;0,13;0,00;0,00;
0,00;0,00;316,92;0,18;0,00;0,00;
0,00;0,00;317,12;0,18;0,00;0,00;
0,00;0,00;317,31;0,13;0,00;0,00;
0,00;0,00;317,50;0,18;0,00;0,00;
0,00;0,00;317,69;0,18;0,00;0,00;
0,00;0,00;317,88;0,18;0,00;0,00;
0,00;0,00;318,08;0,18;0,00;0,00;
0,00;0,00;318,27;0,18;0,00;0,00;
0,00;0,00;318,46;0,13;0,00;0,00;
0,00;0,00;318,65;0,18;0,00;0,00;
0,00;0,00;318,84;0,18;0,00;0,00;
0,00;0,00;319,04;0,18;0,00;0,00;
0,00;0,00;319,23;0,18;0,00;0,00;
0,00;0,00;319,42;0,18;0,00;0,00;
0,00;0,00;319,61;0,18;0,00;0,00;
0,00;0,00;319,80;0,18;0,00;0,00;
0,00;0,00;320,00;0,13;0,00;0,00;
0,00;0,00;320,19;0,18;0,00;0,00;
0,00;0,00;320,38;0,39;0,00;0,00;
0,00;0,00;320,57;0,44;0,00;0,00;
0,00;0,00;320,76;0,48;0,00;0,00;
0,00;0,00;320,95;0,52;0,00;0,00;
0,00;0,00;321,15;0,52;0,00;0,00;
0,00;0,00;321,34;0,57;0,00;0,00;
0,00;0,00;321,53;0,57;0,00;0,00;
0,00;0,00;321,72;0,61;0,00;0,00;
0,00;0,00;321,92;0,61;0,00;0,00;
0,00;0,00;322,11;0,66;0,00;0,00;
0,00;0,00;322,30;0,70;0,00;0,00;
0,00;0,00;322,49;0,70;0,00;0,00;
0,00;0,00;322,68;0,52;0,00;0,00;
0,00;0,00;322,88;0,52;0,00;0,00;
0,00;0,00;323,07;0,52;0,00;0,00;
0,00;0,00;323,26;0,52;0,00;0,00;
0,00;0,00;323,45;0,52;0,00;0,00;
0,00;0,00;323,64;0,52;0,00;0,00;
0,00;0,00;323,84;0,48;0,00;0,00;
0,00;0,00;324,03;0,52;0,00;0,00;
0,00;0,00;324,22;0,52;0,00;0,00;
0,00;0,00;324,41;0,52;0,00;0,00;
0,00;0,00;324,60;0,52;0,00;0,00;
0,00;0,00;324,80;0,52;0,00;0,00;
0,00;0,00;324,99;0,52;0,00;0,00;
0,00;0,00;325,18;0,52;0,00;0,00;
0,00;0,00;325,37;0,52;0,00;0,00;
0,00;0,00;325,56;0,52;0,00;0,00;
0,00;0,00;325,76;0,52;0,00;0,00;
0,00;0,00;325,95;0,61;0,00;0,00;
0,00;0,00;326,14;0,70;0,00;0,00;
0,00;0,00;326,33;0,70;0,00;0,00;
0,00;0,00;326,52;0,70;0,00;0,00;
0,00;0,00;326,72;0,70;0,00;0,00;
0,00;0,00;326,91;0,74;0,00;0,00;
0,00;0,00;327,10;0,83;0,00;0,00;
0,00;0,00;327,29;0,87;0,00;0,00;
0,00;0,00;327,48;0,87;0,00;0,00;
0,00;0,00;327,68;1,05;0,00;0,00;
0,00;0,00;327,87;1,05;0,00;0,00;
0,00;0,00;328,06;1,17;0,00;0,00;
0,00;0,00;328,25;1,22;0,00;0,00;
0,00;0,00;328,25;0,96;0,00;0,00;
0,00;0,00;327,38;-0,04;0,00;0,00;
0,00;0,00;320,00;-0,04;0,00;0,00;
0,00;0,00;305,63;0,04;0,00;0,00;
0,00;0,00;300,83;-0,04;0,00;0,00;
0,00;0,00;281,63;0,04;0,00;0,00;
0,00;0,00;276,83;-0,04;0,00;0,00;
0,00;0,00;272,03;0,04;0,00;0,00;
0,00;0,00;267,23;0,04;0,00;0,00;
0,00;0,00;262,43;0,09;0,00;0,00;
