Nr;Date;ProgNr;ProgName;State;PartInfo;
79368;20.09.21 10:08:40;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210916134028P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;59,78;0,13;0,00;0,00;
0,00;0,00;60,57;0,16;0,00;0,00;
0,00;0,00;61,84;0,13;0,00;0,00;
0,00;0,00;63,63;0,13;0,00;0,00;
0,00;0,00;65,93;0,18;0,00;0,00;
0,00;0,00;68,75;0,15;0,00;0,00;
0,00;0,00;71,91;-0,00;0,00;0,00;
0,00;0,00;75,03;0,06;0,00;0,00;
0,00;0,00;78,24;0,09;0,00;0,00;
0,00;0,00;81,45;0,09;0,00;0,00;
0,00;0,00;84,65;0,09;0,00;0,00;
0,00;0,00;87,85;0,06;0,00;0,00;
0,00;0,00;91,05;0,09;0,00;0,00;
0,00;0,00;94,25;0,09;0,00;0,00;
0,00;0,00;97,45;0,06;0,00;0,00;
0,00;0,00;100,65;0,11;0,00;0,00;
0,00;0,00;103,85;0,09;0,00;0,00;
0,00;0,00;107,05;0,09;0,00;0,00;
0,00;0,00;110,25;0,06;0,00;0,00;
0,00;0,00;113,45;0,06;0,00;0,00;
0,00;0,00;116,65;0,13;0,00;0,00;
0,00;0,00;119,85;0,06;0,00;0,00;
0,00;0,00;123,05;0,06;0,00;0,00;
0,00;0,00;126,25;0,09;0,00;0,00;
0,00;0,00;129,45;0,06;0,00;0,00;
0,00;0,00;132,65;0,06;0,00;0,00;
0,00;0,00;135,85;0,04;0,00;0,00;
0,00;0,00;139,05;0,09;0,00;0,00;
0,00;0,00;142,25;0,06;0,00;0,00;
0,00;0,00;145,45;0,06;0,00;0,00;
0,00;0,00;148,65;0,04;0,00;0,00;
0,00;0,00;151,85;0,04;0,00;0,00;
0,00;0,00;155,05;0,06;0,00;0,00;
0,00;0,00;158,25;0,04;0,00;0,00;
0,00;0,00;161,41;0,02;0,00;0,00;
0,00;0,00;164,10;0,04;0,00;0,00;
0,00;0,00;166,36;0,02;0,00;0,00;
0,00;0,00;168,15;-0,05;0,00;0,00;
0,00;0,00;169,42;-0,05;0,00;0,00;
0,00;0,00;170,20;-0,09;0,00;0,00;
0,00;0,00;170,48;-0,07;0,00;0,00;
0,00;0,00;170,56;-0,02;0,00;0,00;
0,00;0,00;170,57;0,06;0,00;0,00;
0,00;0,00;170,88;-0,02;0,00;0,00;
0,00;0,00;171,04;-0,02;0,00;0,00;
0,00;0,00;173,76;0,02;0,00;0,00;
0,00;0,00;174,72;0,02;0,00;0,00;
0,00;0,00;175,20;0,04;0,00;0,00;
0,00;0,00;175,68;0,15;0,00;0,00;
0,00;0,00;175,84;0,22;0,00;0,00;
0,00;0,00;176,00;0,29;0,00;0,00;
0,00;0,00;176,16;0,63;0,00;0,00;
0,00;0,00;176,32;1,02;0,00;0,00;
