3271;17.07.20 17:48:23;21;Avvicinamento Pressata Finale;Alcun errore (0);20200717151327A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;20,30;0,09;0,00;0,00;
0,00;0,00;21,12;0,09;0,00;0,00;
0,00;0,00;22,40;0,09;0,00;0,00;
0,00;0,00;24,20;0,08;0,00;0,00;
0,00;0,00;26,50;0,08;0,00;0,00;
0,00;0,00;28,82;0,09;0,00;0,00;
0,00;0,00;31,21;0,04;0,00;0,00;
0,00;0,00;33,62;0,09;0,00;0,00;
0,00;0,00;36,02;0,13;0,00;0,00;
0,00;0,00;40,82;0,09;0,00;0,00;
0,00;0,00;43,22;0,09;0,00;0,00;
0,00;0,00;45,62;0,04;0,00;0,00;
0,00;0,00;48,02;0,04;0,00;0,00;
0,00;0,00;52,82;0,04;0,00;0,00;
0,00;0,00;55,22;0,09;0,00;0,00;
0,00;0,00;60,02;0,09;0,00;0,00;
0,00;0,00;62,42;0,09;0,00;0,00;
0,00;0,00;64,82;0,09;0,00;0,00;
0,00;0,00;67,22;0,04;0,00;0,00;
0,00;0,00;69,62;0,04;0,00;0,00;
0,00;0,00;72,02;0,04;0,00;0,00;
0,00;0,00;74,42;0,13;0,00;0,00;
0,00;0,00;76,82;0,04;0,00;0,00;
0,00;0,00;81,62;0,04;0,00;0,00;
0,00;0,00;84,02;0,04;0,00;0,00;
0,00;0,00;86,42;0,04;0,00;0,00;
0,00;0,00;88,82;0,04;0,00;0,00;
0,00;0,00;91,22;0,04;0,00;0,00;
0,00;0,00;93,62;0,09;0,00;0,00;
0,00;0,00;96,02;0,04;0,00;0,00;
0,00;0,00;98,42;0,04;0,00;0,00;
0,00;0,00;103,22;0,04;0,00;0,00;
0,00;0,00;108,02;0,04;0,00;0,00;
0,00;0,00;112,82;0,04;0,00;0,00;
0,00;0,00;115,22;0,09;0,00;0,00;
0,00;0,00;120,02;0,04;0,00;0,00;
0,00;0,00;122,42;0,04;0,00;0,00;
0,00;0,00;124,82;0,04;0,00;0,00;
0,00;0,00;127,22;0,04;0,00;0,00;
0,00;0,00;129,62;0,04;0,00;0,00;
0,00;0,00;132,02;0,04;0,00;0,00;
0,00;0,00;134,42;0,09;0,00;0,00;
0,00;0,00;136,82;0,04;0,00;0,00;
0,00;0,00;139,22;0,04;0,00;0,00;
0,00;0,00;141,62;0,04;0,00;0,00;
0,00;0,00;144,02;0,09;0,00;0,00;
0,00;0,00;146,42;0,04;0,00;0,00;
0,00;0,00;148,82;0,04;0,00;0,00;
0,00;0,00;153,62;0,04;0,00;0,00;
0,00;0,00;156,02;0,04;0,00;0,00;
0,00;0,00;160,82;0,09;0,00;0,00;
0,00;0,00;163,22;0,04;0,00;0,00;
0,00;0,00;168,02;0,04;0,00;0,00;
0,00;0,00;172,82;0,04;0,00;0,00;
0,00;0,00;175,22;0,04;0,00;0,00;
0,00;0,00;177,62;0,04;0,00;0,00;
0,00;0,00;187,22;0,04;0,00;0,00;
0,00;0,00;189,62;0,04;0,00;0,00;
0,00;0,00;194,42;0,04;0,00;0,00;
0,00;0,00;201,62;0,09;0,00;0,00;
0,00;0,00;204,02;0,09;0,00;0,00;
0,00;0,00;208,82;0,09;0,00;0,00;
0,00;0,00;216,02;0,09;0,00;0,00;
0,00;0,00;220,82;0,04;0,00;0,00;
0,00;0,00;223,22;0,04;0,00;0,00;
0,00;0,00;228,02;0,04;0,00;0,00;
0,00;0,00;230,42;0,04;0,00;0,00;
0,00;0,00;235,22;0,04;0,00;0,00;
0,00;0,00;237,62;0,04;0,00;0,00;
0,00;0,00;240,02;0,04;0,00;0,00;
0,00;0,00;242,42;0,09;0,00;0,00;
0,00;0,00;244,82;0,04;0,00;0,00;
0,00;0,00;247,22;0,04;0,00;0,00;
0,00;0,00;252,02;0,09;0,00;0,00;
0,00;0,00;255,81;0,04;0,00;0,00;
0,00;0,00;257,67;-0,04;0,00;0,00;
0,00;0,00;257,85;0,09;0,00;0,00;
0,00;0,00;257,93;0,08;0,00;0,00;
0,00;0,00;258,10;0,09;0,00;0,00;
0,00;0,00;258,25;0,04;0,00;0,00;
0,00;0,00;258,42;0,09;0,00;0,00;
0,00;0,00;258,58;0,09;0,00;0,00;
0,00;0,00;258,74;0,04;0,00;0,00;
0,00;0,00;258,90;0,09;0,00;0,00;
0,00;0,00;259,06;0,04;0,00;0,00;
0,00;0,00;259,22;0,09;0,00;0,00;
0,00;0,00;259,38;0,09;0,00;0,00;
0,00;0,00;259,54;0,04;0,00;0,00;
0,00;0,00;259,70;0,09;0,00;0,00;
0,00;0,00;259,86;0,13;0,00;0,00;
0,00;0,00;260,18;0,13;0,00;0,00;
0,00;0,00;260,34;0,09;0,00;0,00;
0,00;0,00;260,50;0,18;0,00;0,00;
0,00;0,00;260,66;0,09;0,00;0,00;
0,00;0,00;260,82;0,04;0,00;0,00;
0,00;0,00;260,98;0,13;0,00;0,00;
0,00;0,00;261,14;0,13;0,00;0,00;
0,00;0,00;261,30;0,13;0,00;0,00;
0,00;0,00;261,46;0,09;0,00;0,00;
0,00;0,00;261,62;0,09;0,00;0,00;
0,00;0,00;261,78;0,13;0,00;0,00;
0,00;0,00;261,94;0,18;0,00;0,00;
0,00;0,00;262,10;0,13;0,00;0,00;
0,00;0,00;262,26;0,13;0,00;0,00;
0,00;0,00;262,42;0,18;0,00;0,00;
0,00;0,00;262,58;0,09;0,00;0,00;
0,00;0,00;262,74;0,04;0,00;0,00;
0,00;0,00;262,90;0,18;0,00;0,00;
0,00;0,00;263,06;0,09;0,00;0,00;
0,00;0,00;263,22;0,04;0,00;0,00;
0,00;0,00;263,38;0,04;0,00;0,00;
0,00;0,00;263,54;0,18;0,00;0,00;
0,00;0,00;263,70;0,18;0,00;0,00;
0,00;0,00;263,86;0,13;0,00;0,00;
0,00;0,00;264,02;0,09;0,00;0,00;
0,00;0,00;264,18;0,13;0,00;0,00;
0,00;0,00;264,34;0,13;0,00;0,00;
0,00;0,00;264,50;0,04;0,00;0,00;
0,00;0,00;264,66;0,09;0,00;0,00;
0,00;0,00;264,82;0,13;0,00;0,00;
0,00;0,00;264,98;0,13;0,00;0,00;
0,00;0,00;265,14;0,13;0,00;0,00;
0,00;0,00;265,30;0,09;0,00;0,00;
0,00;0,00;265,46;0,18;0,00;0,00;
0,00;0,00;265,62;0,18;0,00;0,00;
0,00;0,00;265,78;0,13;0,00;0,00;
0,00;0,00;265,94;0,13;0,00;0,00;
0,00;0,00;266,10;0,13;0,00;0,00;
0,00;0,00;266,26;0,13;0,00;0,00;
0,00;0,00;266,42;0,13;0,00;0,00;
0,00;0,00;266,58;0,13;0,00;0,00;
0,00;0,00;266,74;0,13;0,00;0,00;
0,00;0,00;266,90;0,13;0,00;0,00;
0,00;0,00;267,06;0,09;0,00;0,00;
0,00;0,00;267,22;0,18;0,00;0,00;
0,00;0,00;267,38;0,09;0,00;0,00;
0,00;0,00;267,54;0,13;0,00;0,00;
0,00;0,00;267,70;0,13;0,00;0,00;
0,00;0,00;267,86;0,13;0,00;0,00;
0,00;0,00;268,02;0,13;0,00;0,00;
0,00;0,00;268,18;0,13;0,00;0,00;
0,00;0,00;268,34;0,13;0,00;0,00;
0,00;0,00;268,50;0,09;0,00;0,00;
0,00;0,00;268,66;0,18;0,00;0,00;
0,00;0,00;268,82;0,09;0,00;0,00;
0,00;0,00;268,98;0,13;0,00;0,00;
0,00;0,00;269,14;0,13;0,00;0,00;
0,00;0,00;269,30;0,13;0,00;0,00;
0,00;0,00;269,46;0,09;0,00;0,00;
0,00;0,00;269,62;0,13;0,00;0,00;
0,00;0,00;269,78;0,13;0,00;0,00;
0,00;0,00;269,94;0,13;0,00;0,00;
0,00;0,00;270,10;0,13;0,00;0,00;
0,00;0,00;270,26;0,09;0,00;0,00;
0,00;0,00;270,42;0,18;0,00;0,00;
0,00;0,00;270,58;0,13;0,00;0,00;
0,00;0,00;270,74;0,13;0,00;0,00;
0,00;0,00;270,90;0,18;0,00;0,00;
0,00;0,00;271,06;0,18;0,00;0,00;
0,00;0,00;271,22;0,18;0,00;0,00;
0,00;0,00;271,38;0,18;0,00;0,00;
0,00;0,00;271,54;0,13;0,00;0,00;
0,00;0,00;271,70;0,13;0,00;0,00;
0,00;0,00;271,86;0,13;0,00;0,00;
0,00;0,00;272,02;0,13;0,00;0,00;
0,00;0,00;272,18;0,18;0,00;0,00;
0,00;0,00;272,34;0,09;0,00;0,00;
0,00;0,00;272,50;0,13;0,00;0,00;
0,00;0,00;272,66;0,13;0,00;0,00;
0,00;0,00;272,82;0,13;0,00;0,00;
0,00;0,00;272,98;0,09;0,00;0,00;
0,00;0,00;273,14;0,18;0,00;0,00;
0,00;0,00;273,30;0,18;0,00;0,00;
0,00;0,00;273,46;0,09;0,00;0,00;
0,00;0,00;273,62;0,13;0,00;0,00;
0,00;0,00;273,78;0,04;0,00;0,00;
0,00;0,00;273,94;0,13;0,00;0,00;
0,00;0,00;274,10;0,13;0,00;0,00;
0,00;0,00;274,26;0,18;0,00;0,00;
0,00;0,00;274,42;0,09;0,00;0,00;
0,00;0,00;274,58;0,09;0,00;0,00;
0,00;0,00;274,74;0,13;0,00;0,00;
0,00;0,00;274,90;0,18;0,00;0,00;
0,00;0,00;275,06;0,13;0,00;0,00;
0,00;0,00;275,22;0,13;0,00;0,00;
0,00;0,00;275,38;0,13;0,00;0,00;
0,00;0,00;275,54;0,18;0,00;0,00;
0,00;0,00;275,70;0,18;0,00;0,00;
0,00;0,00;275,86;0,30;0,00;0,00;
0,00;0,00;276,02;0,35;0,00;0,00;
0,00;0,00;276,18;0,35;0,00;0,00;
0,00;0,00;276,34;0,39;0,00;0,00;
0,00;0,00;276,50;0,35;0,00;0,00;
0,00;0,00;276,66;0,35;0,00;0,00;
0,00;0,00;276,82;0,35;0,00;0,00;
0,00;0,00;276,98;0,35;0,00;0,00;
0,00;0,00;277,14;0,35;0,00;0,00;
0,00;0,00;277,30;0,35;0,00;0,00;
0,00;0,00;277,46;0,35;0,00;0,00;
0,00;0,00;277,62;0,35;0,00;0,00;
0,00;0,00;277,78;0,35;0,00;0,00;
0,00;0,00;277,94;0,35;0,00;0,00;
0,00;0,00;278,10;0,35;0,00;0,00;
0,00;0,00;278,26;0,35;0,00;0,00;
0,00;0,00;278,42;1,43;0,00;0,00;
0,00;0,00;278,56;4,22;0,00;0,00;
0,00;0,00;278,71;6,96;0,00;0,00;
0,00;0,00;278,87;6,31;0,00;0,00;
0,00;0,00;279,06;4,70;0,00;0,00;
0,00;0,00;279,22;4,47;0,00;0,00;
0,00;0,00;279,38;4,35;0,00;0,00;
0,00;0,00;279,54;4,39;0,00;0,00;
0,00;0,00;279,70;4,61;0,00;0,00;
0,00;0,00;279,86;4,56;0,00;0,00;
0,00;0,00;280,02;4,65;0,00;0,00;
0,00;0,00;280,18;4,70;0,00;0,00;
0,00;0,00;280,34;4,83;0,00;0,00;
0,00;0,00;280,50;4,91;0,00;0,00;
0,00;0,00;280,65;5,13;0,00;0,00;
0,00;0,00;280,82;5,04;0,00;0,00;
0,00;0,00;280,98;5,22;0,00;0,00;
0,00;0,00;281,13;5,39;0,00;0,00;
