23863;14.01.21 08:27:55;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210113155305P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,90;-0,02;0,00;0,00;
0,00;0,00;1,96;0,16;0,00;0,00;
0,00;0,00;2,52;0,09;0,00;0,00;
0,00;0,00;3,55;0,13;0,00;0,00;
0,00;0,00;5,07;0,16;0,00;0,00;
0,00;0,00;7,11;0,13;0,00;0,00;
0,00;0,00;9,67;0,16;0,00;0,00;
0,00;0,00;12,73;0,16;0,00;0,00;
0,00;0,00;15,85;0,13;0,00;0,00;
0,00;0,00;19,03;0,09;0,00;0,00;
0,00;0,00;22,25;0,09;0,00;0,00;
0,00;0,00;25,45;0,06;0,00;0,00;
0,00;0,00;28,65;0,09;0,00;0,00;
0,00;0,00;31,85;0,09;0,00;0,00;
0,00;0,00;35,05;0,06;0,00;0,00;
0,00;0,00;38,25;0,07;0,00;0,00;
0,00;0,00;41,45;0,11;0,00;0,00;
0,00;0,00;44,65;0,11;0,00;0,00;
0,00;0,00;47,85;0,06;0,00;0,00;
0,00;0,00;51,05;0,09;0,00;0,00;
0,00;0,00;54,25;0,11;0,00;0,00;
0,00;0,00;57,45;0,09;0,00;0,00;
0,00;0,00;60,65;0,09;0,00;0,00;
0,00;0,00;63,85;0,09;0,00;0,00;
0,00;0,00;67,05;0,11;0,00;0,00;
0,00;0,00;70,25;0,09;0,00;0,00;
0,00;0,00;73,45;0,09;0,00;0,00;
0,00;0,00;76,65;0,11;0,00;0,00;
0,00;0,00;79,85;0,06;0,00;0,00;
0,00;0,00;83,05;0,05;0,00;0,00;
0,00;0,00;86,25;0,09;0,00;0,00;
0,00;0,00;89,45;0,05;0,00;0,00;
0,00;0,00;92,65;0,13;0,00;0,00;
0,00;0,00;95,85;0,05;0,00;0,00;
0,00;0,00;99,05;0,09;0,00;0,00;
0,00;0,00;102,25;0,05;0,00;0,00;
0,00;0,00;105,45;0,09;0,00;0,00;
0,00;0,00;108,65;0,09;0,00;0,00;
0,00;0,00;111,85;0,07;0,00;0,00;
0,00;0,00;115,05;0,09;0,00;0,00;
0,00;0,00;118,25;0,09;0,00;0,00;
0,00;0,00;121,45;0,07;0,00;0,00;
0,00;0,00;124,65;0,13;0,00;0,00;
0,00;0,00;127,85;0,05;0,00;0,00;
0,00;0,00;131,05;0,07;0,00;0,00;
0,00;0,00;134,25;0,09;0,00;0,00;
0,00;0,00;137,45;0,09;0,00;0,00;
0,00;0,00;140,65;0,11;0,00;0,00;
0,00;0,00;143,54;0,02;0,00;0,00;
0,00;0,00;145,95;-0,02;0,00;0,00;
0,00;0,00;147,88;-0,02;0,00;0,00;
0,00;0,00;149,31;-0,07;0,00;0,00;
0,00;0,00;150,21;-0,05;0,00;0,00;
0,00;0,00;150,61;-0,07;0,00;0,00;
0,00;0,00;152,07;0,02;0,00;0,00;
0,00;0,00;152,55;0,02;0,00;0,00;
0,00;0,00;153,51;0,02;0,00;0,00;
0,00;0,00;153,67;0,05;0,00;0,00;
0,00;0,00;153,99;0,09;0,00;0,00;
0,00;0,00;154,15;0,18;0,00;0,00;
0,00;0,00;154,31;0,18;0,00;0,00;
0,00;0,00;154,47;0,36;0,00;0,00;
0,00;0,00;154,63;0,56;0,00;0,00;
0,00;0,00;154,79;0,72;0,00;0,00;
0,00;0,00;154,95;0,86;0,00;0,00;
0,00;0,00;155,11;0,97;0,00;0,00;
0,00;0,00;155,27;1,08;0,00;0,00;
0,00;0,00;155,43;1,18;0,00;0,00;
0,00;0,00;155,59;1,27;0,00;0,00;
0,00;0,00;155,75;1,38;0,00;0,00;
0,00;0,00;155,91;1,49;0,00;0,00;
0,00;0,00;156,07;1,56;0,00;0,00;
0,00;0,00;156,23;1,63;0,00;0,00;
0,00;0,00;156,39;1,72;0,00;0,00;
0,00;0,00;156,55;1,88;0,00;0,00;
0,00;0,00;156,70;1,88;0,00;0,00;
0,00;0,00;156,71;1,81;0,00;0,00;
0,00;0,00;156,70;1,58;0,00;0,00;
0,00;0,00;156,28;-0,05;0,00;0,00;
0,00;0,00;155,38;-0,07;0,00;0,00;
0,00;0,00;154,42;0,07;0,00;0,00;
0,00;0,00;153,93;0,02;0,00;0,00;
0,00;0,00;153,76;-0,09;0,00;0,00;
0,00;0,00;153,70;-0,09;0,00;0,00;
0,00;0,00;153,70;-0,09;0,00;0,00;
0,00;0,00;154,01;0,02;0,00;0,00;
0,00;0,00;154,34;0,02;0,00;0,00;
0,00;0,00;154,66;0,02;0,00;0,00;
0,00;0,00;155,15;0,02;0,00;0,00;
0,00;0,00;155,79;0,02;0,00;0,00;
0,00;0,00;156,43;0,18;0,00;0,00;
0,00;0,00;156,59;0,18;0,00;0,00;
0,00;0,00;156,75;1,58;0,00;0,00;
0,00;0,00;156,89;1,99;0,00;0,00;
0,00;0,00;157,06;2,08;0,00;0,00;
0,00;0,00;157,22;2,22;0,00;0,00;
0,00;0,00;157,38;2,33;0,00;0,00;
0,00;0,00;157,54;2,40;0,00;0,00;
0,00;0,00;157,70;2,51;0,00;0,00;
0,00;0,00;157,86;2,58;0,00;0,00;
0,00;0,00;158,03;2,71;0,00;0,00;
0,00;0,00;158,19;2,78;0,00;0,00;
0,00;0,00;158,35;2,87;0,00;0,00;
0,00;0,00;158,51;2,96;0,00;0,00;
0,00;0,00;158,67;3,08;0,00;0,00;
0,00;0,00;158,83;3,14;0,00;0,00;
0,00;0,00;158,99;3,21;0,00;0,00;
0,00;0,00;159,15;3,28;0,00;0,00;
0,00;0,00;159,31;3,42;0,00;0,00;
0,00;0,00;159,47;3,48;0,00;0,00;
0,00;0,00;159,63;3,57;0,00;0,00;
0,00;0,00;159,79;3,69;0,00;0,00;
0,00;0,00;159,95;3,80;0,00;0,00;
0,00;0,00;160,11;3,89;0,00;0,00;
0,00;0,00;160,27;3,96;0,00;0,00;
0,00;0,00;160,43;4,05;0,00;0,00;
0,00;0,00;160,59;4,14;0,00;0,00;
0,00;0,00;160,75;4,20;0,00;0,00;
0,00;0,00;160,91;4,30;0,00;0,00;
0,00;0,00;161,07;4,43;0,00;0,00;
0,00;0,00;161,23;4,50;0,00;0,00;
0,00;0,00;161,39;4,59;0,00;0,00;
0,00;0,00;161,55;4,68;0,00;0,00;
0,00;0,00;161,71;4,80;0,00;0,00;
0,00;0,00;161,87;4,88;0,00;0,00;
0,00;0,00;162,03;4,98;0,00;0,00;
0,00;0,00;162,19;5,07;0,00;0,00;
0,00;0,00;162,35;5,18;0,00;0,00;
0,00;0,00;162,51;5,25;0,00;0,00;
0,00;0,00;162,67;5,34;0,00;0,00;
0,00;0,00;162,83;5,45;0,00;0,00;
0,00;0,00;162,99;5,58;0,00;0,00;
0,00;0,00;163,15;5,68;0,00;0,00;
0,00;0,00;163,31;5,74;0,00;0,00;
0,00;0,00;163,47;5,83;0,00;0,00;
0,00;0,00;163,63;5,95;0,00;0,00;
0,00;0,00;163,79;6,01;0,00;0,00;
0,00;0,00;163,95;6,11;0,00;0,00;
0,00;0,00;164,11;6,24;0,00;0,00;
