55614;04.06.21 10:10:40;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210604092009P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;2,76;0,29;0,00;0,00;
0,00;0,00;3,31;0,20;0,00;0,00;
0,00;0,00;4,34;0,20;0,00;0,00;
0,00;0,00;5,87;0,20;0,00;0,00;
0,00;0,00;7,92;0,22;0,00;0,00;
0,00;0,00;10,48;0,24;0,00;0,00;
0,00;0,00;13,54;0,22;0,00;0,00;
0,00;0,00;16,66;0,16;0,00;0,00;
0,00;0,00;19,83;0,15;0,00;0,00;
0,00;0,00;23,05;0,11;0,00;0,00;
0,00;0,00;26,25;0,16;0,00;0,00;
0,00;0,00;29,45;0,13;0,00;0,00;
0,00;0,00;32,65;0,16;0,00;0,00;
0,00;0,00;35,85;0,13;0,00;0,00;
0,00;0,00;39,05;0,16;0,00;0,00;
0,00;0,00;42,25;0,16;0,00;0,00;
0,00;0,00;45,45;0,11;0,00;0,00;
0,00;0,00;48,65;0,13;0,00;0,00;
0,00;0,00;51,85;0,13;0,00;0,00;
0,00;0,00;55,05;0,16;0,00;0,00;
0,00;0,00;58,25;0,16;0,00;0,00;
0,00;0,00;61,45;0,16;0,00;0,00;
0,00;0,00;64,65;0,16;0,00;0,00;
0,00;0,00;67,85;0,11;0,00;0,00;
0,00;0,00;71,05;0,16;0,00;0,00;
0,00;0,00;74,25;0,13;0,00;0,00;
0,00;0,00;77,45;0,15;0,00;0,00;
0,00;0,00;80,65;0,18;0,00;0,00;
0,00;0,00;83,85;0,11;0,00;0,00;
0,00;0,00;87,05;0,16;0,00;0,00;
0,00;0,00;90,25;0,16;0,00;0,00;
0,00;0,00;93,45;0,13;0,00;0,00;
0,00;0,00;96,65;0,18;0,00;0,00;
0,00;0,00;99,85;0,16;0,00;0,00;
0,00;0,00;103,05;0,13;0,00;0,00;
0,00;0,00;106,25;0,13;0,00;0,00;
0,00;0,00;109,45;0,13;0,00;0,00;
0,00;0,00;112,65;0,18;0,00;0,00;
0,00;0,00;115,85;0,11;0,00;0,00;
0,00;0,00;119,05;0,13;0,00;0,00;
0,00;0,00;122,25;0,16;0,00;0,00;
0,00;0,00;125,45;0,13;0,00;0,00;
0,00;0,00;128,65;0,16;0,00;0,00;
0,00;0,00;131,85;0,13;0,00;0,00;
0,00;0,00;135,05;0,11;0,00;0,00;
0,00;0,00;138,25;0,16;0,00;0,00;
0,00;0,00;141,45;0,11;0,00;0,00;
0,00;0,00;144,65;0,16;0,00;0,00;
0,00;0,00;147,85;0,11;0,00;0,00;
0,00;0,00;151,05;0,13;0,00;0,00;
0,00;0,00;154,25;0,13;0,00;0,00;
0,00;0,00;157,45;0,13;0,00;0,00;
0,00;0,00;160,65;0,16;0,00;0,00;
0,00;0,00;163,85;0,11;0,00;0,00;
0,00;0,00;167,05;0,13;0,00;0,00;
0,00;0,00;170,25;0,11;0,00;0,00;
0,00;0,00;173,28;0,06;0,00;0,00;
0,00;0,00;175,79;0,02;0,00;0,00;
0,00;0,00;177,86;0,06;0,00;0,00;
0,00;0,00;179,43;0,04;0,00;0,00;
0,00;0,00;180,49;0,02;0,00;0,00;
0,00;0,00;181,17;0,04;0,00;0,00;
0,00;0,00;181,21;0,02;0,00;0,00;
0,00;0,00;181,22;0,09;0,00;0,00;
0,00;0,00;181,38;0,02;0,00;0,00;
0,00;0,00;181,53;0,04;0,00;0,00;
0,00;0,00;181,69;0,06;0,00;0,00;
0,00;0,00;181,85;0,09;0,00;0,00;
0,00;0,00;182,01;0,11;0,00;0,00;
0,00;0,00;182,17;0,09;0,00;0,00;
0,00;0,00;182,33;0,06;0,00;0,00;
0,00;0,00;182,49;0,04;0,00;0,00;
0,00;0,00;182,65;0,04;0,00;0,00;
0,00;0,00;182,81;0,06;0,00;0,00;
0,00;0,00;182,97;0,09;0,00;0,00;
0,00;0,00;183,13;0,09;0,00;0,00;
0,00;0,00;183,29;0,06;0,00;0,00;
0,00;0,00;183,45;0,06;0,00;0,00;
0,00;0,00;183,61;0,06;0,00;0,00;
0,00;0,00;183,77;0,11;0,00;0,00;
0,00;0,00;183,93;0,06;0,00;0,00;
0,00;0,00;184,09;0,11;0,00;0,00;
0,00;0,00;184,25;0,27;0,00;0,00;
0,00;0,00;184,41;0,29;0,00;0,00;
0,00;0,00;184,57;0,63;0,00;0,00;
0,00;0,00;184,72;0,88;0,00;0,00;
0,00;0,00;184,88;1,06;0,00;0,00;
0,00;0,00;185,04;1,15;0,00;0,00;
0,00;0,00;185,20;1,10;0,00;0,00;
0,00;0,00;185,21;0,99;0,00;0,00;
0,00;0,00;185,20;0,77;0,00;0,00;
0,00;0,00;184,77;-0,00;0,00;0,00;
0,00;0,00;183,87;-0,12;0,00;0,00;
0,00;0,00;182,91;0,13;0,00;0,00;
0,00;0,00;182,42;0,11;0,00;0,00;
0,00;0,00;182,26;0,02;0,00;0,00;
0,00;0,00;182,25;0,09;0,00;0,00;
0,00;0,00;182,40;0,06;0,00;0,00;
0,00;0,00;182,55;0,09;0,00;0,00;
0,00;0,00;182,72;0,06;0,00;0,00;
0,00;0,00;182,88;0,02;0,00;0,00;
0,00;0,00;183,05;0,09;0,00;0,00;
0,00;0,00;183,21;0,11;0,00;0,00;
0,00;0,00;183,37;0,09;0,00;0,00;
0,00;0,00;183,53;0,11;0,00;0,00;
0,00;0,00;183,69;0,09;0,00;0,00;
0,00;0,00;183,85;0,09;0,00;0,00;
0,00;0,00;184,01;0,09;0,00;0,00;
0,00;0,00;184,17;0,06;0,00;0,00;
0,00;0,00;184,33;0,11;0,00;0,00;
0,00;0,00;184,49;0,06;0,00;0,00;
0,00;0,00;184,65;0,06;0,00;0,00;
0,00;0,00;184,81;0,09;0,00;0,00;
0,00;0,00;184,97;0,22;0,00;0,00;
0,00;0,00;185,13;0,29;0,00;0,00;
0,00;0,00;185,28;1,26;0,00;0,00;
0,00;0,00;185,44;1,29;0,00;0,00;
0,00;0,00;185,60;1,29;0,00;0,00;
0,00;0,00;185,77;1,36;0,00;0,00;
0,00;0,00;185,93;1,40;0,00;0,00;
0,00;0,00;186,09;1,47;0,00;0,00;
0,00;0,00;186,25;1,60;0,00;0,00;
0,00;0,00;186,41;1,74;0,00;0,00;
0,00;0,00;186,57;1,83;0,00;0,00;
0,00;0,00;186,73;1,97;0,00;0,00;
0,00;0,00;186,89;2,08;0,00;0,00;
0,00;0,00;187,05;2,19;0,00;0,00;
0,00;0,00;187,21;2,33;0,00;0,00;
0,00;0,00;187,37;2,44;0,00;0,00;
0,00;0,00;187,53;2,55;0,00;0,00;
0,00;0,00;187,69;2,69;0,00;0,00;
0,00;0,00;187,85;2,82;0,00;0,00;
0,00;0,00;188,01;2,94;0,00;0,00;
0,00;0,00;188,17;3,10;0,00;0,00;
