Nr;Date;ProgNr;ProgName;State;PartInfo;
22440;10.06.21 08:07:38;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210609134847P0003;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;0,00;0,00;0,00;
0,00;0,00;0,05;0,04;0,00;0,00;
0,00;0,00;0,59;0,04;0,00;0,00;
0,00;0,00;1,63;0,04;0,00;0,00;
0,00;0,00;3,18;0,04;0,00;0,00;
0,00;0,00;5,24;0,03;0,00;0,00;
0,00;0,00;7,82;0,04;0,00;0,00;
0,00;0,00;10,90;0,06;0,00;0,00;
0,00;0,00;14,38;0,02;0,00;0,00;
0,00;0,00;17,89;0,03;0,00;0,00;
0,00;0,00;21,41;0,02;0,00;0,00;
0,00;0,00;24,93;0,01;0,00;0,00;
0,00;0,00;28,45;0,01;0,00;0,00;
0,00;0,00;31,97;0,01;0,00;0,00;
0,00;0,00;35,49;0,03;0,00;0,00;
0,00;0,00;39,01;0,02;0,00;0,00;
0,00;0,00;42,53;0,01;0,00;0,00;
0,00;0,00;46,04;0,02;0,00;0,00;
0,00;0,00;49,57;0,02;0,00;0,00;
0,00;0,00;53,09;0,02;0,00;0,00;
0,00;0,00;56,61;0,03;0,00;0,00;
0,00;0,00;60,13;0,01;0,00;0,00;
0,00;0,00;63,65;0,02;0,00;0,00;
0,00;0,00;67,17;0,01;0,00;0,00;
0,00;0,00;70,69;0,01;0,00;0,00;
0,00;0,00;74,21;0,01;0,00;0,00;
0,00;0,00;77,73;0,02;0,00;0,00;
0,00;0,00;81,25;0,01;0,00;0,00;
0,00;0,00;84,77;0,01;0,00;0,00;
0,00;0,00;88,29;0,03;0,00;0,00;
0,00;0,00;91,81;0,02;0,00;0,00;
0,00;0,00;95,33;0,02;0,00;0,00;
0,00;0,00;98,85;0,01;0,00;0,00;
0,00;0,00;102,37;0,01;0,00;0,00;
0,00;0,00;105,89;0,03;0,00;0,00;
0,00;0,00;109,41;0,02;0,00;0,00;
0,00;0,00;112,93;0,01;0,00;0,00;
0,00;0,00;116,45;0,01;0,00;0,00;
0,00;0,00;119,97;0,02;0,00;0,00;
0,00;0,00;123,49;0,02;0,00;0,00;
0,00;0,00;127,01;0,02;0,00;0,00;
0,00;0,00;130,53;0,03;0,00;0,00;
0,00;0,00;134,05;0,02;0,00;0,00;
0,00;0,00;137,57;0,01;0,00;0,00;
0,00;0,00;141,08;0,03;0,00;0,00;
0,00;0,00;144,61;0,03;0,00;0,00;
0,00;0,00;148,13;0,01;0,00;0,00;
0,00;0,00;151,42;0,01;0,00;0,00;
0,00;0,00;154,26;-0,01;0,00;0,00;
0,00;0,00;156,59;-0,01;0,00;0,00;
0,00;0,00;158,42;-0,01;0,00;0,00;
0,00;0,00;159,77;-0,01;0,00;0,00;
0,00;0,00;160,62;-0,01;0,00;0,00;
0,00;0,00;160,98;-0,01;0,00;0,00;
0,00;0,00;161,33;0,01;0,00;0,00;
0,00;0,00;161,42;0,01;0,00;0,00;
0,00;0,00;161,52;0,01;0,00;0,00;
0,00;0,00;161,62;0,01;0,00;0,00;
0,00;0,00;161,71;0,01;0,00;0,00;
0,00;0,00;161,81;0,01;0,00;0,00;
0,00;0,00;161,90;0,01;0,00;0,00;
0,00;0,00;162,00;0,01;0,00;0,00;
0,00;0,00;162,10;0,01;0,00;0,00;
0,00;0,00;162,19;0,01;0,00;0,00;
0,00;0,00;162,29;0,01;0,00;0,00;
0,00;0,00;162,38;0,01;0,00;0,00;
0,00;0,00;162,48;0,01;0,00;0,00;
0,00;0,00;162,58;0,01;0,00;0,00;
0,00;0,00;162,67;0,01;0,00;0,00;
0,00;0,00;162,77;0,01;0,00;0,00;
0,00;0,00;162,86;0,01;0,00;0,00;
0,00;0,00;162,96;0,01;0,00;0,00;
0,00;0,00;163,06;0,01;0,00;0,00;
0,00;0,00;163,15;0,01;0,00;0,00;
0,00;0,00;163,25;0,01;0,00;0,00;
0,00;0,00;163,34;0,01;0,00;0,00;
0,00;0,00;163,44;0,01;0,00;0,00;
0,00;0,00;163,54;0,01;0,00;0,00;
0,00;0,00;163,63;0,01;0,00;0,00;
0,00;0,00;163,73;0,01;0,00;0,00;
0,00;0,00;163,82;0,01;0,00;0,00;
0,00;0,00;163,92;0,01;0,00;0,00;
0,00;0,00;164,02;0,01;0,00;0,00;
0,00;0,00;164,11;0,01;0,00;0,00;
0,00;0,00;164,21;0,01;0,00;0,00;
0,00;0,00;164,30;0,01;0,00;0,00;
0,00;0,00;164,40;0,01;0,00;0,00;
0,00;0,00;164,50;0,01;0,00;0,00;
