Nr;Date;ProgNr;ProgName;State;PartInfo;
55460;19.08.21 16:52:50;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210819141318P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,86;0,16;0,00;0,00;
0,00;0,00;75,31;0,23;0,00;0,00;
0,00;0,00;76,08;0,31;0,00;0,00;
0,00;0,00;77,23;0,39;0,00;0,00;
0,00;0,00;78,78;0,31;0,00;0,00;
0,00;0,00;80,70;0,31;0,00;0,00;
0,00;0,00;83,00;0,23;0,00;0,00;
0,00;0,00;85,34;0,31;0,00;0,00;
0,00;0,00;87,73;0,23;0,00;0,00;
0,00;0,00;90,14;0,23;0,00;0,00;
0,00;0,00;92,54;0,23;0,00;0,00;
0,00;0,00;94,94;0,23;0,00;0,00;
0,00;0,00;97,35;0,31;0,00;0,00;
0,00;0,00;99,74;0,23;0,00;0,00;
0,00;0,00;102,15;0,16;0,00;0,00;
0,00;0,00;104,55;0,16;0,00;0,00;
0,00;0,00;106,95;0,23;0,00;0,00;
0,00;0,00;109,35;0,31;0,00;0,00;
0,00;0,00;111,75;0,31;0,00;0,00;
0,00;0,00;114,15;0,23;0,00;0,00;
0,00;0,00;116,54;0,23;0,00;0,00;
0,00;0,00;118,95;0,23;0,00;0,00;
0,00;0,00;121,35;0,23;0,00;0,00;
0,00;0,00;123,75;0,23;0,00;0,00;
0,00;0,00;126,15;0,16;0,00;0,00;
0,00;0,00;128,55;0,23;0,00;0,00;
0,00;0,00;130,95;0,31;0,00;0,00;
0,00;0,00;133,35;0,31;0,00;0,00;
0,00;0,00;135,74;0,23;0,00;0,00;
0,00;0,00;138,15;0,16;0,00;0,00;
0,00;0,00;140,54;0,08;0,00;0,00;
0,00;0,00;142,95;0,23;0,00;0,00;
0,00;0,00;145,35;0,23;0,00;0,00;
0,00;0,00;147,75;0,23;0,00;0,00;
0,00;0,00;150,15;0,23;0,00;0,00;
0,00;0,00;152,54;0,23;0,00;0,00;
0,00;0,00;154,95;0,08;0,00;0,00;
0,00;0,00;157,04;0,23;0,00;0,00;
0,00;0,00;158,82;0,23;0,00;0,00;
0,00;0,00;160,25;0,16;0,00;0,00;
0,00;0,00;161,97;0,16;0,00;0,00;
0,00;0,00;162,35;0,16;0,00;0,00;
0,00;0,00;162,37;0,16;0,00;0,00;
0,00;0,00;162,47;0,23;0,00;0,00;
0,00;0,00;162,60;0,16;0,00;0,00;
0,00;0,00;162,75;0,23;0,00;0,00;
0,00;0,00;162,92;0,08;0,00;0,00;
0,00;0,00;163,08;0,23;0,00;0,00;
0,00;0,00;163,40;0,08;0,00;0,00;
0,00;0,00;163,56;0,16;0,00;0,00;
0,00;0,00;163,72;0,23;0,00;0,00;
0,00;0,00;164,04;0,23;0,00;0,00;
0,00;0,00;164,20;0,31;0,00;0,00;
0,00;0,00;164,35;0,08;0,00;0,00;
0,00;0,00;164,35;0,08;0,00;0,00;
0,00;0,00;163,98;-0,08;0,00;0,00;
0,00;0,00;163,50;0,08;0,00;0,00;
0,00;0,00;163,45;-0,16;0,00;0,00;
0,00;0,00;163,35;-0,23;0,00;0,00;
0,00;0,00;163,50;0,16;0,00;0,00;
0,00;0,00;163,63;0,23;0,00;0,00;
0,00;0,00;163,79;0,23;0,00;0,00;
0,00;0,00;163,96;0,23;0,00;0,00;
0,00;0,00;164,12;0,31;0,00;0,00;
0,00;0,00;164,28;0,31;0,00;0,00;
0,00;0,00;164,44;0,31;0,00;0,00;
0,00;0,00;164,60;0,16;0,00;0,00;
0,00;0,00;164,76;0,23;0,00;0,00;
0,00;0,00;164,92;1,90;0,00;0,00;
0,00;0,00;165,07;3,35;0,00;0,00;
0,00;0,00;165,23;4,58;0,00;0,00;
