23516;24.06.21 11:22:41;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210624085006P0003;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;51,55;0,06;0,00;0,00;
0,00;0,00;52,09;0,04;0,00;0,00;
0,00;0,00;53,13;0,04;0,00;0,00;
0,00;0,00;54,68;0,04;0,00;0,00;
0,00;0,00;56,74;0,04;0,00;0,00;
0,00;0,00;59,32;0,04;0,00;0,00;
0,00;0,00;62,41;0,04;0,00;0,00;
0,00;0,00;65,88;0,03;0,00;0,00;
0,00;0,00;69,39;0,03;0,00;0,00;
0,00;0,00;72,91;0,03;0,00;0,00;
0,00;0,00;76,43;0,01;0,00;0,00;
0,00;0,00;79,95;0,02;0,00;0,00;
0,00;0,00;83,47;0,03;0,00;0,00;
0,00;0,00;86,99;0,04;0,00;0,00;
0,00;0,00;90,51;0,03;0,00;0,00;
0,00;0,00;94,03;0,03;0,00;0,00;
0,00;0,00;97,55;0,01;0,00;0,00;
0,00;0,00;101,07;0,04;0,00;0,00;
0,00;0,00;104,59;0,04;0,00;0,00;
0,00;0,00;108,11;0,04;0,00;0,00;
0,00;0,00;111,63;0,02;0,00;0,00;
0,00;0,00;115,15;0,01;0,00;0,00;
0,00;0,00;118,66;0,04;0,00;0,00;
0,00;0,00;124,89;-0,01;0,00;0,00;
0,00;0,00;127,25;-0,01;0,00;0,00;
0,00;0,00;130,46;0,01;0,00;0,00;
0,00;0,00;131,30;-0,01;0,00;0,00;
0,00;0,00;131,63;-0,01;0,00;0,00;
0,00;0,00;131,69;0,01;0,00;0,00;
0,00;0,00;131,78;0,01;0,00;0,00;
0,00;0,00;131,88;0,01;0,00;0,00;
0,00;0,00;131,98;0,02;0,00;0,00;
0,00;0,00;132,07;0,01;0,00;0,00;
0,00;0,00;132,17;0,02;0,00;0,00;
0,00;0,00;132,27;0,01;0,00;0,00;
0,00;0,00;132,36;0,02;0,00;0,00;
0,00;0,00;132,46;0,01;0,00;0,00;
0,00;0,00;132,56;0,01;0,00;0,00;
0,00;0,00;132,65;0,02;0,00;0,00;
0,00;0,00;132,74;0,01;0,00;0,00;
0,00;0,00;132,84;0,01;0,00;0,00;
0,00;0,00;132,94;0,02;0,00;0,00;
0,00;0,00;133,03;0,01;0,00;0,00;
0,00;0,00;133,13;0,02;0,00;0,00;
0,00;0,00;133,23;0,01;0,00;0,00;
0,00;0,00;133,32;0,02;0,00;0,00;
0,00;0,00;133,42;0,02;0,00;0,00;
0,00;0,00;133,51;0,02;0,00;0,00;
0,00;0,00;133,61;0,01;0,00;0,00;
0,00;0,00;133,71;0,02;0,00;0,00;
0,00;0,00;133,80;0,02;0,00;0,00;
0,00;0,00;133,90;0,02;0,00;0,00;
0,00;0,00;133,99;0,02;0,00;0,00;
0,00;0,00;134,09;0,02;0,00;0,00;
0,00;0,00;134,19;0,02;0,00;0,00;
0,00;0,00;134,28;0,02;0,00;0,00;
0,00;0,00;134,38;0,02;0,00;0,00;
0,00;0,00;134,47;0,02;0,00;0,00;
0,00;0,00;134,57;0,01;0,00;0,00;
0,00;0,00;134,67;0,01;0,00;0,00;
0,00;0,00;134,76;0,02;0,00;0,00;
0,00;0,00;134,86;0,02;0,00;0,00;
0,00;0,00;134,95;0,02;0,00;0,00;
0,00;0,00;135,05;0,02;0,00;0,00;
0,00;0,00;135,15;0,02;0,00;0,00;
0,00;0,00;135,24;0,02;0,00;0,00;
0,00;0,00;135,34;0,02;0,00;0,00;
0,00;0,00;135,43;0,02;0,00;0,00;
0,00;0,00;135,53;0,02;0,00;0,00;
0,00;0,00;135,63;0,02;0,00;0,00;
0,00;0,00;135,72;0,02;0,00;0,00;
0,00;0,00;135,82;0,02;0,00;0,00;
0,00;0,00;135,91;0,02;0,00;0,00;
0,00;0,00;136,01;0,02;0,00;0,00;
0,00;0,00;136,11;0,02;0,00;0,00;
0,00;0,00;136,20;0,01;0,00;0,00;
0,00;0,00;136,30;0,02;0,00;0,00;
0,00;0,00;136,39;0,02;0,00;0,00;
0,00;0,00;136,49;0,02;0,00;0,00;
0,00;0,00;136,59;0,02;0,00;0,00;
0,00;0,00;136,68;0,02;0,00;0,00;
0,00;0,00;136,78;0,02;0,00;0,00;
0,00;0,00;136,87;0,02;0,00;0,00;
0,00;0,00;136,97;0,02;0,00;0,00;
0,00;0,00;137,07;0,02;0,00;0,00;
0,00;0,00;137,16;0,02;0,00;0,00;
0,00;0,00;137,26;0,01;0,00;0,00;
0,00;0,00;137,35;0,01;0,00;0,00;
0,00;0,00;137,45;0,02;0,00;0,00;
0,00;0,00;137,55;0,02;0,00;0,00;
0,00;0,00;137,64;0,02;0,00;0,00;
0,00;0,00;137,74;0,02;0,00;0,00;
0,00;0,00;137,83;0,02;0,00;0,00;
0,00;0,00;137,93;0,02;0,00;0,00;
0,00;0,00;138,03;0,02;0,00;0,00;
0,00;0,00;138,12;0,02;0,00;0,00;
0,00;0,00;138,22;0,02;0,00;0,00;
0,00;0,00;138,31;0,02;0,00;0,00;
0,00;0,00;138,41;0,02;0,00;0,00;
0,00;0,00;138,51;0,02;0,00;0,00;
