Nr;Date;ProgNr;ProgName;State;PartInfo;
24616;16.02.21 16:32:38;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210216150936A0210;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;73,66;0,37;0,00;0,00;
0,00;0,00;74,11;0,37;0,00;0,00;
0,00;0,00;74,88;0,30;0,00;0,00;
0,00;0,00;76,03;0,51;0,00;0,00;
0,00;0,00;77,57;0,45;0,00;0,00;
0,00;0,00;79,50;0,37;0,00;0,00;
0,00;0,00;81,80;0,45;0,00;0,00;
0,00;0,00;84,14;0,22;0,00;0,00;
0,00;0,00;86,53;0,37;0,00;0,00;
0,00;0,00;88,94;0,37;0,00;0,00;
0,00;0,00;91,34;0,30;0,00;0,00;
0,00;0,00;93,74;0,37;0,00;0,00;
0,00;0,00;96,15;0,30;0,00;0,00;
0,00;0,00;98,54;0,30;0,00;0,00;
0,00;0,00;100,95;0,37;0,00;0,00;
0,00;0,00;103,35;0,37;0,00;0,00;
0,00;0,00;105,75;0,30;0,00;0,00;
0,00;0,00;108,15;0,30;0,00;0,00;
0,00;0,00;110,54;0,30;0,00;0,00;
0,00;0,00;112,95;0,30;0,00;0,00;
0,00;0,00;115,35;0,30;0,00;0,00;
0,00;0,00;117,75;0,30;0,00;0,00;
0,00;0,00;120,15;0,22;0,00;0,00;
0,00;0,00;122,54;0,30;0,00;0,00;
0,00;0,00;124,95;0,30;0,00;0,00;
0,00;0,00;127,35;0,45;0,00;0,00;
0,00;0,00;129,75;0,30;0,00;0,00;
0,00;0,00;132,15;0,30;0,00;0,00;
0,00;0,00;134,54;0,14;0,00;0,00;
0,00;0,00;136,95;0,22;0,00;0,00;
0,00;0,00;139,35;0,30;0,00;0,00;
0,00;0,00;141,75;0,30;0,00;0,00;
0,00;0,00;144,15;0,22;0,00;0,00;
0,00;0,00;146,55;0,30;0,00;0,00;
0,00;0,00;148,95;0,30;0,00;0,00;
0,00;0,00;151,35;0,37;0,00;0,00;
0,00;0,00;153,74;0,30;0,00;0,00;
0,00;0,00;156,15;0,30;0,00;0,00;
0,00;0,00;158,54;0,22;0,00;0,00;
0,00;0,00;160,94;0,22;0,00;0,00;
0,00;0,00;162,97;0,22;0,00;0,00;
0,00;0,00;164,68;0,22;0,00;0,00;
0,00;0,00;166,04;0,14;0,00;0,00;
0,00;0,00;166,99;0,22;0,00;0,00;
0,00;0,00;167,56;0,14;0,00;0,00;
0,00;0,00;167,75;0,22;0,00;0,00;
0,00;0,00;167,81;0,14;0,00;0,00;
0,00;0,00;167,82;0,22;0,00;0,00;
0,00;0,00;167,99;0,06;0,00;0,00;
0,00;0,00;168,12;0,22;0,00;0,00;
0,00;0,00;168,29;0,30;0,00;0,00;
0,00;0,00;168,45;0,30;0,00;0,00;
0,00;0,00;168,61;0,30;0,00;0,00;
0,00;0,00;168,77;0,30;0,00;0,00;
0,00;0,00;168,93;0,30;0,00;0,00;
0,00;0,00;169,09;0,30;0,00;0,00;
0,00;0,00;169,25;0,30;0,00;0,00;
0,00;0,00;169,41;0,30;0,00;0,00;
0,00;0,00;169,57;0,30;0,00;0,00;
0,00;0,00;169,73;0,30;0,00;0,00;
0,00;0,00;169,89;0,30;0,00;0,00;
0,00;0,00;170,05;0,30;0,00;0,00;
0,00;0,00;170,21;0,30;0,00;0,00;
0,00;0,00;170,37;0,30;0,00;0,00;
0,00;0,00;170,53;0,30;0,00;0,00;
0,00;0,00;170,69;0,30;0,00;0,00;
0,00;0,00;170,85;0,30;0,00;0,00;
