Nr;Date;ProgNr;ProgName;State;PartInfo;
79244;17.09.21 16:59:17;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210916122001P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;59,50;-0,05;0,00;0,00;
0,00;0,00;59,78;0,11;0,00;0,00;
0,00;0,00;60,58;0,13;0,00;0,00;
0,00;0,00;61,85;0,09;0,00;0,00;
0,00;0,00;63,63;0,13;0,00;0,00;
0,00;0,00;65,93;0,16;0,00;0,00;
0,00;0,00;68,76;0,13;0,00;0,00;
0,00;0,00;71,91;-0,00;0,00;0,00;
0,00;0,00;75,03;0,04;0,00;0,00;
0,00;0,00;78,25;0,04;0,00;0,00;
0,00;0,00;81,45;0,06;0,00;0,00;
0,00;0,00;84,65;0,09;0,00;0,00;
0,00;0,00;87,85;0,02;0,00;0,00;
0,00;0,00;91,05;0,04;0,00;0,00;
0,00;0,00;94,25;0,06;0,00;0,00;
0,00;0,00;97,45;0,06;0,00;0,00;
0,00;0,00;100,65;0,06;0,00;0,00;
0,00;0,00;103,85;0,02;0,00;0,00;
0,00;0,00;107,05;0,06;0,00;0,00;
0,00;0,00;110,25;0,02;0,00;0,00;
0,00;0,00;113,45;0,04;0,00;0,00;
0,00;0,00;116,65;0,11;0,00;0,00;
0,00;0,00;119,85;0,04;0,00;0,00;
0,00;0,00;123,05;0,06;0,00;0,00;
0,00;0,00;126,25;0,09;0,00;0,00;
0,00;0,00;129,45;0,04;0,00;0,00;
0,00;0,00;132,65;0,04;0,00;0,00;
0,00;0,00;135,85;0,02;0,00;0,00;
0,00;0,00;139,05;0,06;0,00;0,00;
0,00;0,00;142,25;0,02;0,00;0,00;
0,00;0,00;145,45;0,04;0,00;0,00;
0,00;0,00;148,65;0,06;0,00;0,00;
0,00;0,00;151,85;0,04;0,00;0,00;
0,00;0,00;155,05;0,02;0,00;0,00;
0,00;0,00;158,25;0,04;0,00;0,00;
0,00;0,00;161,41;-0,00;0,00;0,00;
0,00;0,00;168,14;-0,07;0,00;0,00;
0,00;0,00;169,42;-0,09;0,00;0,00;
0,00;0,00;170,19;-0,09;0,00;0,00;
0,00;0,00;170,48;-0,07;0,00;0,00;
0,00;0,00;170,54;-0,05;0,00;0,00;
0,00;0,00;170,56;-0,02;0,00;0,00;
0,00;0,00;170,57;0,06;0,00;0,00;
0,00;0,00;170,73;-0,02;0,00;0,00;
0,00;0,00;170,88;-0,02;0,00;0,00;
0,00;0,00;171,04;-0,02;0,00;0,00;
0,00;0,00;173,28;-0,02;0,00;0,00;
0,00;0,00;174,08;-0,02;0,00;0,00;
0,00;0,00;175,04;0,20;0,00;0,00;
0,00;0,00;175,20;0,18;0,00;0,00;
0,00;0,00;175,36;1,04;0,00;0,00;
0,00;0,00;175,50;3,93;0,00;0,00;
0,00;0,00;175,63;7,46;0,00;0,00;
0,00;0,00;175,76;10,72;0,00;0,00;
0,00;0,00;175,90;14,45;0,00;0,00;
