Nr;Date;ProgNr;ProgName;State;PartInfo;
73261;26.08.21 16:41:24;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210826131150A0217;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,06;0,18;0,00;0,00;
0,00;0,00;0,62;0,09;0,00;0,00;
0,00;0,00;1,65;0,06;0,00;0,00;
0,00;0,00;3,18;0,11;0,00;0,00;
0,00;0,00;5,22;0,11;0,00;0,00;
0,00;0,00;7,78;0,11;0,00;0,00;
0,00;0,00;10,85;0,02;0,00;0,00;
0,00;0,00;13,95;0,06;0,00;0,00;
0,00;0,00;17,14;0,09;0,00;0,00;
0,00;0,00;20,35;-0,00;0,00;0,00;
0,00;0,00;23,55;0,06;0,00;0,00;
0,00;0,00;26,75;0,02;0,00;0,00;
0,00;0,00;29,95;0,06;0,00;0,00;
0,00;0,00;33,15;0,02;0,00;0,00;
0,00;0,00;36,35;0,04;0,00;0,00;
0,00;0,00;39,55;0,04;0,00;0,00;
0,00;0,00;42,75;0,06;0,00;0,00;
0,00;0,00;45,95;0,02;0,00;0,00;
0,00;0,00;49,15;0,04;0,00;0,00;
0,00;0,00;52,35;0,02;0,00;0,00;
0,00;0,00;55,55;0,02;0,00;0,00;
0,00;0,00;58,75;0,04;0,00;0,00;
0,00;0,00;61,95;0,04;0,00;0,00;
0,00;0,00;65,15;0,04;0,00;0,00;
0,00;0,00;68,35;0,02;0,00;0,00;
0,00;0,00;71,55;0,04;0,00;0,00;
0,00;0,00;74,75;0,04;0,00;0,00;
0,00;0,00;77,95;0,02;0,00;0,00;
0,00;0,00;81,15;0,02;0,00;0,00;
0,00;0,00;84,35;0,04;0,00;0,00;
0,00;0,00;87,55;0,04;0,00;0,00;
0,00;0,00;90,75;0,02;0,00;0,00;
0,00;0,00;93,95;-0,00;0,00;0,00;
0,00;0,00;97,15;0,02;0,00;0,00;
0,00;0,00;100,35;0,02;0,00;0,00;
0,00;0,00;103,55;0,09;0,00;0,00;
0,00;0,00;106,75;0,04;0,00;0,00;
0,00;0,00;109,95;0,04;0,00;0,00;
0,00;0,00;113,15;0,04;0,00;0,00;
0,00;0,00;116,35;0,02;0,00;0,00;
0,00;0,00;119,55;0,04;0,00;0,00;
0,00;0,00;122,75;0,06;0,00;0,00;
0,00;0,00;129,15;0,06;0,00;0,00;
0,00;0,00;132,35;0,04;0,00;0,00;
0,00;0,00;135,55;0,06;0,00;0,00;
0,00;0,00;138,75;0,06;0,00;0,00;
0,00;0,00;141,95;-0,00;0,00;0,00;
0,00;0,00;145,15;-0,00;0,00;0,00;
0,00;0,00;148,35;0,02;0,00;0,00;
0,00;0,00;151,55;0,04;0,00;0,00;
0,00;0,00;154,75;0,04;0,00;0,00;
0,00;0,00;161,03;-0,07;0,00;0,00;
0,00;0,00;163,59;-0,02;0,00;0,00;
0,00;0,00;165,71;-0,02;0,00;0,00;
0,00;0,00;168,43;-0,05;0,00;0,00;
0,00;0,00;169,01;-0,09;0,00;0,00;
0,00;0,00;169,16;-0,07;0,00;0,00;
0,00;0,00;169,20;-0,05;0,00;0,00;
0,00;0,00;169,21;0,02;0,00;0,00;
0,00;0,00;169,37;-0,02;0,00;0,00;
0,00;0,00;169,52;-0,07;0,00;0,00;
0,00;0,00;169,69;-0,02;0,00;0,00;
0,00;0,00;169,85;-0,02;0,00;0,00;
0,00;0,00;170,65;-0,02;0,00;0,00;
0,00;0,00;170,81;-0,02;0,00;0,00;
0,00;0,00;172,25;0,18;0,00;0,00;
0,00;0,00;172,41;0,18;0,00;0,00;
0,00;0,00;172,57;0,38;0,00;0,00;
0,00;0,00;172,73;0,54;0,00;0,00;
0,00;0,00;172,89;0,63;0,00;0,00;
0,00;0,00;173,05;0,63;0,00;0,00;
0,00;0,00;173,21;0,72;0,00;0,00;
0,00;0,00;173,37;0,72;0,00;0,00;
0,00;0,00;173,53;0,74;0,00;0,00;
0,00;0,00;173,69;0,79;0,00;0,00;
0,00;0,00;173,71;0,63;0,00;0,00;
0,00;0,00;173,70;0,42;0,00;0,00;
0,00;0,00;173,27;-0,14;0,00;0,00;
0,00;0,00;172,39;-0,07;0,00;0,00;
0,00;0,00;171,92;-0,07;0,00;0,00;
0,00;0,00;171,79;-0,09;0,00;0,00;
