Nr;Date;ProgNr;ProgName;State;PartInfo;
36434;22.04.21 11:48:14;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210421165123P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;76,01;0,16;0,00;0,00;
0,00;0,00;77,35;0,08;0,00;0,00;
0,00;0,00;79,09;0,16;0,00;0,00;
0,00;0,00;81,21;0,16;0,00;0,00;
0,00;0,00;88,34;0,08;0,00;0,00;
0,00;0,00;100,35;0,08;0,00;0,00;
0,00;0,00;102,74;0,08;0,00;0,00;
0,00;0,00;107,54;0,08;0,00;0,00;
0,00;0,00;119,54;0,08;0,00;0,00;
0,00;0,00;124,35;0,08;0,00;0,00;
0,00;0,00;138,74;0,08;0,00;0,00;
0,00;0,00;145,95;0,08;0,00;0,00;
0,00;0,00;148,35;0,16;0,00;0,00;
0,00;0,00;150,74;0,08;0,00;0,00;
0,00;0,00;153,15;0,08;0,00;0,00;
0,00;0,00;155,54;0,23;0,00;0,00;
0,00;0,00;157,95;0,08;0,00;0,00;
0,00;0,00;160,35;0,16;0,00;0,00;
0,00;0,00;162,75;0,08;0,00;0,00;
0,00;0,00;165,15;0,08;0,00;0,00;
0,00;0,00;167,54;0,08;0,00;0,00;
0,00;0,00;169,95;0,16;0,00;0,00;
0,00;0,00;174,74;0,08;0,00;0,00;
0,00;0,00;181,95;0,08;0,00;0,00;
0,00;0,00;184,32;0,08;0,00;0,00;
0,00;0,00;188,01;-0,08;0,00;0,00;
0,00;0,00;191,05;-0,08;0,00;0,00;
0,00;0,00;191,16;0,08;0,00;0,00;
0,00;0,00;195,79;0,08;0,00;0,00;
0,00;0,00;195,95;0,16;0,00;0,00;
0,00;0,00;196,27;0,16;0,00;0,00;
0,00;0,00;196,59;0,23;0,00;0,00;
0,00;0,00;196,75;0,16;0,00;0,00;
0,00;0,00;196,91;0,23;0,00;0,00;
0,00;0,00;197,07;0,31;0,00;0,00;
0,00;0,00;197,23;0,16;0,00;0,00;
0,00;0,00;197,39;0,23;0,00;0,00;
0,00;0,00;197,55;0,23;0,00;0,00;
0,00;0,00;197,71;0,23;0,00;0,00;
0,00;0,00;197,87;0,16;0,00;0,00;
0,00;0,00;198,03;0,08;0,00;0,00;
0,00;0,00;198,19;0,23;0,00;0,00;
0,00;0,00;198,35;0,45;0,00;0,00;
0,00;0,00;198,51;1,51;0,00;0,00;
0,00;0,00;198,67;1,53;0,00;0,00;
0,00;0,00;198,83;1,53;0,00;0,00;
0,00;0,00;198,99;1,53;0,00;0,00;
0,00;0,00;199,15;1,45;0,00;0,00;
0,00;0,00;199,31;1,29;0,00;0,00;
0,00;0,00;199,47;1,29;0,00;0,00;
0,00;0,00;199,63;1,29;0,00;0,00;
0,00;0,00;199,79;1,14;0,00;0,00;
0,00;0,00;199,95;0,08;0,00;0,00;
0,00;0,00;200,10;1,82;0,00;0,00;
0,00;0,00;200,09;1,59;0,00;0,00;
0,00;0,00;200,10;1,82;0,00;0,00;
0,00;0,00;199,96;-0,23;0,00;0,00;
0,00;0,00;199,43;-0,45;0,00;0,00;
0,00;0,00;198,57;-0,45;0,00;0,00;
0,00;0,00;197,32;-0,37;0,00;0,00;
0,00;0,00;195,68;-0,37;0,00;0,00;
0,00;0,00;193,66;-0,53;0,00;0,00;
0,00;0,00;191,31;-0,37;0,00;0,00;
0,00;0,00;188,97;-0,37;0,00;0,00;
0,00;0,00;186,57;-0,45;0,00;0,00;
0,00;0,00;184,16;-0,53;0,00;0,00;
0,00;0,00;181,76;-0,37;0,00;0,00;
0,00;0,00;179,35;-0,37;0,00;0,00;
0,00;0,00;176,96;-0,45;0,00;0,00;
0,00;0,00;174,55;-0,45;0,00;0,00;
0,00;0,00;172,15;-0,45;0,00;0,00;
0,00;0,00;169,75;-0,37;0,00;0,00;
0,00;0,00;167,35;-0,37;0,00;0,00;
0,00;0,00;164,96;-0,45;0,00;0,00;
0,00;0,00;162,55;-0,37;0,00;0,00;
0,00;0,00;160,15;-0,45;0,00;0,00;
0,00;0,00;157,75;-0,53;0,00;0,00;
0,00;0,00;155,35;-0,45;0,00;0,00;
0,00;0,00;152,96;-0,45;0,00;0,00;
0,00;0,00;150,55;-0,45;0,00;0,00;
0,00;0,00;148,15;-0,37;0,00;0,00;
0,00;0,00;145,75;-0,30;0,00;0,00;
0,00;0,00;143,35;-0,30;0,00;0,00;
0,00;0,00;140,96;-0,30;0,00;0,00;
0,00;0,00;138,55;-0,30;0,00;0,00;
0,00;0,00;136,15;-0,30;0,00;0,00;
0,00;0,00;133,75;-0,37;0,00;0,00;
0,00;0,00;131,35;-0,30;0,00;0,00;
