9787;26.01.21 10:10:54;21;Avvicinamento Pressata Finale;Alcun errore (0);20210125155601A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;20,00;0,04;0,00;0,00;
0,00;0,00;20,30;0,13;0,00;0,00;
0,00;0,00;21,12;0,09;0,00;0,00;
0,00;0,00;22,40;0,13;0,00;0,00;
0,00;0,00;24,20;0,08;0,00;0,00;
0,00;0,00;26,51;0,04;0,00;0,00;
0,00;0,00;28,82;0,04;0,00;0,00;
0,00;0,00;31,21;0,04;0,00;0,00;
0,00;0,00;33,62;0,09;0,00;0,00;
0,00;0,00;36,02;0,13;0,00;0,00;
0,00;0,00;38,42;0,09;0,00;0,00;
0,00;0,00;40,82;0,09;0,00;0,00;
0,00;0,00;43,22;0,09;0,00;0,00;
0,00;0,00;45,62;0,04;0,00;0,00;
0,00;0,00;48,02;0,09;0,00;0,00;
0,00;0,00;50,42;0,09;0,00;0,00;
0,00;0,00;52,82;0,04;0,00;0,00;
0,00;0,00;55,22;0,09;0,00;0,00;
0,00;0,00;57,62;0,09;0,00;0,00;
0,00;0,00;60,02;0,04;0,00;0,00;
0,00;0,00;62,42;0,09;0,00;0,00;
0,00;0,00;64,82;0,09;0,00;0,00;
0,00;0,00;67,22;0,13;0,00;0,00;
0,00;0,00;69,62;0,09;0,00;0,00;
0,00;0,00;72,02;0,09;0,00;0,00;
0,00;0,00;74,42;0,09;0,00;0,00;
0,00;0,00;79,22;0,04;0,00;0,00;
0,00;0,00;81,62;0,09;0,00;0,00;
0,00;0,00;84,02;0,04;0,00;0,00;
0,00;0,00;86,42;0,04;0,00;0,00;
0,00;0,00;88,82;0,09;0,00;0,00;
0,00;0,00;91,22;0,09;0,00;0,00;
0,00;0,00;93,62;0,09;0,00;0,00;
0,00;0,00;96,02;0,09;0,00;0,00;
0,00;0,00;98,42;0,04;0,00;0,00;
0,00;0,00;100,82;0,09;0,00;0,00;
0,00;0,00;103,22;0,04;0,00;0,00;
0,00;0,00;108,02;0,09;0,00;0,00;
0,00;0,00;110,42;0,09;0,00;0,00;
0,00;0,00;112,82;0,09;0,00;0,00;
0,00;0,00;115,22;0,09;0,00;0,00;
0,00;0,00;117,62;0,04;0,00;0,00;
0,00;0,00;120,02;0,09;0,00;0,00;
0,00;0,00;122,42;0,04;0,00;0,00;
0,00;0,00;124,82;0,04;0,00;0,00;
0,00;0,00;127,22;0,04;0,00;0,00;
0,00;0,00;129,62;0,04;0,00;0,00;
0,00;0,00;132,02;0,04;0,00;0,00;
0,00;0,00;134,42;0,12;0,00;0,00;
0,00;0,00;136,82;0,04;0,00;0,00;
0,00;0,00;141,62;0,09;0,00;0,00;
0,00;0,00;144,02;0,09;0,00;0,00;
0,00;0,00;146,42;0,09;0,00;0,00;
0,00;0,00;148,82;0,04;0,00;0,00;
0,00;0,00;151,22;0,09;0,00;0,00;
0,00;0,00;153,62;0,09;0,00;0,00;
0,00;0,00;156,02;0,04;0,00;0,00;
0,00;0,00;158,42;0,04;0,00;0,00;
0,00;0,00;160,82;0,09;0,00;0,00;
0,00;0,00;163,22;0,09;0,00;0,00;
0,00;0,00;168,02;0,04;0,00;0,00;
0,00;0,00;170,42;0,09;0,00;0,00;
0,00;0,00;172,82;0,04;0,00;0,00;
0,00;0,00;175,22;0,09;0,00;0,00;
0,00;0,00;177,62;0,09;0,00;0,00;
0,00;0,00;179,95;-0,05;0,00;0,00;
0,00;0,00;181,75;0,04;0,00;0,00;
0,00;0,00;184,04;0,04;0,00;0,00;
0,00;0,00;184,48;0,09;0,00;0,00;
0,00;0,00;184,51;0,09;0,00;0,00;
0,00;0,00;184,50;0,09;0,00;0,00;
0,00;0,00;184,62;0,04;0,00;0,00;
0,00;0,00;184,72;0,13;0,00;0,00;
0,00;0,00;184,85;0,13;0,00;0,00;
0,00;0,00;184,98;0,13;0,00;0,00;
0,00;0,00;185,11;0,13;0,00;0,00;
0,00;0,00;185,24;0,13;0,00;0,00;
0,00;0,00;185,37;0,09;0,00;0,00;
0,00;0,00;185,49;0,13;0,00;0,00;
0,00;0,00;185,62;0,09;0,00;0,00;
0,00;0,00;185,75;0,09;0,00;0,00;
0,00;0,00;185,88;0,09;0,00;0,00;
0,00;0,00;186,01;0,09;0,00;0,00;
0,00;0,00;186,14;0,09;0,00;0,00;
0,00;0,00;186,26;0,13;0,00;0,00;
0,00;0,00;186,39;0,13;0,00;0,00;
0,00;0,00;186,52;0,13;0,00;0,00;
0,00;0,00;186,65;0,13;0,00;0,00;
0,00;0,00;186,77;0,09;0,00;0,00;
0,00;0,00;186,90;0,13;0,00;0,00;
0,00;0,00;187,03;0,13;0,00;0,00;
0,00;0,00;187,16;0,13;0,00;0,00;
0,00;0,00;187,29;0,13;0,00;0,00;
0,00;0,00;187,42;0,13;0,00;0,00;
0,00;0,00;187,54;0,13;0,00;0,00;
0,00;0,00;187,67;0,13;0,00;0,00;
0,00;0,00;187,80;0,13;0,00;0,00;
0,00;0,00;187,93;0,13;0,00;0,00;
0,00;0,00;188,05;0,09;0,00;0,00;
0,00;0,00;188,18;0,13;0,00;0,00;
0,00;0,00;188,31;0,09;0,00;0,00;
0,00;0,00;188,44;0,13;0,00;0,00;
0,00;0,00;188,57;0,13;0,00;0,00;
0,00;0,00;188,69;0,13;0,00;0,00;
0,00;0,00;188,82;0,13;0,00;0,00;
0,00;0,00;188,95;0,13;0,00;0,00;
0,00;0,00;189,08;0,13;0,00;0,00;
0,00;0,00;189,21;0,13;0,00;0,00;
0,00;0,00;189,33;0,13;0,00;0,00;
0,00;0,00;189,46;0,13;0,00;0,00;
0,00;0,00;189,59;0,09;0,00;0,00;
0,00;0,00;189,72;0,13;0,00;0,00;
0,00;0,00;189,85;0,13;0,00;0,00;
0,00;0,00;189,98;0,13;0,00;0,00;
0,00;0,00;190,10;0,09;0,00;0,00;
0,00;0,00;190,23;0,13;0,00;0,00;
0,00;0,00;190,36;0,13;0,00;0,00;
0,00;0,00;190,49;0,13;0,00;0,00;
0,00;0,00;190,61;0,13;0,00;0,00;
0,00;0,00;190,74;0,13;0,00;0,00;
0,00;0,00;190,87;0,13;0,00;0,00;
0,00;0,00;191,00;0,13;0,00;0,00;
0,00;0,00;191,13;0,13;0,00;0,00;
0,00;0,00;191,25;0,13;0,00;0,00;
0,00;0,00;191,38;0,13;0,00;0,00;
0,00;0,00;191,51;0,09;0,00;0,00;
0,00;0,00;191,64;0,13;0,00;0,00;
0,00;0,00;191,77;0,13;0,00;0,00;
0,00;0,00;191,89;0,13;0,00;0,00;
0,00;0,00;192,02;0,09;0,00;0,00;
0,00;0,00;192,15;0,13;0,00;0,00;
0,00;0,00;192,28;0,13;0,00;0,00;
0,00;0,00;192,41;0,13;0,00;0,00;
