Nr;Date;ProgNr;ProgName;State;PartInfo;
20681;09.12.20 14:09:28;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20201204094144P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;44,17;0,13;0,00;0,00;
0,00;0,00;44,96;0,11;0,00;0,00;
0,00;0,00;46,23;0,16;0,00;0,00;
0,00;0,00;48,02;0,13;0,00;0,00;
0,00;0,00;50,32;0,18;0,00;0,00;
0,00;0,00;53,14;0,13;0,00;0,00;
0,00;0,00;59,41;0,09;0,00;0,00;
0,00;0,00;62,65;0,09;0,00;0,00;
0,00;0,00;65,84;0,06;0,00;0,00;
0,00;0,00;69,05;0,06;0,00;0,00;
0,00;0,00;72,25;0,09;0,00;0,00;
0,00;0,00;75,45;0,05;0,00;0,00;
0,00;0,00;78,65;0,06;0,00;0,00;
0,00;0,00;81,85;0,07;0,00;0,00;
0,00;0,00;85,05;0,06;0,00;0,00;
0,00;0,00;88,25;0,07;0,00;0,00;
0,00;0,00;91,45;0,05;0,00;0,00;
0,00;0,00;94,65;0,09;0,00;0,00;
0,00;0,00;97,85;0,06;0,00;0,00;
0,00;0,00;101,05;0,07;0,00;0,00;
0,00;0,00;104,25;0,09;0,00;0,00;
0,00;0,00;107,45;0,06;0,00;0,00;
0,00;0,00;110,65;0,09;0,00;0,00;
0,00;0,00;113,85;0,09;0,00;0,00;
0,00;0,00;117,05;0,06;0,00;0,00;
0,00;0,00;120,25;0,09;0,00;0,00;
0,00;0,00;123,45;0,07;0,00;0,00;
0,00;0,00;126,65;0,09;0,00;0,00;
0,00;0,00;129,85;0,06;0,00;0,00;
0,00;0,00;133,05;0,05;0,00;0,00;
0,00;0,00;136,25;0,09;0,00;0,00;
0,00;0,00;139,45;0,04;0,00;0,00;
0,00;0,00;142,65;0,07;0,00;0,00;
0,00;0,00;145,85;0,06;0,00;0,00;
0,00;0,00;149,05;0,07;0,00;0,00;
0,00;0,00;152,08;-0,05;0,00;0,00;
0,00;0,00;156,66;-0,05;0,00;0,00;
0,00;0,00;158,22;-0,02;0,00;0,00;
0,00;0,00;159,26;-0,07;0,00;0,00;
0,00;0,00;159,80;-0,07;0,00;0,00;
0,00;0,00;159,93;-0,02;0,00;0,00;
0,00;0,00;159,97;-0,05;0,00;0,00;
0,00;0,00;160,10;-0,02;0,00;0,00;
0,00;0,00;160,24;0,02;0,00;0,00;
0,00;0,00;160,40;0,02;0,00;0,00;
0,00;0,00;160,56;0,02;0,00;0,00;
0,00;0,00;161,84;0,02;0,00;0,00;
0,00;0,00;173,04;0,02;0,00;0,00;
0,00;0,00;175,76;0,02;0,00;0,00;
0,00;0,00;175,92;0,18;0,00;0,00;
0,00;0,00;176,08;0,20;0,00;0,00;
0,00;0,00;176,24;0,34;0,00;0,00;
0,00;0,00;176,40;0,79;0,00;0,00;
0,00;0,00;176,55;1,33;0,00;0,00;
0,00;0,00;176,71;1,97;0,00;0,00;
0,00;0,00;176,86;2,49;0,00;0,00;
0,00;0,00;177,02;3,07;0,00;0,00;
0,00;0,00;177,18;3,60;0,00;0,00;
0,00;0,00;177,34;4,07;0,00;0,00;
0,00;0,00;177,50;4,50;0,00;0,00;
0,00;0,00;177,66;4,88;0,00;0,00;
0,00;0,00;177,82;5,24;0,00;0,00;
0,00;0,00;177,98;5,63;0,00;0,00;
0,00;0,00;178,14;6,04;0,00;0,00;
0,00;0,00;178,30;6,44;0,00;0,00;
0,00;0,00;178,46;6,85;0,00;0,00;
0,00;0,00;178,55;6,58;0,00;0,00;
0,00;0,00;178,55;6,29;0,00;0,00;
0,00;0,00;178,55;6,22;0,00;0,00;
0,00;0,00;178,31;0,45;0,00;0,00;
0,00;0,00;177,56;-0,27;0,00;0,00;
0,00;0,00;176,27;-0,18;0,00;0,00;
0,00;0,00;174,47;-0,20;0,00;0,00;
0,00;0,00;172,16;-0,23;0,00;0,00;
0,00;0,00;169,34;-0,18;0,00;0,00;
0,00;0,00;166,18;-0,07;0,00;0,00;
0,00;0,00;163,06;-0,13;0,00;0,00;
0,00;0,00;159,82;-0,14;0,00;0,00;
0,00;0,00;156,63;-0,11;0,00;0,00;
0,00;0,00;153,42;-0,12;0,00;0,00;
0,00;0,00;150,22;-0,16;0,00;0,00;
0,00;0,00;147,02;-0,09;0,00;0,00;
0,00;0,00;143,82;-0,11;0,00;0,00;
0,00;0,00;140,62;-0,09;0,00;0,00;
0,00;0,00;137,42;-0,13;0,00;0,00;
0,00;0,00;134,22;-0,13;0,00;0,00;
0,00;0,00;131,02;-0,11;0,00;0,00;
0,00;0,00;127,82;-0,13;0,00;0,00;
0,00;0,00;124,62;-0,13;0,00;0,00;
0,00;0,00;121,42;-0,13;0,00;0,00;
0,00;0,00;118,22;-0,16;0,00;0,00;
0,00;0,00;115,02;-0,11;0,00;0,00;
0,00;0,00;111,82;-0,13;0,00;0,00;
0,00;0,00;108,62;-0,09;0,00;0,00;
0,00;0,00;105,42;-0,13;0,00;0,00;
0,00;0,00;102,22;-0,13;0,00;0,00;
0,00;0,00;99,01;-0,11;0,00;0,00;
0,00;0,00;95,82;-0,13;0,00;0,00;
0,00;0,00;92,62;-0,11;0,00;0,00;
0,00;0,00;89,42;-0,13;0,00;0,00;
0,00;0,00;86,21;-0,12;0,00;0,00;
0,00;0,00;83,02;-0,09;0,00;0,00;
0,00;0,00;79,82;-0,13;0,00;0,00;
0,00;0,00;76,62;-0,13;0,00;0,00;
0,00;0,00;73,42;-0,18;0,00;0,00;
0,00;0,00;70,21;-0,18;0,00;0,00;
0,00;0,00;67,01;-0,11;0,00;0,00;
0,00;0,00;63,81;-0,16;0,00;0,00;
0,00;0,00;60,62;-0,11;0,00;0,00;
0,00;0,00;57,42;-0,13;0,00;0,00;
0,00;0,00;54,21;-0,16;0,00;0,00;
0,00;0,00;51,01;-0,11;0,00;0,00;
0,00;0,00;47,81;-0,13;0,00;0,00;
0,00;0,00;44,62;-0,11;0,00;0,00;
0,00;0,00;41,42;-0,13;0,00;0,00;
0,00;0,00;38,21;-0,16;0,00;0,00;
0,00;0,00;35,01;-0,13;0,00;0,00;
0,00;0,00;31,81;-0,16;0,00;0,00;
0,00;0,00;28,62;-0,13;0,00;0,00;
0,00;0,00;25,42;-0,20;0,00;0,00;
0,00;0,00;22,21;-0,18;0,00;0,00;
0,00;0,00;19,01;-0,11;0,00;0,00;
0,00;0,00;15,81;-0,18;0,00;0,00;
0,00;0,00;12,68;-0,05;0,00;0,00;
0,00;0,00;10,05;-0,11;0,00;0,00;
0,00;0,00;7,84;-0,09;0,00;0,00;
0,00;0,00;6,12;-0,09;0,00;0,00;
0,00;0,00;4,90;-0,05;0,00;0,00;
0,00;0,00;3,89;-0,02;0,00;0,00;
