28674;11.03.21 16:53:21;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210311112138P0045;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,20;-0,08;0,00;0,00;
0,00;0,00;74,25;0,23;0,00;0,00;
0,00;0,00;74,71;0,23;0,00;0,00;
0,00;0,00;75,48;0,16;0,00;0,00;
0,00;0,00;76,63;0,39;0,00;0,00;
0,00;0,00;78,18;0,16;0,00;0,00;
0,00;0,00;80,10;0,23;0,00;0,00;
0,00;0,00;82,40;0,37;0,00;0,00;
0,00;0,00;84,74;0,31;0,00;0,00;
0,00;0,00;87,13;0,16;0,00;0,00;
0,00;0,00;89,54;0,16;0,00;0,00;
0,00;0,00;91,95;0,23;0,00;0,00;
0,00;0,00;94,35;0,31;0,00;0,00;
0,00;0,00;96,74;0,23;0,00;0,00;
0,00;0,00;99,15;0,16;0,00;0,00;
0,00;0,00;101,54;0,16;0,00;0,00;
0,00;0,00;103,95;0,16;0,00;0,00;
0,00;0,00;106,35;0,23;0,00;0,00;
0,00;0,00;108,75;0,23;0,00;0,00;
0,00;0,00;111,15;0,08;0,00;0,00;
0,00;0,00;113,54;0,08;0,00;0,00;
0,00;0,00;115,95;0,16;0,00;0,00;
0,00;0,00;118,35;0,31;0,00;0,00;
0,00;0,00;120,75;0,16;0,00;0,00;
0,00;0,00;123,15;0,08;0,00;0,00;
0,00;0,00;125,55;0,16;0,00;0,00;
0,00;0,00;127,95;0,16;0,00;0,00;
0,00;0,00;130,35;0,31;0,00;0,00;
0,00;0,00;132,75;0,23;0,00;0,00;
0,00;0,00;135,15;0,16;0,00;0,00;
0,00;0,00;139,95;0,08;0,00;0,00;
0,00;0,00;142,35;0,23;0,00;0,00;
0,00;0,00;144,75;0,23;0,00;0,00;
0,00;0,00;147,15;0,16;0,00;0,00;
0,00;0,00;149,54;0,16;0,00;0,00;
0,00;0,00;151,95;0,31;0,00;0,00;
0,00;0,00;154,35;0,31;0,00;0,00;
0,00;0,00;156,74;0,31;0,00;0,00;
0,00;0,00;159,15;0,23;0,00;0,00;
0,00;0,00;161,54;0,16;0,00;0,00;
0,00;0,00;163,95;0,31;0,00;0,00;
0,00;0,00;166,35;0,31;0,00;0,00;
0,00;0,00;168,75;0,31;0,00;0,00;
0,00;0,00;171,15;0,23;0,00;0,00;
0,00;0,00;173,54;0,16;0,00;0,00;
0,00;0,00;175,80;0,16;0,00;0,00;
0,00;0,00;177,67;0,08;0,00;0,00;
0,00;0,00;179,23;0,23;0,00;0,00;
0,00;0,00;180,40;0,16;0,00;0,00;
0,00;0,00;181,59;-0,14;0,00;0,00;
0,00;0,00;181,68;0,08;0,00;0,00;
0,00;0,00;181,72;0,16;0,00;0,00;
0,00;0,00;181,92;0,16;0,00;0,00;
0,00;0,00;182,06;0,16;0,00;0,00;
0,00;0,00;182,23;0,16;0,00;0,00;
0,00;0,00;182,55;0,16;0,00;0,00;
0,00;0,00;182,71;0,16;0,00;0,00;
0,00;0,00;182,87;0,16;0,00;0,00;
0,00;0,00;183,03;0,16;0,00;0,00;
0,00;0,00;183,19;0,16;0,00;0,00;
0,00;0,00;183,35;0,08;0,00;0,00;
0,00;0,00;183,51;0,16;0,00;0,00;
0,00;0,00;183,67;0,16;0,00;0,00;
0,00;0,00;183,83;0,16;0,00;0,00;
0,00;0,00;183,99;0,16;0,00;0,00;
0,00;0,00;184,15;0,16;0,00;0,00;
0,00;0,00;184,31;0,16;0,00;0,00;
0,00;0,00;184,47;0,16;0,00;0,00;
0,00;0,00;184,63;0,16;0,00;0,00;
0,00;0,00;184,79;0,16;0,00;0,00;
0,00;0,00;184,95;0,16;0,00;0,00;
0,00;0,00;185,11;0,16;0,00;0,00;
0,00;0,00;185,27;0,16;0,00;0,00;
0,00;0,00;185,43;0,16;0,00;0,00;
0,00;0,00;185,59;0,16;0,00;0,00;
0,00;0,00;185,70;0,08;0,00;0,00;
0,00;0,00;185,64;-0,14;0,00;0,00;
0,00;0,00;185,19;-0,37;0,00;0,00;
0,00;0,00;184,43;-0,22;0,00;0,00;
0,00;0,00;184,01;-0,22;0,00;0,00;
0,00;0,00;183,79;-0,22;0,00;0,00;
0,00;0,00;183,70;-0,14;0,00;0,00;
0,00;0,00;183,68;-0,14;0,00;0,00;
0,00;0,00;183,70;0,08;0,00;0,00;
0,00;0,00;183,88;0,16;0,00;0,00;
0,00;0,00;184,02;0,16;0,00;0,00;
0,00;0,00;184,18;0,16;0,00;0,00;
0,00;0,00;184,35;0,16;0,00;0,00;
0,00;0,00;184,51;0,16;0,00;0,00;
0,00;0,00;184,67;0,16;0,00;0,00;
0,00;0,00;184,83;0,16;0,00;0,00;
0,00;0,00;184,99;0,16;0,00;0,00;
0,00;0,00;185,15;0,16;0,00;0,00;
0,00;0,00;185,31;0,16;0,00;0,00;
0,00;0,00;185,47;0,16;0,00;0,00;
0,00;0,00;185,63;0,16;0,00;0,00;
0,00;0,00;185,79;0,16;0,00;0,00;
0,00;0,00;185,95;0,16;0,00;0,00;
0,00;0,00;186,11;0,69;0,00;0,00;
0,00;0,00;186,26;3,88;0,00;0,00;
0,00;0,00;186,42;5,09;0,00;0,00;
0,00;0,00;186,58;5,79;0,00;0,00;
0,00;0,00;186,74;6,25;0,00;0,00;
0,00;0,00;186,90;6,70;0,00;0,00;
0,00;0,00;187,06;7,01;0,00;0,00;
0,00;0,00;187,23;7,38;0,00;0,00;
0,00;0,00;187,39;7,46;0,00;0,00;
0,00;0,00;187,55;7,77;0,00;0,00;
0,00;0,00;187,71;7,99;0,00;0,00;
0,00;0,00;187,87;8,07;0,00;0,00;
0,00;0,00;188,03;8,30;0,00;0,00;
0,00;0,00;188,19;8,46;0,00;0,00;
0,00;0,00;188,35;8,69;0,00;0,00;
0,00;0,00;188,51;8,69;0,00;0,00;
0,00;0,00;188,67;8,83;0,00;0,00;
0,00;0,00;188,83;8,99;0,00;0,00;
0,00;0,00;188,99;8,99;0,00;0,00;
0,00;0,00;189,15;9,14;0,00;0,00;
0,00;0,00;189,31;9,06;0,00;0,00;
0,00;0,00;189,47;9,22;0,00;0,00;
0,00;0,00;189,63;9,22;0,00;0,00;
0,00;0,00;189,79;9,30;0,00;0,00;
0,00;0,00;189,95;9,30;0,00;0,00;
0,00;0,00;190,11;9,30;0,00;0,00;
0,00;0,00;190,27;9,30;0,00;0,00;
0,00;0,00;190,43;9,59;0,00;0,00;
0,00;0,00;190,59;9,67;0,00;0,00;
0,00;0,00;190,75;9,91;0,00;0,00;
0,00;0,00;190,91;9,91;0,00;0,00;
0,00;0,00;191,07;10,12;0,00;0,00;
0,00;0,00;191,23;10,20;0,00;0,00;
0,00;0,00;191,39;10,51;0,00;0,00;
0,00;0,00;191,55;10,58;0,00;0,00;
0,00;0,00;191,71;10,81;0,00;0,00;
0,00;0,00;191,87;10,89;0,00;0,00;
0,00;0,00;192,03;11,12;0,00;0,00;
0,00;0,00;192,19;11,26;0,00;0,00;
0,00;0,00;192,35;11,42;0,00;0,00;
0,00;0,00;192,51;11,65;0,00;0,00;
0,00;0,00;192,67;11,73;0,00;0,00;
0,00;0,00;192,83;11,96;0,00;0,00;
0,00;0,00;192,99;12,04;0,00;0,00;
0,00;0,00;193,15;12,34;0,00;0,00;
0,00;0,00;193,31;12,34;0,00;0,00;
0,00;0,00;193,47;12,57;0,00;0,00;
0,00;0,00;193,63;12,65;0,00;0,00;
0,00;0,00;193,79;12,94;0,00;0,00;
0,00;0,00;193,95;12,94;0,00;0,00;
0,00;0,00;194,11;13,18;0,00;0,00;
0,00;0,00;194,27;13,32;0,00;0,00;
0,00;0,00;194,43;13,55;0,00;0,00;
0,00;0,00;194,59;13,78;0,00;0,00;
0,00;0,00;194,75;13,86;0,00;0,00;
0,00;0,00;194,91;13,92;0,00;0,00;
0,00;0,00;195,07;14,16;0,00;0,00;
0,00;0,00;195,23;14,31;0,00;0,00;
0,00;0,00;195,39;14,39;0,00;0,00;
0,00;0,00;195,55;14,47;0,00;0,00;
