Nr;Date;ProgNr;ProgName;State;PartInfo;
33084;06.04.21 15:07:19;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210401113410P0045;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,26;0,23;0,00;0,00;
0,00;0,00;74,71;0,16;0,00;0,00;
0,00;0,00;75,48;0,16;0,00;0,00;
0,00;0,00;76,63;0,23;0,00;0,00;
0,00;0,00;78,18;0,23;0,00;0,00;
0,00;0,00;80,10;0,16;0,00;0,00;
0,00;0,00;82,40;0,31;0,00;0,00;
0,00;0,00;84,74;0,23;0,00;0,00;
0,00;0,00;87,13;0,16;0,00;0,00;
0,00;0,00;89,54;0,16;0,00;0,00;
0,00;0,00;91,94;0,16;0,00;0,00;
0,00;0,00;94,34;0,16;0,00;0,00;
0,00;0,00;96,74;0,16;0,00;0,00;
0,00;0,00;99,15;0,16;0,00;0,00;
0,00;0,00;101,54;0,16;0,00;0,00;
0,00;0,00;103,95;0,16;0,00;0,00;
0,00;0,00;106,35;0,16;0,00;0,00;
0,00;0,00;108,75;0,16;0,00;0,00;
0,00;0,00;113,54;0,16;0,00;0,00;
0,00;0,00;115,95;0,16;0,00;0,00;
0,00;0,00;118,35;0,16;0,00;0,00;
0,00;0,00;120,75;0,23;0,00;0,00;
0,00;0,00;123,15;0,16;0,00;0,00;
0,00;0,00;125,55;0,16;0,00;0,00;
0,00;0,00;127,95;0,16;0,00;0,00;
0,00;0,00;130,35;0,16;0,00;0,00;
0,00;0,00;132,74;0,16;0,00;0,00;
0,00;0,00;135,15;0,08;0,00;0,00;
0,00;0,00;137,54;0,16;0,00;0,00;
0,00;0,00;139,95;0,16;0,00;0,00;
0,00;0,00;142,35;0,16;0,00;0,00;
0,00;0,00;144,75;0,16;0,00;0,00;
0,00;0,00;147,15;0,16;0,00;0,00;
0,00;0,00;149,55;0,08;0,00;0,00;
0,00;0,00;151,95;0,16;0,00;0,00;
0,00;0,00;154,35;0,16;0,00;0,00;
0,00;0,00;156,74;0,16;0,00;0,00;
0,00;0,00;159,15;0,08;0,00;0,00;
0,00;0,00;161,54;0,16;0,00;0,00;
0,00;0,00;163,95;0,16;0,00;0,00;
0,00;0,00;166,35;0,16;0,00;0,00;
0,00;0,00;168,75;0,23;0,00;0,00;
0,00;0,00;171,15;0,16;0,00;0,00;
0,00;0,00;173,54;0,16;0,00;0,00;
0,00;0,00;175,57;0,08;0,00;0,00;
0,00;0,00;177,31;0,16;0,00;0,00;
0,00;0,00;178,69;0,16;0,00;0,00;
0,00;0,00;180,55;-0,14;0,00;0,00;
0,00;0,00;180,61;0,16;0,00;0,00;
0,00;0,00;180,62;0,08;0,00;0,00;
0,00;0,00;180,76;0,08;0,00;0,00;
0,00;0,00;180,89;0,08;0,00;0,00;
0,00;0,00;181,05;0,16;0,00;0,00;
0,00;0,00;181,21;0,16;0,00;0,00;
0,00;0,00;181,37;0,16;0,00;0,00;
0,00;0,00;181,53;0,16;0,00;0,00;
0,00;0,00;181,69;0,16;0,00;0,00;
0,00;0,00;181,85;0,16;0,00;0,00;
0,00;0,00;182,01;0,16;0,00;0,00;
0,00;0,00;182,17;0,16;0,00;0,00;
0,00;0,00;182,33;0,16;0,00;0,00;
0,00;0,00;182,49;0,16;0,00;0,00;
0,00;0,00;182,65;0,16;0,00;0,00;
0,00;0,00;182,81;0,16;0,00;0,00;
0,00;0,00;182,97;0,16;0,00;0,00;
0,00;0,00;183,13;0,16;0,00;0,00;
0,00;0,00;183,29;0,16;0,00;0,00;
0,00;0,00;183,45;0,16;0,00;0,00;
0,00;0,00;183,61;0,16;0,00;0,00;
0,00;0,00;183,77;0,16;0,00;0,00;
0,00;0,00;183,93;0,16;0,00;0,00;
0,00;0,00;184,09;0,16;0,00;0,00;
0,00;0,00;184,25;0,16;0,00;0,00;
0,00;0,00;184,41;0,16;0,00;0,00;
0,00;0,00;184,57;0,16;0,00;0,00;
0,00;0,00;184,60;0,08;0,00;0,00;
0,00;0,00;184,60;0,16;0,00;0,00;
0,00;0,00;184,36;-0,30;0,00;0,00;
0,00;0,00;183,75;-0,22;0,00;0,00;
0,00;0,00;183,07;-0,14;0,00;0,00;
0,00;0,00;182,77;-0,14;0,00;0,00;
0,00;0,00;182,65;-0,14;0,00;0,00;
0,00;0,00;182,58;-0,14;0,00;0,00;
0,00;0,00;182,59;-0,14;0,00;0,00;
0,00;0,00;182,71;0,16;0,00;0,00;
0,00;0,00;182,85;0,08;0,00;0,00;
0,00;0,00;183,00;0,16;0,00;0,00;
0,00;0,00;183,17;0,16;0,00;0,00;
0,00;0,00;183,33;0,16;0,00;0,00;
0,00;0,00;183,49;0,16;0,00;0,00;
0,00;0,00;183,65;0,16;0,00;0,00;
0,00;0,00;183,81;0,16;0,00;0,00;
0,00;0,00;183,97;0,16;0,00;0,00;
0,00;0,00;184,13;0,16;0,00;0,00;
0,00;0,00;184,29;0,16;0,00;0,00;
0,00;0,00;184,45;0,16;0,00;0,00;
0,00;0,00;184,61;0,16;0,00;0,00;
0,00;0,00;184,77;0,16;0,00;0,00;
0,00;0,00;184,93;0,16;0,00;0,00;
0,00;0,00;185,09;0,16;0,00;0,00;
0,00;0,00;185,25;0,16;0,00;0,00;
0,00;0,00;185,41;0,16;0,00;0,00;
0,00;0,00;185,57;0,16;0,00;0,00;
0,00;0,00;185,73;0,16;0,00;0,00;
0,00;0,00;185,89;0,92;0,00;0,00;
0,00;0,00;186,04;4,19;0,00;0,00;
0,00;0,00;186,20;5,86;0,00;0,00;
0,00;0,00;186,36;6,56;0,00;0,00;
0,00;0,00;186,52;7,09;0,00;0,00;
0,00;0,00;186,68;7,69;0,00;0,00;
0,00;0,00;186,84;8,07;0,00;0,00;
0,00;0,00;187,01;8,30;0,00;0,00;
0,00;0,00;187,17;8,60;0,00;0,00;
0,00;0,00;187,33;8,83;0,00;0,00;
0,00;0,00;187,49;9,06;0,00;0,00;
0,00;0,00;187,65;9,30;0,00;0,00;
0,00;0,00;187,81;9,44;0,00;0,00;
0,00;0,00;187,97;9,59;0,00;0,00;
0,00;0,00;188,13;9,83;0,00;0,00;
0,00;0,00;188,29;9,91;0,00;0,00;
0,00;0,00;188,45;10,05;0,00;0,00;
0,00;0,00;188,61;10,20;0,00;0,00;
0,00;0,00;188,77;10,28;0,00;0,00;
0,00;0,00;188,93;10,51;0,00;0,00;
0,00;0,00;189,09;10,58;0,00;0,00;
0,00;0,00;189,25;10,73;0,00;0,00;
0,00;0,00;189,41;10,81;0,00;0,00;
0,00;0,00;189,57;10,97;0,00;0,00;
0,00;0,00;189,73;11,12;0,00;0,00;
0,00;0,00;189,89;11,12;0,00;0,00;
0,00;0,00;190,05;11,34;0,00;0,00;
0,00;0,00;190,21;11,42;0,00;0,00;
0,00;0,00;190,37;11,49;0,00;0,00;
0,00;0,00;190,53;11,73;0,00;0,00;
0,00;0,00;190,69;11,79;0,00;0,00;
0,00;0,00;190,85;12,02;0,00;0,00;
0,00;0,00;191,01;12,02;0,00;0,00;
0,00;0,00;191,17;12,34;0,00;0,00;
0,00;0,00;191,33;12,34;0,00;0,00;
0,00;0,00;191,49;12,41;0,00;0,00;
0,00;0,00;191,65;12,65;0,00;0,00;
0,00;0,00;191,81;12,65;0,00;0,00;
0,00;0,00;191,97;12,87;0,00;0,00;
0,00;0,00;192,13;12,94;0,00;0,00;
0,00;0,00;192,29;13,18;0,00;0,00;
0,00;0,00;192,45;13,25;0,00;0,00;
0,00;0,00;192,61;13,25;0,00;0,00;
0,00;0,00;192,77;13,47;0,00;0,00;
0,00;0,00;192,93;13,55;0,00;0,00;
0,00;0,00;193,09;13,55;0,00;0,00;
0,00;0,00;193,25;13,78;0,00;0,00;
0,00;0,00;193,41;13,86;0,00;0,00;
0,00;0,00;193,57;14,08;0,00;0,00;
