Nr;Date;ProgNr;ProgName;State;PartInfo;
34186;24.02.21 14:28:05;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210224111546P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;2,18;0,16;0,00;0,00;
0,00;0,00;2,97;0,13;0,00;0,00;
0,00;0,00;4,24;0,11;0,00;0,00;
0,00;0,00;6,02;0,13;0,00;0,00;
0,00;0,00;8,32;0,18;0,00;0,00;
0,00;0,00;11,15;0,16;0,00;0,00;
0,00;0,00;14,30;0,02;0,00;0,00;
0,00;0,00;17,42;0,09;0,00;0,00;
0,00;0,00;20,64;0,11;0,00;0,00;
0,00;0,00;23,85;0,09;0,00;0,00;
0,00;0,00;27,05;0,06;0,00;0,00;
0,00;0,00;30,25;0,11;0,00;0,00;
0,00;0,00;33,45;0,07;0,00;0,00;
0,00;0,00;36,65;0,13;0,00;0,00;
0,00;0,00;39,85;0,09;0,00;0,00;
0,00;0,00;43,05;0,07;0,00;0,00;
0,00;0,00;46,25;0,09;0,00;0,00;
0,00;0,00;49,45;0,07;0,00;0,00;
0,00;0,00;52,65;0,09;0,00;0,00;
0,00;0,00;55,85;0,09;0,00;0,00;
0,00;0,00;59,05;0,09;0,00;0,00;
0,00;0,00;62,25;0,07;0,00;0,00;
0,00;0,00;65,45;0,06;0,00;0,00;
0,00;0,00;68,65;0,07;0,00;0,00;
0,00;0,00;71,85;0,07;0,00;0,00;
0,00;0,00;75,05;0,06;0,00;0,00;
0,00;0,00;78,25;0,07;0,00;0,00;
0,00;0,00;81,45;0,07;0,00;0,00;
0,00;0,00;84,65;0,11;0,00;0,00;
0,00;0,00;87,85;0,07;0,00;0,00;
0,00;0,00;91,05;0,09;0,00;0,00;
0,00;0,00;94,25;0,09;0,00;0,00;
0,00;0,00;97,45;0,06;0,00;0,00;
0,00;0,00;100,65;0,13;0,00;0,00;
0,00;0,00;103,85;0,09;0,00;0,00;
0,00;0,00;107,05;0,06;0,00;0,00;
0,00;0,00;110,25;0,09;0,00;0,00;
0,00;0,00;113,45;0,07;0,00;0,00;
0,00;0,00;116,65;0,11;0,00;0,00;
0,00;0,00;119,85;0,09;0,00;0,00;
0,00;0,00;123,05;0,07;0,00;0,00;
0,00;0,00;126,25;0,09;0,00;0,00;
0,00;0,00;129,45;0,07;0,00;0,00;
0,00;0,00;132,65;0,09;0,00;0,00;
0,00;0,00;135,85;0,05;0,00;0,00;
0,00;0,00;139,05;0,09;0,00;0,00;
0,00;0,00;142,25;0,05;0,00;0,00;
0,00;0,00;145,45;0,05;0,00;0,00;
0,00;0,00;148,65;0,09;0,00;0,00;
0,00;0,00;151,47;0,02;0,00;0,00;
0,00;0,00;155,73;-0,05;0,00;0,00;
0,00;0,00;157,11;-0,05;0,00;0,00;
0,00;0,00;157,99;-0,02;0,00;0,00;
0,00;0,00;158,37;-0,05;0,00;0,00;
0,00;0,00;158,45;0,02;0,00;0,00;
0,00;0,00;158,47;0,05;0,00;0,00;
0,00;0,00;158,63;-0,02;0,00;0,00;
0,00;0,00;159,10;0,02;0,00;0,00;
0,00;0,00;159,26;0,02;0,00;0,00;
0,00;0,00;159,58;0,02;0,00;0,00;
0,00;0,00;160,38;0,02;0,00;0,00;
0,00;0,00;161,50;0,07;0,00;0,00;
0,00;0,00;161,66;0,20;0,00;0,00;
0,00;0,00;161,82;0,18;0,00;0,00;
0,00;0,00;161,98;0,48;0,00;0,00;
0,00;0,00;162,14;0,97;0,00;0,00;
0,00;0,00;162,29;1,47;0,00;0,00;
0,00;0,00;162,45;1,87;0,00;0,00;
0,00;0,00;162,61;2,24;0,00;0,00;
0,00;0,00;162,77;2,58;0,00;0,00;
0,00;0,00;162,93;2,89;0,00;0,00;
0,00;0,00;163,09;3,21;0,00;0,00;
0,00;0,00;163,25;3,50;0,00;0,00;
0,00;0,00;163,41;3,84;0,00;0,00;
0,00;0,00;163,57;4,16;0,00;0,00;
0,00;0,00;163,73;4,48;0,00;0,00;
0,00;0,00;163,89;4,77;0,00;0,00;
0,00;0,00;164,05;5,11;0,00;0,00;
0,00;0,00;164,21;5,43;0,00;0,00;
0,00;0,00;164,37;5,70;0,00;0,00;
0,00;0,00;164,53;5,99;0,00;0,00;
0,00;0,00;164,69;6,31;0,00;0,00;
0,00;0,00;164,85;6,56;0,00;0,00;
0,00;0,00;165,01;6,80;0,00;0,00;
0,00;0,00;165,14;6,90;0,00;0,00;
0,00;0,00;165,15;6,65;0,00;0,00;
0,00;0,00;165,15;6,51;0,00;0,00;
0,00;0,00;165,01;2,58;0,00;0,00;
0,00;0,00;164,39;-0,30;0,00;0,00;
0,00;0,00;163,24;-0,12;0,00;0,00;
0,00;0,00;161,57;-0,13;0,00;0,00;
0,00;0,00;159,39;-0,13;0,00;0,00;
0,00;0,00;156,69;-0,16;0,00;0,00;
0,00;0,00;153,55;-0,13;0,00;0,00;
0,00;0,00;150,44;-0,18;0,00;0,00;
0,00;0,00;147,23;-0,13;0,00;0,00;
0,00;0,00;144,02;-0,09;0,00;0,00;
0,00;0,00;140,82;-0,13;0,00;0,00;
0,00;0,00;137,62;-0,11;0,00;0,00;
0,00;0,00;134,42;-0,13;0,00;0,00;
0,00;0,00;131,22;-0,09;0,00;0,00;
0,00;0,00;128,02;-0,11;0,00;0,00;
0,00;0,00;124,82;-0,13;0,00;0,00;
0,00;0,00;121,62;-0,13;0,00;0,00;
0,00;0,00;118,42;-0,16;0,00;0,00;
0,00;0,00;115,22;-0,14;0,00;0,00;
0,00;0,00;112,02;-0,11;0,00;0,00;
0,00;0,00;108,82;-0,13;0,00;0,00;
0,00;0,00;105,62;-0,09;0,00;0,00;
0,00;0,00;102,42;-0,13;0,00;0,00;
0,00;0,00;99,21;-0,13;0,00;0,00;
0,00;0,00;96,01;-0,11;0,00;0,00;
0,00;0,00;92,82;-0,16;0,00;0,00;
0,00;0,00;89,62;-0,11;0,00;0,00;
0,00;0,00;86,42;-0,13;0,00;0,00;
0,00;0,00;83,22;-0,16;0,00;0,00;
0,00;0,00;80,02;-0,12;0,00;0,00;
0,00;0,00;76,82;-0,16;0,00;0,00;
0,00;0,00;73,62;-0,16;0,00;0,00;
0,00;0,00;70,42;-0,16;0,00;0,00;
0,00;0,00;67,22;-0,13;0,00;0,00;
0,00;0,00;64,01;-0,09;0,00;0,00;
0,00;0,00;60,82;-0,13;0,00;0,00;
0,00;0,00;57,62;-0,11;0,00;0,00;
0,00;0,00;54,42;-0,16;0,00;0,00;
0,00;0,00;51,22;-0,13;0,00;0,00;
0,00;0,00;48,01;-0,11;0,00;0,00;
0,00;0,00;44,81;-0,16;0,00;0,00;
0,00;0,00;41,62;-0,11;0,00;0,00;
0,00;0,00;38,42;-0,13;0,00;0,00;
0,00;0,00;35,21;-0,16;0,00;0,00;
0,00;0,00;32,01;-0,11;0,00;0,00;
0,00;0,00;28,82;-0,13;0,00;0,00;
0,00;0,00;25,62;-0,11;0,00;0,00;
0,00;0,00;22,42;-0,13;0,00;0,00;
0,00;0,00;19,22;-0,13;0,00;0,00;
0,00;0,00;16,02;-0,13;0,00;0,00;
0,00;0,00;12,82;-0,18;0,00;0,00;
0,00;0,00;9,79;-0,05;0,00;0,00;
0,00;0,00;7,27;-0,05;0,00;0,00;
0,00;0,00;5,20;-0,05;0,00;0,00;
0,00;0,00;3,64;-0,05;0,00;0,00;
0,00;0,00;2,59;-0,05;0,00;0,00;
0,00;0,00;1,93;-0,09;0,00;0,00;
0,00;0,00;1,89;-0,09;0,00;0,00;
