Nr;Date;ProgNr;ProgName;State;PartInfo;
9926;20.04.21 08:11:16;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20210419121829P0028;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;40,16;0,16;0,00;0,00;
0,00;0,00;40,94;0,11;0,00;0,00;
0,00;0,00;42,22;0,06;0,00;0,00;
0,00;0,00;44,01;0,11;0,00;0,00;
0,00;0,00;46,31;0,20;0,00;0,00;
0,00;0,00;49,13;0,13;0,00;0,00;
0,00;0,00;52,29;0,02;0,00;0,00;
0,00;0,00;55,40;0,06;0,00;0,00;
0,00;0,00;58,65;0,11;0,00;0,00;
0,00;0,00;61,84;0,09;0,00;0,00;
0,00;0,00;65,05;0,09;0,00;0,00;
0,00;0,00;68,25;0,13;0,00;0,00;
0,00;0,00;71,45;0,06;0,00;0,00;
0,00;0,00;74,65;0,11;0,00;0,00;
0,00;0,00;77,85;0,04;0,00;0,00;
0,00;0,00;81,05;0,13;0,00;0,00;
0,00;0,00;84,25;0,09;0,00;0,00;
0,00;0,00;87,45;0,04;0,00;0,00;
0,00;0,00;90,65;0,09;0,00;0,00;
0,00;0,00;93,85;0,04;0,00;0,00;
0,00;0,00;97,05;0,09;0,00;0,00;
0,00;0,00;100,25;0,11;0,00;0,00;
0,00;0,00;103,45;0,06;0,00;0,00;
0,00;0,00;106,65;0,06;0,00;0,00;
0,00;0,00;109,85;0,04;0,00;0,00;
0,00;0,00;113,05;0,11;0,00;0,00;
0,00;0,00;116,25;0,09;0,00;0,00;
0,00;0,00;119,45;0,04;0,00;0,00;
0,00;0,00;122,65;0,06;0,00;0,00;
0,00;0,00;125,85;0,04;0,00;0,00;
0,00;0,00;129,05;0,11;0,00;0,00;
0,00;0,00;132,25;0,11;0,00;0,00;
0,00;0,00;135,45;0,04;0,00;0,00;
0,00;0,00;138,65;0,09;0,00;0,00;
0,00;0,00;141,85;0,06;0,00;0,00;
0,00;0,00;145,05;0,09;0,00;0,00;
0,00;0,00;148,25;0,11;0,00;0,00;
0,00;0,00;151,45;0,06;0,00;0,00;
0,00;0,00;154,65;0,06;0,00;0,00;
0,00;0,00;157,85;0,04;0,00;0,00;
0,00;0,00;161,05;0,18;0,00;0,00;
0,00;0,00;166,24;-0,05;0,00;0,00;
0,00;0,00;168,14;-0,03;0,00;0,00;
0,00;0,00;169,54;-0,02;0,00;0,00;
0,00;0,00;170,42;-0,05;0,00;0,00;
0,00;0,00;170,82;-0,07;0,00;0,00;
0,00;0,00;170,93;0,04;0,00;0,00;
0,00;0,00;171,08;-0,00;0,00;0,00;
0,00;0,00;171,39;0,06;0,00;0,00;
0,00;0,00;171,55;0,06;0,00;0,00;
0,00;0,00;171,71;0,20;0,00;0,00;
0,00;0,00;171,87;0,20;0,00;0,00;
0,00;0,00;172,03;1,03;0,00;0,00;
0,00;0,00;172,16;4,67;0,00;0,00;
0,00;0,00;172,21;4,65;0,00;0,00;
0,00;0,00;172,24;4,86;0,00;0,00;
0,00;0,00;172,24;4,70;0,00;0,00;
0,00;0,00;172,25;4,63;0,00;0,00;
0,00;0,00;172,25;4,56;0,00;0,00;
0,00;0,00;172,25;4,52;0,00;0,00;
0,00;0,00;172,26;4,52;0,00;0,00;
0,00;0,00;172,26;4,47;0,00;0,00;
0,00;0,00;172,26;4,52;0,00;0,00;
0,00;0,00;172,26;4,45;0,00;0,00;
0,00;0,00;172,26;4,43;0,00;0,00;
0,00;0,00;172,26;4,43;0,00;0,00;
0,00;0,00;172,26;4,43;0,00;0,00;
