55520;04.06.21 08:27:31;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210603155842P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;41,96;0,18;0,00;0,00;
0,00;0,00;42,51;0,11;0,00;0,00;
0,00;0,00;43,53;0,15;0,00;0,00;
0,00;0,00;45,06;0,16;0,00;0,00;
0,00;0,00;47,11;0,13;0,00;0,00;
0,00;0,00;49,67;0,13;0,00;0,00;
0,00;0,00;52,73;0,16;0,00;0,00;
0,00;0,00;55,85;0,09;0,00;0,00;
0,00;0,00;59,03;0,13;0,00;0,00;
0,00;0,00;62,24;0,06;0,00;0,00;
0,00;0,00;65,44;0,04;0,00;0,00;
0,00;0,00;68,64;0,11;0,00;0,00;
0,00;0,00;71,85;0,06;0,00;0,00;
0,00;0,00;75,05;0,06;0,00;0,00;
0,00;0,00;78,25;0,06;0,00;0,00;
0,00;0,00;81,45;0,06;0,00;0,00;
0,00;0,00;84,65;0,13;0,00;0,00;
0,00;0,00;87,85;0,06;0,00;0,00;
0,00;0,00;91,05;0,09;0,00;0,00;
0,00;0,00;94,25;0,09;0,00;0,00;
0,00;0,00;97,45;0,06;0,00;0,00;
0,00;0,00;100,65;0,11;0,00;0,00;
0,00;0,00;103,85;0,06;0,00;0,00;
0,00;0,00;107,05;0,06;0,00;0,00;
0,00;0,00;110,25;0,11;0,00;0,00;
0,00;0,00;113,45;0,09;0,00;0,00;
0,00;0,00;116,65;0,11;0,00;0,00;
0,00;0,00;119,85;0,04;0,00;0,00;
0,00;0,00;123,05;0,04;0,00;0,00;
0,00;0,00;126,25;0,09;0,00;0,00;
0,00;0,00;129,45;0,06;0,00;0,00;
0,00;0,00;132,65;0,13;0,00;0,00;
0,00;0,00;135,85;0,06;0,00;0,00;
0,00;0,00;139,05;0,06;0,00;0,00;
0,00;0,00;142,18;-0,05;0,00;0,00;
0,00;0,00;144,80;0,04;0,00;0,00;
0,00;0,00;146,98;0,02;0,00;0,00;
0,00;0,00;148,66;-0,02;0,00;0,00;
0,00;0,00;149,82;-0,05;0,00;0,00;
0,00;0,00;150,48;-0,05;0,00;0,00;
0,00;0,00;150,66;-0,02;0,00;0,00;
0,00;0,00;150,71;-0,05;0,00;0,00;
0,00;0,00;150,72;0,04;0,00;0,00;
0,00;0,00;151,19;0,02;0,00;0,00;
0,00;0,00;151,35;0,04;0,00;0,00;
0,00;0,00;152,31;0,02;0,00;0,00;
0,00;0,00;152,95;0,02;0,00;0,00;
0,00;0,00;154,23;0,06;0,00;0,00;
0,00;0,00;154,39;0,22;0,00;0,00;
0,00;0,00;154,55;0,24;0,00;0,00;
0,00;0,00;154,71;0,65;0,00;0,00;
0,00;0,00;154,86;1,06;0,00;0,00;
0,00;0,00;155,02;1,33;0,00;0,00;
0,00;0,00;155,18;1,42;0,00;0,00;
0,00;0,00;155,34;1,62;0,00;0,00;
0,00;0,00;155,50;1,79;0,00;0,00;
0,00;0,00;155,66;2,01;0,00;0,00;
0,00;0,00;155,82;2,22;0,00;0,00;
0,00;0,00;155,98;2,19;0,00;0,00;
0,00;0,00;156,15;2,19;0,00;0,00;
0,00;0,00;156,31;2,30;0,00;0,00;
0,00;0,00;156,47;2,35;0,00;0,00;
0,00;0,00;156,63;2,35;0,00;0,00;
0,00;0,00;156,71;2,22;0,00;0,00;
0,00;0,00;156,71;2,08;0,00;0,00;
0,00;0,00;156,56;0,34;0,00;0,00;
0,00;0,00;155,90;-0,18;0,00;0,00;
0,00;0,00;154,82;-0,09;0,00;0,00;
0,00;0,00;154,14;-0,09;0,00;0,00;
0,00;0,00;153,81;-0,00;0,00;0,00;
0,00;0,00;153,70;-0,02;0,00;0,00;
0,00;0,00;153,82;-0,02;0,00;0,00;
0,00;0,00;153,97;0,02;0,00;0,00;
0,00;0,00;154,30;0,02;0,00;0,00;
0,00;0,00;154,62;0,02;0,00;0,00;
0,00;0,00;154,95;0,02;0,00;0,00;
0,00;0,00;155,43;0,02;0,00;0,00;
0,00;0,00;155,91;0,02;0,00;0,00;
0,00;0,00;156,39;0,20;0,00;0,00;
0,00;0,00;156,55;0,22;0,00;0,00;
0,00;0,00;156,71;1,56;0,00;0,00;
0,00;0,00;156,85;2,53;0,00;0,00;
0,00;0,00;157,01;2,51;0,00;0,00;
0,00;0,00;157,18;2,71;0,00;0,00;
0,00;0,00;157,34;2,69;0,00;0,00;
0,00;0,00;157,50;2,94;0,00;0,00;
0,00;0,00;157,66;2,98;0,00;0,00;
0,00;0,00;157,82;3,12;0,00;0,00;
0,00;0,00;157,98;3,17;0,00;0,00;
0,00;0,00;158,15;3,25;0,00;0,00;
0,00;0,00;158,31;3,43;0,00;0,00;
0,00;0,00;158,47;3,48;0,00;0,00;
0,00;0,00;158,63;3,59;0,00;0,00;
0,00;0,00;158,79;3,75;0,00;0,00;
0,00;0,00;158,95;3,80;0,00;0,00;
0,00;0,00;159,11;3,84;0,00;0,00;
0,00;0,00;159,27;3,96;0,00;0,00;
0,00;0,00;159,43;4,14;0,00;0,00;
0,00;0,00;159,59;4,23;0,00;0,00;
0,00;0,00;159,75;4,27;0,00;0,00;
0,00;0,00;159,91;4,43;0,00;0,00;
0,00;0,00;160,07;4,50;0,00;0,00;
0,00;0,00;160,23;4,52;0,00;0,00;
0,00;0,00;160,39;4,52;0,00;0,00;
0,00;0,00;160,55;4,61;0,00;0,00;
0,00;0,00;160,71;4,70;0,00;0,00;
0,00;0,00;160,87;4,84;0,00;0,00;
0,00;0,00;161,03;4,97;0,00;0,00;
0,00;0,00;161,19;5,04;0,00;0,00;
0,00;0,00;161,35;5,09;0,00;0,00;
0,00;0,00;161,51;5,16;0,00;0,00;
0,00;0,00;161,67;5,31;0,00;0,00;
0,00;0,00;161,83;5,38;0,00;0,00;
0,00;0,00;161,99;5,47;0,00;0,00;
0,00;0,00;162,15;5,54;0,00;0,00;
0,00;0,00;162,31;5,65;0,00;0,00;
0,00;0,00;162,47;5,70;0,00;0,00;
0,00;0,00;162,63;5,83;0,00;0,00;
0,00;0,00;162,78;5,90;0,00;0,00;
0,00;0,00;162,95;5,94;0,00;0,00;
0,00;0,00;163,11;6,06;0,00;0,00;
0,00;0,00;163,27;6,08;0,00;0,00;
